procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59940572    288 997132    0    0 10351  3401 13125   22 11  2 87  0  0  0
 0  0      0 59928576    288 997852    0    0   328     0 4384 3808  0  0 100  0  0  0
 3  0      0 59777044    288 1044860    0    0 30856     0 5592 9781  3  1 96  0  0  0
 0  0      0 59671904    288 1077300    0    0 28072     0 5416 14672  5  1 94  0  0  0
 1  0      0 59668140    288 1078052    0    0   676     0  726  728  0  0 100  0  0  0
40  0      0 59467336    288 1079728    0    0  1404     0 15287 137193 13  5 82  0  0  0
74  0      0 59447640    288 1079732    0    0     0     0 15032 160544 12  6 82  0  0  0
22  0      0 59451760    288 1079732    0    0     0     0 13568 160514 11  5 84  0  0  0
49  0      0 59449596    288 1081520    0    0  1800     0 14541 158310 11  6 83  0  0  0
45  0      0 59500360    288 1081980    0    0     0     0 13030 155065 11  6 84  0  0  0
34  0      0 59496552    288 1085520    0    0  3736     0 16672 160138 12  5 83  0  0  0
38  0      0 59490400    288 1085896    0    0     0     0 14071 155990 11  5 83  0  0  0
39  0      0 59485824    288 1085896    0    0     0     0 13965 158502 11  5 84  0  0  0
 1  0      0 59484928    288 1085896    0    0     0     0 13254 155473 11  5 84  0  0  0
69  0      0 59479924    292 1085892    0    0   164   136 13556 156054 11  5 84  0  0  0
 6  0      0 59475032    292 1086200    0    0     0     0 14022 156694 10  5 84  0  0  0
67  0      0 59275840   1616 1154340    0    0 45908   312 26383 166099 14  7 78  1  0  0
51  0      0 59366636   1616 1157616    0    0  1276     0 23230 164977 15  6 80  0  0  0
 4  0      0 59371732   1616 1171172    0    0 10684  5340 32129 197561 16  6 77  1  0  0
 1  0      0 59393692   1616 1171844    0    0     0   796 18883 174791 12  6 82  0  0  0
31  0      0 59389196   1616 1171844    0    0     0     0 13875 156890 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59388312   1616 1171844    0    0     0     0 14369 158107 11  5 84  0  0  0
62  0      0 59387748   1616 1171844    0    0     0     0 14194 157511 11  5 84  0  0  0
 1  0      0 59386592   1616 1171844    0    0     0     0 13504 156376 11  5 84  0  0  0
53  0      0 59381888   1616 1171844    0    0     0     0 13576 156858 10  6 84  0  0  0
11  0      0 59375872   1616 1171844    0    0     0     0 13761 156169 11  5 84  0  0  0
 1  0      0 59369192   1616 1171844    0    0     0     0 13363 156643 11  5 84  0  0  0
76  0      0 59366112   1616 1171844    0    0     0     0 13481 156307 11  5 84  0  0  0
51  0      0 59364540   1616 1172596    0    0   528  5784 15001 162463 11  5 84  0  0  0
76  0      0 59346672   1624 1178324    0    0  2256  7404 14368 158971 11  5 84  0  0  0
51  0      0 59339124   1624 1178324    0    0     0     0 13783 156890 11  5 84  0  0  0
27  0      0 59334376   1624 1178324    0    0     0     0 13574 157252 11  5 84  0  0  0
46  0      0 59333020   1624 1178972    0    0   596     0 15095 162463 11  5 84  0  0  0
65  0      0 59322332   1624 1179124    0    0    48   796 14442 159760 11  5 84  0  0  0
11  0      0 59321748   1624 1179124    0    0     0    72 14479 158510 11  5 84  0  0  0
65  0      0 59315444   1624 1179124    0    0     0     0 13992 157531 10  5 84  0  0  0
41  0      0 59315408   1624 1179124    0    0     0     0 13770 154015 11  5 84  0  0  0
69  0      0 59314020   1624 1179124    0    0     0     0 13383 156006 11  5 84  0  0  0
