procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59905756    288 1005408    0    0  9910  3294 13018   23 11  2 87  0  0  0
 0  0      0 59890252    288 1006096    0    0   288     0 4347 3604  0  0 99  0  0  0
 6  0      0 59720160    288 1052944    0    0 30680     0 6024 9156  3  1 96  0  0  0
 0  0      0 59600956    288 1085024    0    0 29456     0 5652 14678  5  1 94  0  0  0
 1  0      0 59599580    288 1086032    0    0   676     0  741  782  0  0 100  0  0  0
60  0      0 59408212    288 1087788    0    0  1464     0 15444 134884 13  5 82  0  0  0
50  0      0 59468076    288 1087792    0    0     0     0 16133 163542 12  6 82  0  0  0
69  0      0 59458736    288 1087792    0    0     0     0 13878 163905 11  5 84  0  0  0
67  0      0 59454072    288 1089968    0    0  1724     0 15520 167176 11  6 83  0  0  0
72  0      0 59461468    288 1092876    0    0  3780     0 14305 156233 11  5 83  0  0  0
45  0      0 59463268    288 1094056    0    0   160     0 13976 156322 11  6 83  0  0  0
58  0      0 59459908    288 1094060    0    0     0     0 13541 156265 11  6 83  0  0  0
61  0      0 59457356    288 1094060    0    0     0     0 13726 161665 11  6 84  0  0  0
53  0      0 59452776    292 1094056    0    0   128   136 13244 159201 11  5 84  0  0  0
66  0      0 59446488    292 1094340    0    0     0     0 14124 158802 11  5 84  0  0  0
 3  0      0 59222736    296 1159544    0    0 42668   312 24958 168172 13  7 80  1  0  0
58  0      0 59295660   1616 1165736    0    0  4513     0 20881 154088 15  6 79  0  0  0
44  1      0 59287420   1616 1167656    0    0   444  3536 22437 167916 15  5 79  1  0  0
23  0      0 59269856   1616 1178496    0    0  9600  2292 27995 198084 15  6 79  1  0  0
92  0      0 59271364   1616 1180488    0    0   660   628 14993 154540 12  5 83  0  0  0
55  0      0 59270592   1616 1180488    0    0     0     0 13173 157836 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
60  0      0 59267680   1616 1180488    0    0     0     0 13597 160153 11  5 84  0  0  0
54  0      0 59273412   1616 1180488    0    0     0     0 14028 159781 11  5 84  0  0  0
42  0      0 59268220   1616 1180488    0    0     0     0 13682 158860 11  5 84  0  0  0
62  0      0 59274112   1616 1180488    0    0     0     0 13916 159692 11  5 84  0  0  0
57  0      0 59270448   1616 1180488    0    0     0     0 13392 158267 11  5 84  0  0  0
39  0      0 59268208   1616 1180488    0    0     0     0 14413 161496 11  6 84  0  0  0
53  0      0 59270948   1616 1180488    0    0     0     0 13655 155662 11  6 84  0  0  0
43  0      0 59266740   1616 1181256    0    0   512  6092 15266 164239 11  6 83  0  0  0
38  0      0 59249824   1624 1186504    0    0  2032  6980 14044 159104 11  5 84  0  0  0
 1  0      0 59248796   1624 1186504    0    0     0     0 13100 157061 11  6 84  0  0  0
74  0      0 59249188   1624 1186504    0    0     0     0 13496 157934 11  6 84  0  0  0
49  0      0 59248648   1624 1186504    0    0     0     0 13072 158622 11  5 84  0  0  0
90  0      0 59240748   1624 1186504    0    0     0     4 13574 159235 11  5 84  0  0  0
96  0      0 59243080   1624 1186504    0    0     0     0 14355 164658 11  5 84  0  0  0
77  0      0 59240200   1624 1186504    0    0     0     0 13350 154843 11  5 84  0  0  0
40  0      0 59237428   1624 1186504    0    0     0     0 13199 157189 11  5 84  0  0  0
77  0      0 59234964   1624 1186504    0    0     0     0 13063 157844 11  5 84  0  0  0
68  0      0 59230288   1624 1186504    0    0     0     0 13742 157717 11  5 84  0  0  0
54  0      0 59228048   1624 1186504    0    0     0     0 13551 156553 11  5 84  0  0  0
40  0      0 59222428   1624 1186504    0    0     0     0 13105 157383 11  5 84  0  0  0
19  0      0 59214428   1624 1186504    0    0     0     0 13243 158204 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59206440   1624 1186508    0    0     0     0 13285 158924 11  5 84  0  0  0
55  0      0 59193432   1624 1186508    0    0     0     0 13652 158761 11  5 84  0  0  0
56  0      0 59184184   1624 1186508    0    0     0     0 14058 160917 11  5 84  0  0  0
51  0      0 59177068   1624 1186508    0    0     0     0 13220 157232 11  6 84  0  0  0
36  0      0 59167568   1624 1186524    0    0    16    72 13301 157769 11  5 84  0  0  0
11  0      0 59174808   1624 1186524    0    0     0     0 13466 159993 11  5 84  0  0  0
 1  0      0 59172092   1624 1186524    0    0     0     0 13251 155662 11  5 84  0  0  0
51  0      0 59172860   1624 1186524    0    0     0   408 14546 159575 11  5 84  0  0  0
47  0      0 59173356   1624 1186528    0    0     0     0 13261 157657 11  6 84  0  0  0
82  0      0 59172352   1624 1186528    0    0     0     0 14158 159808 11  6 84  0  0  0
39  0      0 59171532   1624 1186528    0    0     0     0 13476 156753 11  5 84  0  0  0
11  0      0 59171528   1624 1186528    0    0     0     0 13447 156590 11  5 84  0  0  0
70  0      0 59171172   1624 1186528    0    0     0     4 13222 154481 11  6 84  0  0  0
57  0      0 59170728   1624 1186528    0    0     0     0 13582 159252 11  5 84  0  0  0
76  0      0 59166304   1624 1186528    0    0     0     0 13102 157786 11  5 84  0  0  0
16  0      0 59176572   1624 1186528    0    0     0     0 13398 156787 11  6 84  0  0  0
 1  0      0 59184636   1624 1186528    0    0     0     0 13690 157728 11  6 84  0  0  0
60  0      0 59178536   1624 1186528    0    0     0   896 13831 158826 11  5 84  0  0  0
32  0      0 59186692   1624 1186528    0    0     0     0 13686 158563 11  6 84  0  0  0
70  0      0 59181996   1624 1186528    0    0     0     0 13454 155654 11  6 84  0  0  0
56  0      0 59172732   1624 1186528    0    0     0     0 13316 157844 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
38  0      0 59165708   1624 1186528    0    0     0     0 13593 158445 11  5 84  0  0  0
 1  0      0 59167928   1624 1186720    0    0   160  2516 14141 159829 11  6 84  0  0  0
54  0      0 59170472   1624 1186724    0    0     0     0 14192 161420 11  6 84  0  0  0
32  0      0 59169884   1624 1186724    0    0     0     0 13373 156957 11  6 84  0  0  0
55  0      0 59159568   1624 1186724    0    0     0     0 13869 157180 11  5 84  0  0  0
 1  0      0 59153396   1624 1186628    0    0     0     0 13704 157285 11  6 84  0  0  0
 1  0      0 59149884   1624 1186628    0    0     0     0 13797 157783 11  5 84  0  0  0
59  0      0 59146360   1624 1186628    0    0     0     0 13251 156535 11  5 84  0  0  0
72  0      0 59150564   1624 1186628    0    0     0     0 13453 157627 11  5 84  0  0  0
48  0      0 59141128   1624 1186628    0    0     0     0 13427 157762 11  5 84  0  0  0
36  0      0 59134724   1624 1186628    0    0     0     0 13383 158062 11  5 84  0  0  0
44  0      0 59132132   1624 1186628    0    0     0     0 13859 158889 11  5 84  0  0  0
 1  0      0 59137596   1624 1186628    0    0     0   136 14317 160085 11  6 84  0  0  0
56  0      0 59137668   1624 1186628    0    0     0     0 14444 160433 11  6 84  0  0  0
42  0      0 59138176   1624 1186628    0    0     0     0 13613 159970 11  6 84  0  0  0
84  0      0 59140620   1624 1186628    0    0     0     0 13400 156412 11  5 84  0  0  0
43  0      0 59134332   1624 1186628    0    0     0   136 14101 158509 11  6 84  0  0  0
15  0      0 59136360   1624 1186632    0    0     0     0 13724 157994 11  6 84  0  0  0
63  0      0 59134120   1624 1186632    0    0     0     0 13494 157451 11  5 84  0  0  0
57  0      0 59129844   1624 1186632    0    0     0     0 13279 156594 11  6 84  0  0  0
34  0      0 59134772   1624 1186632    0    0     0     0 13186 156595 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
29  0      0 59131740   1624 1186636    0    0     0     0 13644 157211 11  5 84  0  0  0
74  0      0 59139264   1624 1186636    0    0     0     0 13382 153978 11  6 84  0  0  0
21  0      0 59137324   1624 1186636    0    0     0     0 13578 158761 11  5 84  0  0  0
35  0      0 59146516   1624 1186636    0    0     0     0 14098 158425 11  6 84  0  0  0
52  0      0 59142368   1624 1186636    0    0     0     0 13059 156426 11  5 84  0  0  0
51  0      0 59142344   1624 1186636    0    0     0     0 14009 158164 11  5 84  0  0  0
 1  0      0 59143408   1624 1186636    0    0     0     0 13452 159503 11  6 84  0  0  0
48  0      0 59140740   1624 1186636    0    0     0     0 14630 166428 11  6 84  0  0  0
48  0      0 59134488   1624 1186636    0    0     0     0 14055 164126 11  6 84  0  0  0
45  0      0 59138848   1624 1186636    0    0     0     0 13314 158972 11  6 84  0  0  0
42  0      0 59136700   1624 1186636    0    0     0     0 13436 157161 11  6 83  0  0  0
60  0      0 59133752   1624 1186636    0    0     0   264 13793 157761 11  5 84  0  0  0
46  0      0 59131968   1624 1186636    0    0     0     0 14038 159355 11  5 84  0  0  0
37  0      0 59138776   1624 1186636    0    0     0     0 13043 157794 11  6 84  0  0  0
64  0      0 59135372   1624 1186636    0    0     0     0 13360 158622 11  5 84  0  0  0
