procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59939516    292 999784    0    0 10095  3339 13063   22 11  2 87  0  0  0
 0  0      0 59944348    292 1000260    0    0   312     0 4978 3550  0  0 99  0  0  0
 2  1      0 59835100    292 1034580    0    0 21356     0 4682 7154  2  1 97  1  0  0
 0  1      0 59769700    292 1074232    0    0 33628     0 4903 13597  3  1 95  2  0  0
 0  0      0 59680476    292 1079112    0    0  4948     0 2299 4515  2  0 97  0  0  0
33  0      0 59506504    292 1081612    0    0  2160     0 7262 53199  5  2 93  0  0  0
 2  0      0 59459280    292 1081616    0    0     0     0 16468 151945 14  6 81  0  0  0
66  0      0 59471076    292 1081616    0    0     0     0 14349 157271 11  5 83  0  0  0
47  0      0 59482244    292 1083992    0    0  1656     0 13840 156227 11  6 83  0  0  0
71  0      0 59478020    292 1083992    0    0     0     0 12723 154042 11  6 84  0  0  0
46  0      0 59469924    292 1087828    0    0  3776     0 16107 156254 12  5 83  0  0  0
 2  0      0 59465468    292 1087948    0    0     0     0 13402 154668 11  5 84  0  0  0
70  0      0 59457084    292 1087948    0    0     0     0 13242 156061 11  5 84  0  0  0
55  0      0 59452956    292 1087948    0    0     0     0 13660 155934 11  5 84  0  0  0
30  0      0 59446144    292 1087948    0    0     0     0 13346 156297 11  5 84  0  0  0
37  0      0 59442120    292 1087948    0    0     0     0 14479 158764 11  5 84  0  0  0
60  0      0 59343488   1616 1159416    0    0 47244   312 28973 155567 15  7 75  3  0  0
31  0      0 59335888   1616 1159928    0    0    64   944 23379 161860 16  5 79  0  0  0
49  1      0 59283928   1616 1172692    0    0 10588  4504 26202 172891 16  6 76  2  0  0
44  0      0 59279996   1616 1173256    0    0    32   728 15300 161259 11  5 83  0  0  0
57  0      0 59289636   1616 1173256    0    0     0     0 14331 158629 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
35  0      0 59289444   1616 1173256    0    0     0     0 13891 156043 11  5 84  0  0  0
57  0      0 59286196   1616 1173256    0    0     0     0 14361 155944 11  5 84  0  0  0
23  0      0 59283504   1616 1173256    0    0     0     0 13754 155736 11  5 84  0  0  0
59  0      0 59281572   1616 1173256    0    0     0     0 14116 156142 11  5 84  0  0  0
38  0      0 59279888   1616 1173256    0    0     0     0 13397 155354 10  5 84  0  0  0
59  0      0 59277112   1616 1173328    0    0     4   136 14283 158025 11  5 84  0  0  0
65  0      0 59263476   1624 1178480    0    0  1920  8844 14801 159943 11  6 84  0  0  0
34  0      0 59252956   1624 1179008    0    0   512  3356 14873 160747 11  5 84  0  0  0
41  0      0 59249352   1624 1179008    0    0     0     0 13318 156112 11  5 84  0  0  0
90  0      0 59243128   1624 1179008    0    0     0     0 13479 157137 11  5 84  0  0  0
19  0      0 59243200   1624 1179008    0    0     0     0 13454 153295 11  5 84  0  0  0
18  0      0 59242040   1624 1179008    0    0     0     0 13712 156218 11  5 84  0  0  0
64  0      0 59239560   1624 1179008    0    0     0     4 13842 156091 11  5 84  0  0  0
 2  0      0 59232760   1624 1179008    0    0     0     0 14005 157118 11  5 84  0  0  0
81  0      0 59232200   1624 1179008    0    0     0     0 13700 156725 11  5 84  0  0  0
21  0      0 59228324   1624 1179008    0    0     0     0 13152 155030 11  5 84  0  0  0
38  0      0 59227756   1624 1179008    0    0     0     0 13498 152747 11  5 84  0  0  0
 3  0      0 59225876   1624 1179008    0    0     0     0 14025 159629 11  5 84  0  0  0
63  0      0 59223236   1624 1179008    0    0     0     0 14230 162668 10  6 84  0  0  0
68  0      0 59219044   1624 1179008    0    0     0     0 14251 165169 10  5 84  0  0  0
54  0      0 59218864   1624 1179008    0    0     0     0 14272 164077 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0      0 59207580   1624 1179012    0    0     0     0 14436 166060 10  5 84  0  0  0
66  0      0 59202724   1624 1179012    0    0     0     0 14465 162672 10  6 84  0  0  0
36  0      0 59184956   1624 1179452    0    0   740     0 15309 162098 11  5 83  0  0  0
16  0      0 59179720   1624 1180064    0    0    48   720 15304 163274 10  5 84  0  0  0
53  0      0 59181648   1624 1180152    0    0    80   360 14658 158532 11  5 84  0  0  0
55  0      0 59173864   1624 1180152    0    0     0     0 13798 154214 11  5 84  0  0  0
69  0      0 59193580   1624 1180180    0    0    36     0 13607 156576 11  5 84  0  0  0
 1  0      0 59188396   1624 1180180    0    0     0     0 13595 155697 11  5 84  0  0  0
46  0      0 59182464   1624 1180196    0    0    16    84 14456 157329 11  5 84  0  0  0
 1  0      0 59175400   1624 1180228    0    0    32   516 14198 157541 11  5 84  0  0  0
43  0      0 59176864   1624 1180228    0    0     0    84 14080 157438 11  5 84  0  0  0
71  0      0 59168356   1624 1180228    0    0     0     0 14357 157728 11  5 84  0  0  0
35  0      0 59160292   1624 1180228    0    0     0     0 13597 155676 10  6 84  0  0  0
52  0      0 59158164   1624 1180228    0    0     0     0 14014 156771 11  5 84  0  0  0
70  0      0 59157308   1624 1180232    0    0     0   408 14883 163051 11  5 84  0  0  0
57  0      0 59152964   1624 1180232    0    0     0     0 14241 158722 11  5 84  0  0  0
12  0      0 59150520   1624 1180232    0    0     0  2272 14198 156749 11  5 84  0  0  0
62  0      0 59149268   1624 1180232    0    0     0     0 14093 156532 11  5 84  0  0  0
 1  0      0 59146564   1624 1181416    0    0  1120  6844 14291 157542 11  5 84  0  0  0
50  0      0 59149536   1624 1181432    0    0     0     0 14664 158047 11  6 84  0  0  0
 1  0      0 59147984   1624 1181432    0    0     0   320 14037 155820 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
53  0      0 59142912   1624 1181432    0    0     0     0 13110 155589 11  5 84  0  0  0
46  0      0 59135164   1624 1181432    0    0     0     8 14469 157398 11  5 84  0  0  0
51  0      0 59135776   1624 1181432    0    0     0     0 14321 158001 11  5 84  0  0  0
58  0      0 59124932   1624 1181436    0    0     0     0 14221 157987 11  5 84  0  0  0
64  0      0 59127564   1624 1181436    0    0     0     0 15083 158716 11  5 84  0  0  0
15  0      0 59124400   1624 1181436    0    0     0     0 13604 155815 11  5 84  0  0  0
69  0      0 59135324   1624 1181436    0    0     0     0 13541 156625 11  5 84  0  0  0
57  0      0 59135800   1624 1181436    0    0     0     0 13882 160919 11  5 84  0  0  0
49  0      0 59126948   1624 1181436    0    0     0     0 13571 161083 11  5 84  0  0  0
46  0      0 59122144   1624 1181436    0    0     0     0 13475 156475 11  5 84  0  0  0
58  0      0 59127424   1624 1181436    0    0     0     0 13584 156047 11  5 84  0  0  0
32  0      0 59121600   1624 1181436    0    0     0     0 14082 156216 11  5 84  0  0  0
42  0      0 59120736   1624 1181436    0    0     0     0 14053 155956 11  6 84  0  0  0
59  0      0 59111804   1624 1181436    0    0     0     0 13594 156152 11  5 84  0  0  0
79  0      0 59108660   1624 1181436    0    0     0     0 13700 158656 11  5 84  0  0  0
60  0      0 59116020   1624 1181436    0    0     0     0 14034 157472 11  5 84  0  0  0
19  0      0 59108896   1624 1181436    0    0    16     4 13596 159297 11  5 84  0  0  0
42  0      0 59122440   1624 1181452    0    0     0     0 13727 156001 11  5 84  0  0  0
71  0      0 59121716   1624 1181452    0    0     0     0 14715 158987 11  5 84  0  0  0
47  0      0 59121360   1624 1181452    0    0     0     0 13442 155820 11  5 84  0  0  0
45  0      0 59127312   1624 1181452    0    0     0     0 13828 157254 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
63  0      0 59116940   1624 1181452    0    0     0     0 13573 156829 11  5 84  0  0  0
63  0      0 59125968   1624 1181456    0    0     0     0 14684 157448 11  5 84  0  0  0
