procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
35  0      0 59182592   1624 1180160    0    0     0     0 14656 160449 11  5 84  0  0  0
50  0      0 59178184   1624 1180160    0    0     0     0 13333 158438 11  5 84  0  0  0
24  0      0 59169000   1624 1180160    0    0     0   928 13484 158746 11  5 84  0  0  0
37  0      0 59165916   1624 1180160    0    0     0     0 13991 156724 11  6 84  0  0  0
69  0      0 59169072   1624 1180160    0    0     0     0 12958 157306 11  5 84  0  0  0
79  0      0 59167872   1624 1180160    0    0     0     0 13790 159499 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
87  0      0 59164240   1624 1180160    0    0     0     0 13117 157886 11  5 84  0  0  0
35  0      0 59164336   1624 1180160    0    0   336  3508 13623 159635 11  5 84  0  0  0
13  0      0 59161080   1624 1180500    0    0     0     0 13245 157929 11  5 84  0  0  0
55  0      0 59170648   1624 1180500    0    0     0     0 13780 159348 11  5 84  0  0  0
56  0      0 59175412   1624 1180500    0    0     0     0 13952 159826 11  5 84  0  0  0
66  0      0 59172128   1624 1180504    0    0     0   136 13416 158936 11  5 84  0  0  0
60  0      0 59173548   1624 1180504    0    0     0     0 13624 159664 11  5 84  0  0  0
33  0      0 59181236   1624 1180504    0    0     0     0 13409 156520 11  5 84  0  0  0
74  0      0 59187444   1624 1180504    0    0     0     0 13846 159733 11  5 84  0  0  0
57  0      0 59187616   1624 1180504    0    0     0     0 13742 163224 11  5 84  0  0  0
24  0      0 59186724   1624 1180504    0    0     0     0 13429 158033 11  5 84  0  0  0
29  0      0 59182952   1624 1180504    0    0     0     0 13115 158326 11  5 84  0  0  0
67  0      0 59182872   1624 1180504    0    0     0     0 13275 158892 11  6 84  0  0  0
78  0      0 59169208   1624 1180504    0    0     0     0 13200 155234 11  5 84  0  0  0
32  0      0 59168620   1624 1180504    0    0     0     0 13978 157835 11  6 84  0  0  0
 2  0      0 59166504   1624 1180504    0    0     0     0 13827 158526 11  5 84  0  0  0
62  0      0 59164624   1624 1180504    0    0     0     0 13334 158428 10  6 84  0  0  0
71  0      0 59166288   1624 1180504    0    0     0     0 13651 160686 11  6 84  0  0  0
62  0      0 59161532   1624 1180504    0    0     0     0 13764 162520 11  5 84  0  0  0
87  0      0 59159868   1624 1180504    0    0     0     0 13431 158412 11  6 84  0  0  0
56  0      0 59154736   1624 1180504    0    0     0     0 13660 158930 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
24  0      0 59149900   1624 1180508    0    0     0     0 14048 160658 11  5 84  0  0  0
42  0      0 59152352   1624 1180508    0    0     0     0 13263 158699 11  5 84  0  0  0
 1  0      0 59142968   1624 1180508    0    0     0     0 13653 156325 11  5 84  0  0  0
32  0      0 59146468   1624 1180508    0    0     0     0 13722 159254 11  5 84  0  0  0
 1  0      0 59139712   1624 1180508    0    0     0     0 13697 158336 11  6 84  0  0  0
66  0      0 59140580   1624 1180508    0    0     0     0 12981 158626 11  5 84  0  0  0
79  0      0 59152264   1624 1180508    0    0     0     0 13946 159273 10  6 84  0  0  0
62  0      0 59145636   1624 1180508    0    0     0     0 13746 158388 11  6 84  0  0  0
57  0      0 59143972   1624 1180508    0    0     0     0 14398 160703 11  6 84  0  0  0
57  0      0 59144076   1624 1180508    0    0     0     0 14041 159323 11  6 84  0  0  0
39  0      0 59145772   1624 1180508    0    0     0   264 13673 159217 11  6 84  0  0  0
47  0      0 59136016   1624 1180508    0    0     0     0 14062 160317 11  5 84  0  0  0
 1  0      0 59135816   1624 1180512    0    0     0   136 13725 155047 11  6 84  0  0  0
50  0      0 59140476   1624 1180508    0    0     0     0 14164 163256 11  5 84  0  0  0
43  0      0 59132180   1624 1180512    0    0     0   408 13976 159782 11  6 84  0  0  0
13  0      0 59137320   1624 1180512    0    0     0     0 13006 155783 11  5 84  0  0  0
 8  0      0 59146060   1624 1180656    0    0   144  2164 13711 159576 11  5 84  0  0  0
74  0      0 59144464   1624 1180656    0    0     0     0 13175 158771 11  5 84  0  0  0
52  0      0 59144196   1624 1180656    0    0     0     0 13084 155688 10  6 84  0  0  0
73  0      0 59146312   1624 1180656    0    0     0     0 13220 157016 11  5 84  0  0  0
21  0      0 59140548   1624 1180656    0    0     0     0 13586 161107 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
49  0      0 59135404   1624 1180656    0    0     0     0 13849 159813 11  6 84  0  0  0
24  0      0 59131216   1624 1180656    0    0     0     0 13338 157976 11  6 84  0  0  0
61  0      0 59130660   1624 1180656    0    0     0     0 13156 158807 11  5 84  0  0  0
58  0      0 59124540   1624 1180656    0    0     0     0 14190 159029 11  5 84  0  0  0
61  0      0 59121348   1624 1180656    0    0     0     0 13676 159837 11  6 84  0  0  0
64  0      0 59122216   1624 1180656    0    0     0     0 13512 158565 11  5 84  0  0  0
73  0      0 59123920   1624 1180656    0    0     0     0 13174 157338 11  5 84  0  0  0
74  0      0 59118960   1624 1180656    0    0     0     0 13679 158788 11  5 84  0  0  0
60  0      0 59119036   1624 1180656    0    0     0     0 13306 157542 11  6 84  0  0  0
46  0      0 59119528   1624 1180656    0    0     0     0 13607 158313 11  5 84  0  0  0
55  0      0 59119960   1624 1180656    0    0     0     0 13584 158343 11  5 84  0  0  0
50  0      0 59127084   1624 1180656    0    0     0     0 13452 156731 11  5 84  0  0  0
 2  0      0 59125628   1624 1180656    0    0     0     0 13804 159568 11  5 84  0  0  0
59  0      0 59123484   1624 1180656    0    0     0     0 14515 166878 10  6 84  0  0  0
82  0      0 59119128   1624 1180656    0    0     0     0 14063 159162 10  5 84  0  0  0
36  0      0 59112988   1624 1180656    0    0     0     0 13216 158301 11  5 84  0  0  0
41  0      0 59111120   1624 1180656    0    0     0     0 13656 159778 11  5 84  0  0  0
44  0      0 59118476   1624 1180656    0    0     0     0 13208 158497 11  5 84  0  0  0
26  0      0 59124380   1624 1180656    0    0     0     0 14057 160326 11  5 84  0  0  0
73  0      0 59127460   1624 1180656    0    0     0     0 13968 160838 11  6 84  0  0  0
59  0      0 59135960   1624 1180656    0    0     0   260 13380 159311 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
58  0      0 59144820   1624 1180660    0    0     0     0 13541 163040 10  5 84  0  0  0
56  0      0 59140900   1624 1180660    0    0     0     0 12926 156995 11  5 84  0  0  0
 4  0      0 59137848   1624 1180660    0    0     0   136 13844 160963 11  5 84  0  0  0
33  0      0 59133224   1624 1180660    0    0     0     0 13658 158838 11  5 84  0  0  0
52  0      0 59128656   1624 1180660    0    0     0     0 13620 159147 11  6 84  0  0  0
 0  0      0 59127420   1624 1180908    0    0     4     4 2322 12977  1  0 98  0  0  0
 0  0      0 59320924   1624 1180776    0    0    16  1612 1663 1295  0  0 100  0  0  0
 0  0      0 59332684   1624 1180792    0    0     0     0  620  304  0  0 100  0  0  0
 0  0      0 59345032   1624 1180792    0    0     0     0  428  268  0  0 100  0  0  0
 0  0      0 59365148   1624 1180792    0    0     0     0  571  353  0  0 100  0  0  0
 0  0      0 59385656   1624 1180792    0    0     0     0  758  357  0  0 100  0  0  0
 0  0      0 59396156   1624 1180792    0    0     0     0  580  231  0  0 100  0  0  0
 0  0      0 59412264   1624 1180792    0    0     0     0  537  247  0  0 100  0  0  0
 0  0      0 59436096   1624 1180792    0    0     0     0  474  241  0  0 100  0  0  0
 0  0      0 59453948   1624 1180792    0    0     0     0  945  496  0  0 100  0  0  0
 0  0      0 59470940   1624 1180792    0    0     0     0  634  276  0  0 100  0  0  0
 0  0      0 59484912   1624 1180792    0    0     0     0  579  262  0  0 100  0  0  0
 0  0      0 59503260   1624 1180792    0    0     0     0  649  206  0  0 100  0  0  0
 0  0      0 59516056   1624 1180792    0    0     0     0  812  353  0  0 100  0  0  0
 0  0      0 59518456   1624 1180792    0    0     0     0  543  336  0  0 100  0  0  0
 0  0      0 59535768   1624 1180792    0    0     0     0  559  260  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59547736   1624 1180792    0    0     0     0  472  234  0  0 100  0  0  0
 0  0      0 59560152   1624 1180792    0    0     0     0  799  312  0  0 100  0  0  0
 0  0      0 59564820   1624 1180792    0    0     0     0  571  208  0  0 100  0  0  0
 0  0      0 59567432   1624 1180792    0    0     0     0  599  325  0  0 100  0  0  0
 0  0      0 59570252   1624 1180792    0    0     0     0  529  229  0  0 100  0  0  0
 0  0      0 59578136   1624 1180792    0    0     0     0  827  306  0  0 100  0  0  0
 0  0      0 59582104   1624 1180792    0    0     0     0  715  222  0  0 100  0  0  0
 0  0      0 59586760   1624 1180792    0    0     0     0  516  243  0  0 100  0  0  0
 0  0      0 59591012   1624 1180792    0    0     0     0  499  322  0  0 100  0  0  0
 0  0      0 59595168   1624 1180792    0    0    16     8  699  344  0  0 100  0  0  0
 0  0      0 59597236   1624 1180792    0    0     0     0  712  238  0  0 100  0  0  0
 0  0      0 59601792   1624 1180812    0    0     0   544 1020  702  0  0 100  0  0  0
 0  0      0 59605300   1624 1180812    0    0     0     0  813  281  0  0 100  0  0  0
 0  0      0 59607696   1624 1180812    0    0     0     0 1076  472  0  0 100  0  0  0
 0  0      0 59616840   1624 1180812    0    0     0     0 1133  535  0  0 100  0  0  0
 1  0      0 59531264   1624 1180812    0    0    36     0 2549 3873  3  0 97  0  0  0
 0  0      0 59434896   1624 1181064    0    0     0     0 2289 3825  4  0 96  0  0  0
 1  0      0 59408004   1624 1181168    0    0     0     0 4802 36131  4  2 94  0  0  0
44  0      0 59350024   1624 1181172    0    0     0     0 15928 159940 14  6 81  0  0  0
41  0      0 59341820   1624 1181172    0    0     0     0 13438 163874 11  6 84  0  0  0
56  0      0 59404180   1624 1181172    0    0     0     4 13871 161198 11  6 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
41  0      0 59398004   1624 1181172    0    0     0     0 13183 160028 11  5 84  0  0  0
65  0      0 59390656   1624 1181176    0    0     0     0 13261 160124 11  5 84  0  0  0
41  0      0 59384472   1624 1181176    0    0     0     0 13333 159115 11  5 84  0  0  0
54  0      0 59381556   1624 1181176    0    0     0     0 13932 161366 11  6 83  0  0  0
 1  0      0 59386164   1624 1181176    0    0     0     0 13722 161594 11  6 84  0  0  0
 9  0      0 59390928   1624 1181176    0    0     0     0 13579 160286 11  6 84  0  0  0
29  0      0 59387288   1624 1181176    0    0     0     0 13798 160268 11  6 84  0  0  0
47  0      0 59384120   1624 1181176    0    0     0     0 13890 161727 11  5 84  0  0  0
32  0      0 59378148   1624 1181176    0    0     0     0 14179 157416 11  5 84  0  0  0
41  0      0 59371172   1624 1181176    0    0     0     0 13488 157043 11  5 84  0  0  0
17  0      0 59366516   1624 1181176    0    0     0     0 13338 159602 11  5 84  0  0  0
63  0      0 59362092   1624 1181176    0    0     0     0 13563 160373 11  6 84  0  0  0
52  0      0 59360044   1624 1181176    0    0     0     0 13154 159273 11  5 84  0  0  0
61  0      0 59353872   1624 1181176    0    0     0     0 14234 160879 11  6 84  0  0  0
62  0      0 59346304   1624 1181176    0    0     0     0 13226 158531 11  6 84  0  0  0
66  0      0 59341312   1624 1181176    0    0     0     0 13795 161703 11  6 84  0  0  0
17  0      0 59339764   1624 1181176    0    0     0     0 13953 159814 11  5 84  0  0  0
32  0      0 59332268   1624 1181176    0    0     0     0 13421 159327 11  5 84  0  0  0
54  0      0 59323864   1624 1181176    0    0     0     0 13516 161155 11  5 84  0  0  0
44  0      0 59320288   1624 1181176    0    0   160  2804 13713 160536 11  6 84  0  0  0
58  0      0 59312472   1624 1181340    0    0     0   136 13657 161249 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
78  0      0 59311540   1624 1181340    0    0     0     0 13835 161125 11  6 84  0  0  0
71  0      0 59306516   1624 1181340    0    0     0     0 13677 159510 11  5 84  0  0  0
 3  0      0 59295736   1624 1181340    0    0     0     0 13392 159694 11  5 84  0  0  0
15  0      0 59291584   1624 1181364    0    0    28     8 13853 160030 11  6 84  0  0  0
17  0      0 59286988   1624 1181364    0    0     0     0 13037 156764 11  5 84  0  0  0
33  0      0 59281068   1624 1181364    0    0     0     0 13229 158665 11  5 84  0  0  0
22  0      0 59273780   1624 1181364    0    0     0     0 13396 157138 11  5 84  0  0  0
16  0      0 59268296   1624 1181364    0    0     0     0 13410 158519 11  6 84  0  0  0
39  0      0 59262368   1624 1181364    0    0     0     0 13461 159739 11  5 84  0  0  0
83  0      0 59257420   1624 1181364    0    0     0     0 13471 158517 11  6 84  0  0  0
58  0      0 59252944   1624 1181364    0    0     0     0 13896 160267 11  6 84  0  0  0
 0  0      0 59232204   1624 1181364    0    0     0     0 11338 117436  9  4 87  0  0  0
 0  0      0 59408812   1624 1181200    0    0     0     0  797  605  0  0 100  0  0  0
 0  0      0 59406512   1624 1183304    0    0  1944     0 1089 1574  0  0 100  0  0  0
 1  0      0 59413104   1624 1183340    0    0    16     0 1639 4676  1  0 99  0  0  0
