procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
61  0      0 58828316   1624 1183196    0    0     0     0 13471 155949 11  6 84  0  0  0
64  0      0 58824032   1624 1183196    0    0     0     0 13373 156340 11  6 84  0  0  0
60  0      0 58828200   1624 1183196    0    0     0     0 13448 156673 11  5 84  0  0  0
55  0      0 58828792   1624 1183196    0    0     0     0 13788 156625 11  5 84  0  0  0
35  0      0 58834972   1624 1183196    0    0     0     0 12956 157381 11  5 84  0  0  0
41  0      0 58833080   1624 1183196    0    0     0     0 13176 156749 11  5 84  0  0  0
44  0      0 58836236   1624 1183196    0    0     0     0 13235 155912 11  5 84  0  0  0
15  0      0 58833528   1624 1183196    0    0     0     0 12944 156629 11  5 84  0  0  0
20  0      0 58835628   1624 1183196    0    0     0     0 13241 158093 11  5 84  0  0  0
57  0      0 58835464   1624 1183196    0    0     0     0 14279 163644 11  6 84  0  0  0
52  0      0 58833104   1624 1183100    0    0     0     0 13930 160706 11  5 84  0  0  0
33  0      0 58835220   1624 1183100    0    0     0     0 13427 158178 11  5 84  0  0  0
34  0      0 58830144   1624 1183100    0    0     0     0 13974 158947 11  6 84  0  0  0
83  0      0 58826300   1624 1183100    0    0     0     0 13786 158235 11  5 84  0  0  0
76  0      0 58828996   1624 1183036    0    0     0     0 13577 157620 11  5 84  0  0  0
65  0      0 58830324   1624 1183036    0    0     0     0 13351 157314 11  6 84  0  0  0
58  0      0 58834708   1624 1183036    0    0     0     0 13006 156501 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0 58828376   1624 1183040    0    0     0     0 13680 158053 11  5 84  0  0  0
52  0      0 58823660   1624 1183040    0    0     0     0 13474 156657 11  5 84  0  0  0
60  0      0 58822504   1624 1183040    0    0     0     0 13518 158381 11  5 84  0  0  0
76  0      0 58826912   1624 1183040    0    0     0     0 13849 158232 11  5 84  0  0  0
 1  0      0 58822256   1624 1183040    0    0     0     0 13472 159752 11  5 84  0  0  0
49  0      0 58825464   1624 1183040    0    0     0     0 14173 164583 11  6 84  0  0  0
68  0      0 58822996   1624 1183040    0    0     0     0 14096 166148 11  5 84  0  0  0
55  0      0 58820804   1624 1183044    0    0     0   408 13891 162314 11  6 84  0  0  0
35  0      0 58818280   1624 1183048    0    0     0   352 13635 160487 11  6 84  0  0  0
39  0      0 58814152   1624 1183048    0    0     0   852 14149 159063 11  6 84  0  0  0
43  0      0 58819564   1624 1183048    0    0     0     0 13150 155695 11  5 84  0  0  0
16  0      0 58815700   1624 1183048    0    0     0     8 13388 156948 11  6 84  0  0  0
 2  0      0 58816480   1624 1183048    0    0     0     0 14573 158900 11  6 84  0  0  0
70  0      0 58810304   1624 1183048    0    0     0     0 13977 158968 11  5 84  0  0  0
49  0      0 58814280   1624 1183048    0    0     0     0 13469 157149 11  6 84  0  0  0
25  0      0 58804456   1624 1183048    0    0     0     0 13503 156919 11  5 84  0  0  0
54  0      0 58809820   1624 1183048    0    0     0     0 13644 160709 11  6 84  0  0  0
55  0      0 58794936   1624 1183268    0    0   128    72 14209 160958 11  6 84  0  0  0
42  0      0 58785924   1624 1183340    0    0    64   144 13975 157892 11  5 84  0  0  0
42  0      0 58781800   1624 1183340    0    0     0     0 13978 158831 11  6 84  0  0  0
 2  0      0 58782504   1624 1183340    0    0     0     0 13414 156553 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
54  0      0 58780512   1624 1183340    0    0     0     0 13829 158068 11  5 84  0  0  0
47  0      0 58778132   1624 1183340    0    0     0     0 13422 156437 11  5 84  0  0  0
21  0      0 58774720   1624 1183340    0    0     0     0 13470 156933 10  6 84  0  0  0
58  0      0 58787256   1624 1183340    0    0     0     0 13495 159224 11  5 84  0  0  0
48  0      0 58794528   1624 1183340    0    0     0     0 13485 154947 11  5 84  0  0  0
31  0      0 58797240   1624 1183340    0    0     0     0 14508 159115 11  6 84  0  0  0
43  0      0 58798308   1624 1183340    0    0     0   136 13407 157347 11  5 84  0  0  0
65  0      0 58796164   1624 1183340    0    0     0     0 13228 153757 11  5 84  0  0  0
44  0      0 58794544   1624 1183340    0    0     0     0 13210 154587 11  5 84  0  0  0
38  0      0 58788132   1624 1183340    0    0     0     0 13681 158149 11  5 84  0  0  0
 1  0      0 58792596   1624 1183340    0    0     0     0 13968 156967 11  6 84  0  0  0
52  0      0 58795996   1624 1183340    0    0     0     0 14165 157796 11  5 84  0  0  0
54  0      0 58796408   1624 1183340    0    0     0     0 13572 157416 11  5 84  0  0  0
 9  0      0 58794484   1624 1183340    0    0     0     0 13478 157663 11  5 84  0  0  0
71  0      0 58789268   1624 1183340    0    0     0     0 13501 157985 11  5 84  0  0  0
61  0      0 58780532   1624 1183340    0    0     0     0 13255 158215 11  6 84  0  0  0
41  0      0 58773756   1624 1183340    0    0     0   136 13663 157361 11  5 83  0  0  0
50  0      0 58770776   1624 1183340    0    0     0     0 13039 156190 11  5 84  0  0  0
74  0      0 58771712   1624 1183340    0    0   128  2060 13730 156669 11  5 84  0  0  0
48  0      0 58771052   1624 1183468    0    0     0     4 13851 157740 11  5 84  0  0  0
42  0      0 58764612   1624 1183468    0    0     0     0 13385 157189 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0      0 58761856   1624 1183472    0    0     0     0 13771 158172 11  5 84  0  0  0
46  0      0 58768788   1624 1183472    0    0     0     8 13207 157110 11  5 84  0  0  0
45  0      0 58758768   1624 1183472    0    0     0     0 14067 159136 11  5 84  0  0  0
25  0      0 58753440   1624 1183472    0    0     0     0 13629 157086 11  5 84  0  0  0
 1  0      0 58752344   1624 1183472    0    0     0     0 14241 161025 11  6 84  0  0  0
 0  0      0 58751520   1624 1183660    0    0     4     0 1638 5916  1  0 99  0  0  0
 0  0      0 58961340   1624 1183528    0    0    16   116  989  777  0  0 100  0  0  0
 0  0      0 58983912   1624 1183544    0    0     0     0  834  492  0  0 100  0  0  0
 0  0      0 58996132   1624 1183544    0    0     0     0  740  300  0  0 100  0  0  0
 0  0      0 59007788   1624 1183544    0    0     0     0  438  305  0  0 100  0  0  0
 0  0      0 59028388   1624 1183544    0    0     0     0  465  258  0  0 100  0  0  0
 0  0      0 59052308   1624 1183544    0    0     0     0  697  415  0  0 100  0  0  0
 0  0      0 59076612   1624 1183544    0    0     0     0  792  375  0  0 100  0  0  0
