procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59581340    288 1000148    0    0 10032  3324 13048   23 11  2 87  0  0  0
 0  0      0 59571224    288 1000888    0    0   288     0 4824 3507  0  0 100  0  0  0
 4  0      0 59440324    288 1048928    0    0 32188     0 5560 9515  3  1 96  0  0  0
 0  0      0 59257008    288 1079232    0    0 27636     0 5925 14587  5  1 94  0  0  0
 1  0      0 59258724    288 1079984    0    0   676     0  760  785  0  0 100  0  0  0
75  0      0 59060532    288 1081680    0    0  1332     0 15838 140120 12  5 83  0  0  0
32  0      0 59158856    288 1081684    0    0     0     0 15073 160359 13  6 82  0  0  0
48  0      0 59161516    288 1081684    0    0     0     0 14067 161488 11  6 84  0  0  0
28  0      0 59163044    288 1084296    0    0  1724     0 14090 157333 11  6 83  0  0  0
 1  0      0 59159852    288 1084504    0    0     0     0 13058 155377 11  5 84  0  0  0
87  0      0 59135380    288 1087712    0    0  3760     0 15552 158333 11  5 83  0  0  0
41  0      0 59132444    288 1088444    0    0     0     0 14111 162078 11  5 84  0  0  0
50  0      0 59125856    288 1088444    0    0     0     0 14030 158818 11  5 84  0  0  0
47  0      0 59119292    292 1088544    0    0   164   408 13812 158201 11  5 84  0  0  0
47  0      0 59120128    292 1088900    0    0     0     0 13955 159976 11  5 84  0  0  0
59  0      0 59113484    292 1088900    0    0     0     0 14015 156431 11  6 84  0  0  0
30  0      0 58952208    296 1156668    0    0 43808   384 25076 155433 14  6 79  1  0  0
 2  0      0 59074404   1616 1160404    0    0  3389     0 22837 154067 15  5 80  0  0  0
80  1      0 59031024   1616 1175420    0    0 10620  4884 27607 181516 16  6 77  1  0  0
 4  0      0 59011968   1616 1176616    0    0    16  1268 20312 180502 12  6 82  0  0  0
81  0      0 59018808   1616 1176616    0    0     0     0 15374 165603 10  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
80  0      0 59015236   1616 1176616    0    0     0     0 14509 164933 10  6 84  0  0  0
28  0      0 59012092   1616 1176616    0    0     0     0 13878 159953 11  6 84  0  0  0
74  0      0 59006640   1616 1176616    0    0     0   136 13476 156910 11  5 84  0  0  0
23  0      0 59004416   1616 1176680    0    0     0     0 13376 155821 11  5 84  0  0  0
49  0      0 58997276   1616 1176680    0    0     0     0 13592 157708 11  5 84  0  0  0
34  0      0 58995204   1616 1176680    0    0     0     0 13177 155466 11  5 84  0  0  0
42  0      0 59000404   1616 1176680    0    0     0  2496 14288 158415 11  5 84  0  0  0
82  0      0 58992920   1624 1182252    0    0  2320  9920 15288 165134 11  5 84  0  0  0
22  0      0 58987500   1624 1182264    0    0     0     0 14065 156887 11  5 84  0  0  0
52  0      0 58981860   1624 1182264    0    0     0     0 13815 157608 11  5 84  0  0  0
75  0      0 58980200   1624 1182264    0    0     0     0 13977 156867 11  5 84  0  0  0
15  0      0 58976748   1624 1182264    0    0     0     0 13441 156619 11  5 84  0  0  0
57  0      0 58976736   1624 1182424    0    0     0     4 13376 156392 11  5 84  0  0  0
41  0      0 58972308   1624 1182424    0    0     0     0 13754 157692 10  5 84  0  0  0
78  0      0 58969356   1624 1182424    0    0     0     0 13542 156906 11  5 84  0  0  0
69  0      0 58964752   1624 1182424    0    0     0     0 13544 156366 10  6 84  0  0  0
 1  0      0 58960892   1624 1182424    0    0     0     0 13594 156221 11  5 84  0  0  0
64  0      0 58955704   1624 1182424    0    0     0     0 13402 156217 11  5 84  0  0  0
 1  0      0 58957144   1624 1182424    0    0     0     0 13815 157810 11  5 84  0  0  0
67  0      0 58955128   1624 1182424    0    0     0     0 13649 157452 11  5 84  0  0  0
51  0      0 58951088   1624 1182424    0    0     0     0 13494 155950 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
71  0      0 58942224   1624 1182428    0    0     0     0 13488 156624 11  6 84  0  0  0
36  0      0 58935388   1624 1182428    0    0     0   136 14709 159220 11  6 84  0  0  0
32  0      0 58921892   1624 1182588    0    0     0     4 13479 156517 11  5 84  0  0  0
21  0      0 58931376   1624 1182588    0    0     0     0 14302 165596 10  5 84  0  0  0
31  0      0 58932700   1624 1182588    0    0     0     0 14186 164379 11  5 84  0  0  0
48  0      0 58926772   1624 1182780    0    0     0    72 13970 161942 10  6 84  0  0  0
 1  0      0 58921664   1624 1182796    0    0     0     0 13486 157314 11  5 84  0  0  0
51  0      0 58920188   1624 1182796    0    0     0     0 13748 157275 11  5 84  0  0  0
13  0      0 58912876   1624 1182796    0    0     0     0 13779 157040 11  5 84  0  0  0
60  0      0 58918736   1624 1182796    0    0     0     0 13765 158093 11  5 84  0  0  0
