procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
69  0      0 59322348   1624 1117684    0    0     0     0 13625 158099 11  5 84  0  0  0
60  0      0 59318964   1624 1117684    0    0     0     0 13826 155455 11  5 84  0  0  0
43  0      0 59315012   1624 1117684    0    0     0     0 14332 154806 11  5 84  0  0  0
64  0      0 59320696   1624 1117684    0    0     0     0 13388 157161 10  5 84  0  0  0
67  0      0 59326400   1624 1117684    0    0     0     0 13090 156597 11  5 84  0  0  0
53  0      0 59323824   1624 1117684    0    0     0     0 13486 155745 11  5 84  0  0  0
17  0      0 59323920   1624 1117684    0    0     0     0 13730 158409 11  5 84  0  0  0
58  0      0 59321260   1624 1117684    0    0     0   408 14024 158504 11  5 84  0  0  0
22  0      0 59315356   1624 1117692    0    0     0     8 13141 156194 11  5 84  0  0  0
71  0      0 59314792   1624 1117692    0    0     0     0 14159 153798 11  5 84  0  0  0
 1  0      0 59316396   1624 1117692    0    0     0     0 13712 156964 11  5 84  0  0  0
77  0      0 59320084   1624 1118156    0    0   464  5292 14632 158310 11  5 84  0  0  0
 6  0      0 59318700   1624 1118156    0    0     0     0 13815 156504 11  5 84  0  0  0
35  0      0 59312736   1624 1118156    0    0     0     0 13688 157119 11  5 84  0  0  0
71  0      0 59308152   1624 1118124    0    0     0     0 13931 155183 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  0      0 59295028   1624 1118108    0    0     0     0 13910 156892 11  5 84  0  0  0
35  0      0 59297592   1624 1118108    0    0     0     8 13142 155638 11  5 84  0  0  0
65  0      0 59287768   1624 1118112    0    0     0     0 13530 156941 11  5 84  0  0  0
30  0      0 59284088   1624 1118112    0    0     0     0 13608 157356 11  5 84  0  0  0
62  0      0 59281112   1624 1118112    0    0     0     0 13914 160900 11  5 84  0  0  0
23  0      0 59279524   1624 1118112    0    0     0     0 13477 154431 11  5 84  0  0  0
65  0      0 59284120   1624 1118112    0    0     0     0 13580 158063 11  5 84  0  0  0
23  0      0 59284892   1624 1118112    0    0     0     0 13966 157153 11  5 84  0  0  0
 1  0      0 59277044   1624 1118112    0    0     0     0 14154 158226 11  6 84  0  0  0
54  0      0 59278624   1624 1118112    0    0     0     0 13917 158545 10  5 84  0  0  0
71  0      0 59292900   1624 1118112    0    0     0     0 14739 159504 11  5 84  0  0  0
60  0      0 59289256   1624 1118112    0    0     0     0 14001 157020 11  5 84  0  0  0
83  0      0 59291304   1624 1118112    0    0     0     0 13375 157999 11  5 84  0  0  0
51  0      0 59290452   1624 1118112    0    0     0     0 13881 160234 11  5 84  0  0  0
37  0      0 59288652   1624 1118112    0    0     0     0 14082 157554 11  5 84  0  0  0
65  0      0 59289564   1624 1118112    0    0     0     0 14389 158473 11  5 84  0  0  0
54  0      0 59293040   1624 1118112    0    0     0     0 13184 156291 11  5 84  0  0  0
88  0      0 59304424   1624 1118112    0    0     0     0 13237 153800 11  5 84  0  0  0
 1  0      0 59299836   1624 1118112    0    0     0     0 13657 153848 10  5 84  0  0  0
68  0      0 59296604   1624 1118112    0    0     0     0 14151 156967 11  5 84  0  0  0
73  0      0 59299748   1624 1118112    0    0     0     0 13632 156492 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0      0 59298456   1624 1118116    0    0     0     0 13769 155192 11  5 84  0  0  0
24  0      0 59293248   1624 1118116    0    0     0   136 14273 158649 11  6 84  0  0  0
75  0      0 59288432   1624 1118116    0    0     0     0 13330 156786 11  5 84  0  0  0
32  0      0 59293040   1624 1118116    0    0     0     4 13431 156917 11  5 84  0  0  0
50  0      0 59290652   1624 1118116    0    0     0     0 13313 156839 11  5 84  0  0  0
72  0      0 59286632   1624 1118116    0    0     0     0 13585 155921 11  5 84  0  0  0
24  0      0 59283488   1624 1118116    0    0     0   384 13414 156786 11  5 84  0  0  0
50  0      0 59283120   1624 1118116    0    0     0     0 13873 157674 11  5 84  0  0  0
20  0      0 59275808   1624 1118116    0    0     0     0 13519 158680 11  5 84  0  0  0
41  0      0 59273312   1624 1118116    0    0     0     0 13788 160638 11  5 84  0  0  0
 1  0      0 59271308   1624 1118116    0    0     0     0 14410 160913 11  6 84  0  0  0
59  0      0 59275952   1624 1118116    0    0     0   852 13998 157809 11  5 84  0  0  0
 1  0      0 59270140   1624 1118116    0    0     0     0 13566 157965 11  5 84  0  0  0
77  0      0 59271964   1624 1118116    0    0     0     0 13496 155866 11  5 84  0  0  0
41  0      0 59275288   1624 1118116    0    0     0     0 14071 156894 11  5 84  0  0  0
46  0      0 59270212   1624 1118116    0    0     0     0 13229 156272 11  6 84  0  0  0
67  0      0 59270772   1624 1118116    0    0     0     0 13967 157483 11  5 84  0  0  0
58  0      0 59277056   1624 1118116    0    0     0     0 13528 157082 11  5 84  0  0  0
 3  0      0 59275996   1624 1118116    0    0     0     0 13726 156187 11  5 84  0  0  0
79  0      0 59266696   1624 1118116    0    0     0     0 13450 157058 11  5 84  0  0  0
12  0      0 59265256   1624 1118116    0    0     0   136 14090 157983 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
32  0      0 59265200   1624 1118116    0    0     0     0 13567 156417 11  5 84  0  0  0
44  0      0 59259660   1624 1118116    0    0     0     0 13611 156590 11  5 84  0  0  0
68  0      0 59259036   1624 1118116    0    0     0     0 13849 157833 11  5 84  0  0  0
30  0      0 59251324   1624 1118116    0    0     0     0 13388 155901 10  5 84  0  0  0
53  0      0 59259188   1624 1118116    0    0     0     0 13601 154721 11  5 84  0  0  0
74  0      0 59254452   1624 1118116    0    0     0     0 13543 157049 11  5 84  0  0  0
19  0      0 59257240   1624 1118116    0    0     0     0 14223 156826 11  5 84  0  0  0
20  0      0 59264480   1624 1118116    0    0     0     0 14598 158855 11  6 84  0  0  0
34  0      0 59264020   1624 1118116    0    0     0     0 13950 157650 11  5 84  0  0  0
82  0      0 59263280   1624 1118116    0    0     0     0 13644 157085 10  6 84  0  0  0
 1  0      0 59259044   1624 1118116    0    0     0   272 13585 154293 11  5 84  0  0  0
43  0      0 59253820   1624 1118120    0    0     0   136 14024 158705 11  5 84  0  0  0
38  0      0 59257276   1624 1118120    0    0     0     0 14092 157463 11  5 84  0  0  0
42  0      0 59251452   1624 1118120    0    0     0     0 13626 155631 11  5 84  0  0  0
30  0      0 59248056   1624 1118120    0    0     0     0 13684 157813 11  5 84  0  0  0
69  0      0 59245764   1624 1118120    0    0     0     0 14298 159049 11  5 84  0  0  0
55  0      0 59248964   1624 1118120    0    0     0     0 13193 155956 11  5 84  0  0  0
48  0      0 59249148   1624 1118120    0    0     0     0 14231 156368 11  5 84  0  0  0
64  0      0 59248224   1624 1118120    0    0     0     0 13837 158223 11  5 84  0  0  0
47  0      0 59246928   1624 1118120    0    0     0     0 13307 157279 11  5 84  0  0  0
52  0      0 59257832   1624 1118120    0    0     0   352 13618 156794 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
41  0      0 59260224   1624 1118140    0    0    16     8 14096 158904 11  5 84  0  0  0
83  0      0 59261484   1624 1118140    0    0     0     0 13627 157657 11  5 84  0  0  0
19  0      0 59268564   1624 1118140    0    0     0     0 13491 156498 11  5 84  0  0  0
 1  0      0 59258144   1624 1118140    0    0     0     0 13456 156302 11  5 84  0  0  0
59  0      0 59254284   1624 1118140    0    0     0     0 14428 159964 11  5 84  0  0  0
 0  0      0 59243896   1624 1118328    0    0     4     0 2248 13921  2  0 98  0  0  0
 0  0      0 59444652   1624 1118196    0    0     0     0  966  733  0  0 100  0  0  0
 0  0      0 59463744   1624 1118196    0    0     0     0  567  273  0  0 100  0  0  0
 0  0      0 59474564   1624 1118196    0    0     0     0  766  311  0  0 100  0  0  0
 0  0      0 59484072   1624 1118196    0    0     0     0  539  273  0  0 100  0  0  0
 0  0      0 59506836   1624 1118228    0    0    32  1004  841  591  0  0 100  0  0  0
 0  0      0 59541916   1624 1118228    0    0     0     0  662  337  0  0 100  0  0  0
 0  0      0 59563048   1624 1118228    0    0     0     0  860  315  0  0 100  0  0  0
 0  0      0 59583828   1624 1118228    0    0     0     0  510  234  0  0 100  0  0  0
 0  0      0 59602472   1624 1118228    0    0     0     0  690  313  0  0 100  0  0  0
 0  0      0 59623872   1624 1118252    0    0    28     0  839  358  0  0 100  0  0  0
 0  0      0 59635480   1624 1118252    0    0     0     0 1000  441  0  0 100  0  0  0
 0  0      0 59653244   1624 1118252    0    0     0     0  526  221  0  0 100  0  0  0
 0  0      0 59663900   1624 1118252    0    0     0     0  541  245  0  0 100  0  0  0
 0  0      0 59671468   1624 1118252    0    0     0   136  552  323  0  0 100  0  0  0
 0  0      0 59683540   1624 1118256    0    0     0     0 1013  327  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59689592   1624 1118256    0    0     0     0  618  322  0  0 100  0  0  0
 0  0      0 59690980   1624 1118256    0    0     0     8  497  232  0  0 100  0  0  0
 0  0      0 59696596   1624 1118256    0    0     0     0  765  219  0  0 100  0  0  0
 0  0      0 59704928   1624 1118256    0    0     0     0  879  294  0  0 100  0  0  0
 0  0      0 59714192   1624 1118256    0    0     0     0  558  206  0  0 100  0  0  0
 0  0      0 59718436   1624 1118256    0    0     0     0  790  311  0  0 100  0  0  0
 0  0      0 59725204   1624 1118256    0    0     0     0  525  215  0  0 100  0  0  0
 0  0      0 59730532   1624 1118256    0    0    16   160 1118  489  0  0 100  0  0  0
 1  0      0 59734020   1624 1118276    0    0     0     4  863  248  0  0 100  0  0  0
 0  0      0 59739144   1624 1118276    0    0     0     0  563  251  0  0 100  0  0  0
 0  0      0 59741680   1624 1118276    0    0     0   708  587  532  0  0 100  0  0  0
 0  0      0 59745400   1624 1118276    0    0     0     0  856  302  0  0 100  0  0  0
 0  0      0 59746444   1624 1118276    0    0     0     0  566  219  0  0 100  0  0  0
 0  0      0 59750196   1624 1118276    0    0     0     0  951  380  0  0 100  0  0  0
 0  0      0 59757960   1624 1118276    0    0     0     0  892  488  0  0 100  0  0  0
 3  0      0 59702368   1624 1118308    0    0     0     4 2711 4354  3  0 97  0  0  0
 0  0      0 59593952   1624 1118472    0    0     0     0 2547 3555  4  0 96  0  0  0
69  0      0 59548068   1624 1118576    0    0     0     0 5432 39394  5  2 94  0  0  0
44  0      0 59569160   1624 1118580    0    0     0     0 14606 150807 14  5 81  0  0  0
25  0      0 59524112   1624 1118584    0    0     0   136 14177 158154 11  5 83  0  0  0
23  0      0 59565104   1624 1118584    0    0     0     0 13025 156136 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
23  0      0 59544028   1624 1118584    0    0     0     0 12887 157617 11  6 84  0  0  0
68  0      0 59532380   1624 1118588    0    0     0     0 12925 156187 11  5 84  0  0  0
56  0      0 59528944   1624 1118588    0    0     0     0 13105 155055 11  5 84  0  0  0
56  0      0 59517124   1624 1118588    0    0     0     0 14418 164023 11  6 84  0  0  0
16  0      0 59513580   1624 1118588    0    0     0     0 13256 157023 11  5 84  0  0  0
 1  0      0 59512176   1624 1118588    0    0     0     0 13631 157067 11  5 84  0  0  0
71  0      0 59509480   1624 1118588    0    0     0     0 13594 156723 11  5 84  0  0  0
31  0      0 59512832   1624 1118588    0    0     0   408 13440 158714 11  6 84  0  0  0
24  0      0 59506584   1624 1118588    0    0     0     0 13752 157376 11  5 84  0  0  0
40  0      0 59503812   1624 1118764    0    0   176  1868 14581 159237 11  5 84  0  0  0
 1  0      0 59510964   1624 1118764    0    0     0     0 14248 158811 11  6 84  0  0  0
48  0      0 59504400   1624 1118764    0    0     0     4 13447 155713 11  5 84  0  0  0
58  0      0 59496648   1624 1118764    0    0     0     0 13967 159279 11  6 84  0  0  0
56  0      0 59488032   1624 1118764    0    0     0     0 13632 158600 11  5 84  0  0  0
10  0      0 59489340   1624 1118764    0    0     0     0 13745 159498 11  5 84  0  0  0
68  0      0 59480608   1624 1118764    0    0     0     0 14088 161464 11  6 84  0  0  0
71  0      0 59472916   1624 1118764    0    0     0     0 13678 157912 11  6 84  0  0  0
44  0      0 59463016   1624 1118764    0    0     0     0 13771 159379 11  6 84  0  0  0
 1  0      0 59461708   1624 1118764    0    0     0     0 13339 157161 11  5 84  0  0  0
69  0      0 59454592   1624 1118764    0    0     0     0 13528 157259 11  6 84  0  0  0
58  0      0 59451204   1624 1118764    0    0     0   232 13945 158005 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
51  0      0 59445580   1624 1118764    0    0     0     0 13917 157151 11  5 84  0  0  0
44  0      0 59438928   1624 1118764    0    0     0     0 13419 156900 11  5 84  0  0  0
42  0      0 59431036   1624 1118764    0    0     0     0 13374 158421 11  5 84  0  0  0
10  0      0 59421156   1624 1118764    0    0     0     0 14607 165202 10  6 84  0  0  0
 1  0      0 59419784   1624 1118764    0    0     0     0 14056 160597 11  6 84  0  0  0
21  0      0 59417816   1624 1118764    0    0     0     0 14398 158213 11  6 84  0  0  0
20  0      0 59408444   1624 1118764    0    0     0     0 13666 157870 11  5 84  0  0  0
37  0      0 59405864   1624 1118764    0    0     0     0 13283 157266 11  5 84  0  0  0
 4  0      0 59397884   1624 1118764    0    0     0     0 13419 159110 11  6 84  0  0  0
64  0      0 59391516   1624 1118764    0    0     0     0 13966 159979 11  5 84  0  0  0
39  0      0 59386448   1624 1118764    0    0     0     0 13399 158404 11  5 84  0  0  0
 0  0      0 59361872   1624 1118784    0    0     0     0 10629 116034  8  4 88  0  0  0
 0  0      0 59537564   1624 1118652    0    0     0     0  861  619  0  0 100  0  0  0
 0  0      0 59536992   1624 1120708    0    0  1896     0 1166 1802  0  0 100  0  0  0
 1  0      0 59426196   1624 1120748    0    0    16     0 1054 2552  0  0 99  0  0  0
