procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
57  0      0 59287736   1624 1119356    0    0     0     0 13571 157336 11  5 84  0  0  0
70  0      0 59282376   1624 1119516    0    0   160  2356 13994 159099 10  6 84  0  0  0
53  0      0 59278588   1624 1119520    0    0     0     0 14074 157547 11  5 84  0  0  0
 1  0      0 59284512   1624 1119520    0    0     0     0 13665 160329 10  6 84  0  0  0
55  0      0 59281120   1624 1119520    0    0     0   136 14504 158012 11  6 84  0  0  0
54  0      0 59271456   1624 1119524    0    0     0     0 13327 156451 11  5 84  0  0  0
20  0      0 59269356   1624 1119524    0    0     0     0 13619 156917 10  5 84  0  0  0
52  0      0 59266960   1624 1119524    0    0     0     0 13697 156399 11  5 84  0  0  0
90  0      0 59262248   1624 1119524    0    0     0     0 13518 157428 11  5 84  0  0  0
14  0      0 59268760   1624 1119524    0    0     0     0 13411 155704 11  5 84  0  0  0
40  0      0 59282276   1624 1119524    0    0     0     0 13345 156135 11  5 84  0  0  0
67  0      0 59279884   1624 1119524    0    0     0     0 13962 157020 11  5 84  0  0  0
 2  0      0 59277312   1624 1119528    0    0     0     0 13664 156916 11  5 84  0  0  0
53  0      0 59287744   1624 1119528    0    0     0     0 13773 159096 10  6 84  0  0  0
62  0      0 59284644   1624 1119528    0    0     0     0 14067 158298 10  6 84  0  0  0
38  0      0 59284212   1624 1119432    0    0     0     0 14373 157589 11  5 84  0  0  0
62  0      0 59280144   1624 1119432    0    0     0     0 13820 157432 11  6 84  0  0  0
51  0      0 59274112   1624 1119432    0    0     0     0 13444 156672 11  5 84  0  0  0
39  0      0 59274184   1624 1119432    0    0     0     0 13433 155366 11  5 84  0  0  0
31  0      0 59269176   1624 1119432    0    0     0     0 13894 156867 10  5 84  0  0  0
60  0      0 59273096   1624 1119432    0    0     0     0 13817 156426 10  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
56  0      0 59276536   1624 1119708    0    0   292   220 15104 160324 11  5 84  0  0  0
62  0      0 59272604   1624 1120576    0    0   724     0 16094 166617 11  5 83  0  0  0
 2  0      0 59228660   1624 1156536    0    0 36724  1260 21888 181569 11  6 82  1  0  0
53  0      0 59225128   1624 1156704    0    0    96   292 14989 160873 11  5 84  0  0  0
71  0      0 59225172   1624 1156776    0    0     8   144 15407 160502 11  5 84  0  0  0
44  0      0 59226192   1624 1156808    0    0     0     0 14180 157826 11  5 84  0  0  0
80  0      0 59221024   1624 1156920    0    0    16   168 14504 157976 11  5 84  0  0  0
 1  0      0 59233544   1624 1156968    0    0    16    80 14519 158350 11  5 84  0  0  0
48  0      0 59228888   1624 1157656    0    0    16  1476 14822 161123 11  5 84  0  0  0
 1  0      0 59231932   1624 1157800    0    0     0   424 14806 158185 10  6 84  0  0  0
39  0      0 59234456   1624 1158056    0    0     0   136 13908 159988 11  5 84  0  0  0
50  0      0 59234108   1624 1158168    0    0     0  2376 15132 157831 11  5 84  0  0  0
28  0      0 59234904   1624 1158168    0    0     0     0 15079 157849 11  5 84  0  0  0
26  0      0 59234336   1624 1158556    0    0     0   632 14314 160426 11  5 84  0  0  0
54  0      0 59233444   1624 1162276    0    0  1808  8204 15222 160234 11  5 84  0  0  0
62  0      0 59223512   1624 1162668    0    0     0   144 14792 158618 11  5 84  0  0  0
12  0      0 59223432   1624 1162668    0    0     0     0 14105 162443 11  5 84  0  0  0
68  0      0 59233108   1624 1162668    0    0     0     0 14604 163162 10  5 84  0  0  0
51  0      0 59236688   1624 1162668    0    0     0     0 14619 158888 11  5 84  0  0  0
42  0      0 59228608   1624 1162668    0    0     0     0 14339 160642 11  5 84  0  0  0
56  0      0 59231864   1624 1162668    0    0     0     0 14996 159237 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59241360   1624 1162668    0    0     0   120 15563 157506 10  6 84  0  0  0
37  0      0 59238024   1624 1162668    0    0     0     0 14556 158079 11  5 84  0  0  0
56  0      0 59249792   1624 1162668    0    0     0     0 14404 157979 11  5 84  0  0  0
43  0      0 59241512   1624 1162668    0    0     0     0 14839 160018 10  5 84  0  0  0
 1  0      0 59233188   1624 1162668    0    0     0     0 14910 153596 11  5 84  0  0  0
60  0      0 59240084   1624 1162668    0    0     0     0 15405 160114 11  5 84  0  0  0
35  0      0 59235440   1624 1162668    0    0     0     0 14213 158495 11  5 84  0  0  0
89  0      0 59229340   1624 1162668    0    0     0     0 14488 158236 11  5 84  0  0  0
25  0      0 59229592   1624 1162668    0    0     0     0 15117 158226 11  5 84  0  0  0
71  0      0 59225664   1624 1162668    0    0     0     0 14641 157626 11  5 84  0  0  0
54  0      0 59231748   1624 1162668    0    0     0     0 15587 158379 11  6 84  0  0  0
 1  0      0 59226836   1624 1162668    0    0     0     0 15025 159997 11  5 84  0  0  0
75  0      0 59227484   1624 1162668    0    0     0     0 14533 155366 11  5 84  0  0  0
17  0      0 59235748   1624 1162668    0    0     0     0 14347 158603 11  5 84  0  0  0
59  0      0 59229228   1624 1162668    0    0     0     0 13713 157873 11  5 84  0  0  0
44  0      0 59244596   1624 1162668    0    0     0     0 15032 159499 10  5 84  0  0  0
32  0      0 59248600   1624 1162668    0    0     0   112 14413 158310 10  5 84  0  0  0
52  0      0 59243856   1624 1162668    0    0     0     0 14645 160069 11  5 84  0  0  0
43  0      0 59242040   1624 1162668    0    0     0     0 15211 159900 11  5 84  0  0  0
36  0      0 59236176   1624 1162668    0    0     0     0 14338 158950 11  6 84  0  0  0
63  0      0 59239188   1624 1162668    0    0     0   576 14776 158947 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
32  0      0 59238388   1624 1162672    0    0     0     8 14393 158834 11  6 84  0  0  0
57  0      0 59234040   1624 1162672    0    0     0   136 14691 158958 11  5 84  0  0  0
64  0      0 59232020   1624 1162676    0    0     0     0 13858 158766 11  5 84  0  0  0
41  0      0 59232380   1624 1162676    0    0     0     4 15476 160850 10  5 84  0  0  0
 4  0      0 59223020   1624 1162676    0    0     0     0 14491 158912 11  5 84  0  0  0
 0  0      0 59231672   1624 1162932    0    0    20  1996 1989 2313  1  0 99  0  0  0
 0  0      0 59430956   1624 1162816    0    0     0     0  937  624  0  0 100  0  0  0
 0  0      0 59441324   1624 1162816    0    0     0     0  583  267  0  0 100  0  0  0
 0  0      0 59460436   1624 1162816    0    0     0     0  487  303  0  0 100  0  0  0
 0  0      0 59479868   1624 1162816    0    0     0     0  818  344  0  0 100  0  0  0
 0  0      0 59499300   1624 1162816    0    0     0     0  564  230  0  0 100  0  0  0
 0  0      0 59523060   1624 1162816    0    0     0     0  582  220  0  0 100  0  0  0
 0  0      0 59531000   1624 1162816    0    0     0     0  577  214  0  0 100  0  0  0
 0  0      0 59543996   1624 1162816    0    0     0     0  719  400  0  0 100  0  0  0
 0  0      0 59555312   1624 1162816    0    0     0     0  609  294  0  0 100  0  0  0
 0  0      0 59561660   1624 1162816    0    0     0     0  646  238  0  0 100  0  0  0
 0  0      0 59570016   1624 1162816    0    0     0     0  545  205  0  0 100  0  0  0
 0  0      0 59583764   1624 1162816    0    0     0     0  638  298  0  0 100  0  0  0
 0  0      0 59593244   1624 1162816    0    0     0     0  658  347  0  0 100  0  0  0
 0  0      0 59601428   1624 1162816    0    0     0     0  498  225  0  0 100  0  0  0
 0  0      0 59603536   1624 1162816    0    0     0     0  746  308  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59616868   1624 1162816    0    0     0     0  895  322  0  0 100  0  0  0
 0  0      0 59620752   1624 1162816    0    0     0     0  656  202  0  0 100  0  0  0
 0  0      0 59622560   1624 1162816    0    0     0     0  573  298  0  0 100  0  0  0
 0  0      0 59626880   1624 1162816    0    0     0     0  571  208  0  0 100  0  0  0
 0  0      0 59636400   1624 1162816    0    0     0     0  589  232  0  0 100  0  0  0
 0  0      0 59638620   1624 1162816    0    0     0     0  519  197  0  0 100  0  0  0
 0  0      0 59651100   1624 1162816    0    0     0     0  465  235  0  0 100  0  0  0
 0  0      0 59657152   1624 1162816    0    0     0     0  600  306  0  0 100  0  0  0
 0  0      0 59666444   1624 1162816    0    0     0     0  732  282  0  0 100  0  0  0
 0  0      0 59673504   1624 1162816    0    0     0     0  513  234  0  0 100  0  0  0
 0  0      0 59679024   1624 1162816    0    0     0   668  705  611  0  0 100  0  0  0
 0  0      0 59684580   1624 1162820    0    0     0     0  470  229  0  0 100  0  0  0
 0  0      0 59688072   1624 1162820    0    0     0     0  651  385  0  0 100  0  0  0
 0  0      0 59693592   1624 1162820    0    0     0     0 1016  511  0  0 100  0  0  0
 0  0      0 59701784   1624 1162820    0    0     0   136  893  386  0  0 100  0  0  0
 3  0      0 59600056   1624 1162820    0    0     0     4 2841 4921  3  0 96  0  0  0
 0  0      0 59518520   1624 1163016    0    0     0     0 2219 3032  3  0 96  0  0  0
42  0      0 59463264   1624 1163120    0    0     0     0 6587 51037  6  2 92  0  0  0
33  0      0 59469576   1624 1163124    0    0     0     0 15165 155840 14  6 81  0  0  0
10  0      0 59473372   1624 1163124    0    0     0     0 13889 158978 11  6 83  0  0  0
48  0      0 59488568   1624 1163124    0    0     0     0 12916 155697 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
56  0      0 59503824   1624 1163124    0    0     0     0 13027 155504 11  5 84  0  0  0
50  0      0 59495944   1624 1163128    0    0     0     0 13207 155623 11  5 84  0  0  0
58  0      0 59490384   1624 1163128    0    0     0     0 13462 156009 11  6 84  0  0  0
69  0      0 59476804   1624 1163128    0    0     0     0 13721 157024 11  5 84  0  0  0
72  0      0 59477304   1624 1163128    0    0     0     0 13745 159338 11  5 84  0  0  0
 1  0      0 59471468   1624 1163128    0    0     0     0 13849 158608 11  5 84  0  0  0
73  0      0 59469472   1624 1163128    0    0     0     0 13912 157542 11  5 84  0  0  0
 1  0      0 59463252   1624 1163128    0    0     0     0 13534 155697 11  5 84  0  0  0
54  0      0 59457824   1624 1163128    0    0     0     0 13529 157844 11  5 84  0  0  0
21  0      0 59450368   1624 1163128    0    0     0     0 14051 158650 11  5 84  0  0  0
60  0      0 59445676   1624 1163128    0    0     0     0 14000 159319 11  5 84  0  0  0
64  0      0 59438504   1624 1163128    0    0     0     0 14037 159381 11  5 84  0  0  0
44  0      0 59431384   1624 1163128    0    0     0     0 13612 157449 11  5 84  0  0  0
64  0      0 59425728   1624 1163128    0    0     0     0 13775 158756 11  5 84  0  0  0
71  0      0 59421440   1624 1163128    0    0     0     0 13368 157267 11  5 84  0  0  0
74  0      0 59415044   1624 1163128    0    0     0     0 13501 156100 11  6 84  0  0  0
45  0      0 59414488   1624 1163128    0    0     0     0 13993 159271 11  5 84  0  0  0
69  0      0 59403536   1624 1163128    0    0     0     0 13463 157302 11  5 84  0  0  0
70  0      0 59404024   1624 1163128    0    0     0     0 14526 158698 11  5 84  0  0  0
41  0      0 59399784   1624 1163128    0    0     0   136 13404 156645 11  5 84  0  0  0
77  0      0 59400568   1624 1163160    0    0    32  1972 14425 160657 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
62  0      0 59396164   1624 1163160    0    0     0     0 13651 157881 11  5 84  0  0  0
 1  0      0 59404824   1624 1163160    0    0     0     0 14125 159088 11  6 84  0  0  0
43  0      0 59396516   1624 1163160    0    0     0     4 13445 156589 11  5 84  0  0  0
57  0      0 59394496   1624 1163160    0    0     0     0 13956 159233 11  6 84  0  0  0
10  0      0 59389012   1624 1163160    0    0     0     0 13436 155618 11  6 84  0  0  0
47  0      0 59383380   1624 1163160    0    0     0     0 13510 152294 11  5 84  0  0  0
61  0      0 59376036   1624 1163160    0    0     0     0 13545 153811 11  5 84  0  0  0
27  0      0 59370228   1624 1163160    0    0     0     0 13402 155598 11  5 84  0  0  0
76  0      0 59364700   1624 1163160    0    0     0     0 13594 155885 11  5 84  0  0  0
49  0      0 59361644   1624 1163160    0    0     0     0 14034 158144 11  5 84  0  0  0
32  0      0 59351928   1624 1163160    0    0     0     0 13692 157605 11  5 84  0  0  0
 0  0      0 59324004   1624 1163152    0    0     0     0 9781 100650  8  3 89  0  0  0
 0  0      0 59495536   1624 1163064    0    0     0     0  849  660  0  0 100  0  0  0
 0  0      0 59502172   1624 1164972    0    0  2184     0 1084 2337  0  0 100  0  0  0
