procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 60020592    288 941868    0    0 17327  3919 12042   15  8  2 90  0  0  0
 0  0      0 60011572    292 942792    0    0   400   136 4666 3819  0  0 99  0  0  0
 4  0      0 59878260    292 988340    0    0 29804     0 5280 9088  2  1 97  0  0  0
 0  0      0 59751220    292 1022196    0    0 28696     0 5217 14147  5  1 94  0  0  0
 4  0      0 59741828    292 1022928    0    0   904     0  860 1055  0  0 100  0  0  0
 2  0      0 59582420    292 1024708    0    0  1256     0 18745 136194 13  5 82  0  0  0
65  0      0 59546620    292 1024708    0    0     0     0 15917 153994 13  6 82  0  0  0
24  0      0 59567804    292 1024708    0    0     0     0 13340 154976 11  5 84  0  0  0
31  0      0 59566964    292 1026932    0    0  1740     0 14123 157015 11  6 84  0  0  0
30  0      0 59580220    292 1026940    0    0     0     0 13278 159637 11  5 84  0  0  0
51  0      0 59555300    292 1030420    0    0  3384     0 15555 158866 12  5 83  0  0  0
78  0      0 59551176    292 1030524    0    0     0     0 13834 155363 11  5 84  0  0  0
41  0      0 59549428    292 1030524    0    0     0     0 13763 159938 11  5 84  0  0  0
46  0      0 59549572    292 1030524    0    0     0     0 13553 155758 11  5 84  0  0  0
42  0      0 59546180    292 1030524    0    0     0     0 14204 157122 11  5 84  0  0  0
 1  0      0 59547096    292 1030524    0    0     0     0 14062 160338 11  5 84  0  0  0
69  0      0 59388908   1616 1100888    0    0 47428   312 26420 163956 14  7 78  1  0  0
35  0      0 59385180   1616 1105632    0    0   236  1740 25187 168491 16  6 78  0  0  0
69  0      0 59386372   1616 1107424    0    0   372  2836 23753 173111 13  5 81  1  0  0
59  0      0 59362716   1616 1118644    0    0 10128  2048 22524 173037 14  6 80  1  0  0
91  0      0 59364480   1616 1118652    0    0     0     0 13619 155465 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
36  0      0 59364720   1616 1118652    0    0     0     0 13613 155515 11  5 84  0  0  0
31  0      0 59359280   1616 1118652    0    0     0     0 14172 157725 11  6 84  0  0  0
23  0      0 59356104   1616 1118652    0    0     0     0 13292 156140 10  6 84  0  0  0
47  0      0 59353516   1616 1118652    0    0     0     0 13994 157371 11  5 84  0  0  0
40  0      0 59351328   1616 1118736    0    0    20   136 14083 158201 11  5 84  0  0  0
 1  0      0 59348348   1616 1118736    0    0     0     0 13452 156093 10  5 84  0  0  0
20  0      0 59356568   1616 1118736    0    0     0  2688 14061 161706 10  5 84  0  0  0
57  0      0 59341616   1624 1124480    0    0  2576 10244 15208 161967 11  5 84  0  0  0
63  0      0 59340312   1624 1124896    0    0     0     0 13371 156364 11  5 84  0  0  0
47  0      0 59343920   1624 1124896    0    0     0     0 13354 156794 11  6 84  0  0  0
82  0      0 59348996   1624 1124896    0    0     0     0 13113 156132 11  5 84  0  0  0
30  0      0 59351932   1624 1124896    0    0     0     0 13449 153959 11  5 84  0  0  0
 1  0      0 59361864   1624 1124896    0    0     0     4 13996 157166 11  5 84  0  0  0
86  0      0 59357272   1624 1124896    0    0     0     0 14053 157780 11  5 84  0  0  0
40  0      0 59355684   1624 1124896    0    0     0     0 14070 158489 11  5 84  0  0  0
62  0      0 59352952   1624 1124896    0    0     0     0 13358 156689 11  5 84  0  0  0
39  0      0 59349004   1624 1124896    0    0     0     0 13661 155446 11  5 84  0  0  0
55  0      0 59354888   1624 1124896    0    0     0     0 13712 156497 11  5 84  0  0  0
58  0      0 59356924   1624 1124896    0    0     0     0 13781 156539 11  5 84  0  0  0
59  0      0 59361596   1624 1124896    0    0     0     0 13393 155940 11  5 84  0  0  0
61  0      0 59355316   1624 1124896    0    0     0     0 13478 156541 10  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
81  0      0 59352712   1624 1124900    0    0     0     0 13842 157687 11  5 84  0  0  0
53  0      0 59346924   1624 1124900    0    0     0     0 13858 157460 10  6 84  0  0  0
68  0      0 59331752   1624 1124900    0    0     0     0 13846 157945 11  5 84  0  0  0
37  0      0 59338424   1624 1124900    0    0     0     0 13752 157753 10  6 84  0  0  0
