procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 60343404    288 932064    0    0 18341  4100 12104   13  8  1 90  0  0  0
 0  0      0 60339840    288 932908    0    0   412     0 5021 3710  0  0 99  0  0  0
 1  0      0 60170004    288 980572    0    0 31104     0 5263 9889  3  1 96  0  0  0
 0  0      0 60002396    288 1012444    0    0 27420     0 5421 13899  5  1 94  0  0  0
 1  0      0 59999460    288 1013344    0    0   904     0  831 1100  0  0 100  0  0  0
28  0      0 59772036    288 1015036    0    0  1360     0 15512 136118 13  5 82  0  0  0
77  0      0 59809312    288 1015036    0    0     0     0 13756 156058 12  5 82  0  0  0
 1  0      0 59867784    288 1015036    0    0     0     0 13453 156722 11  6 84  0  0  0
41  0      0 59871192    288 1017192    0    0  1724     0 14078 157938 11  6 84  0  0  0
46  0      0 59866708    292 1017508    0    0   164   136 13441 155706 11  5 84  0  0  0
 1  0      0 59858488    292 1021032    0    0  3344     0 15327 153163 12  5 83  0  0  0
17  0      0 59871172    292 1021032    0    0     0     0 13849 159215 11  5 84  0  0  0
39  0      0 59866240    292 1021032    0    0     0     0 13513 155992 11  5 84  0  0  0
45  0      0 59866396    292 1021032    0    0     0     0 13927 155679 11  5 84  0  0  0
18  0      0 59860100    292 1021032    0    0     0     0 14156 157528 10  6 84  0  0  0
56  2      0 59858812    292 1028372    0    0  8312     0 19715 162395 11  6 84  0  0  0
69  0      0 59205436   1616 1398532    0    0 317808   148 29093 161071 18  8 74  1  0  0
55  1      0 59176968   1616 1399624    0    0   404  1044 19545 158236 15  5 79  0  0  0
24  1      0 59145816   1616 1412968    0    0 10360  5864 31405 194724 17  6 75  1  0  0
23  0      0 59134876   1616 1413288    0    0    16   316 15162 159382 11  5 84  0  0  0
65  0      0 59126368   1616 1413288    0    0     0     0 13990 160482 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
31  0      0 59116908   1616 1413288    0    0     0     0 15164 159849 10  5 84  0  0  0
41  0      0 59107560   1616 1413280    0    0     0     0 15064 160209 11  5 84  0  0  0
66  0      0 59104544   1616 1413280    0    0     0     0 14090 160549 11  5 84  0  0  0
83  0      0 59093564   1616 1413280    0    0     0     0 14852 161207 11  5 84  0  0  0
 1  0      0 59091404   1616 1413280    0    0     0     0 15112 160913 11  5 84  0  0  0
35  0      0 59088048   1616 1413280    0    0     0     0 13841 158982 11  5 84  0  0  0
