procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 60046096    292 946128    0    0 16402  3759 11979   16  8  2 90  0  0  0
 0  0      0 60026328    292 946976    0    0   288     0 4253 3715  0  0 100  0  0  0
 3  0      0 59897424    292 993980    0    0 30988     0 5451 9790  2  1 96  0  0  0
 0  0      0 59787040    292 1023188    0    0 26620     0 5450 13704  5  1 94  0  0  0
 4  0      0 59770216    292 1023924    0    0   904     0  785 1064  0  0 99  0  0  0
38  0      0 59593808    292 1026116    0    0  1368   408 16160 142477 13  5 81  0  0  0
56  0      0 59592816    292 1026116    0    0     0     0 14860 160855 13  6 81  0  0  0
48  0      0 59541240    292 1026116    0    0     0     0 14115 160619 11  6 84  0  0  0
17  0      0 59609652    292 1028328    0    0  1800     0 13970 160948 11  5 84  0  0  0
56  0      0 59619048    292 1028344    0    0     0     0 13234 158444 11  6 84  0  0  0
 3  0      0 59604268    292 1031664    0    0  3408     0 15862 153269 11  6 83  0  0  0
88  0      0 59597764    292 1031936    0    0     0     0 14247 160889 11  6 83  0  0  0
74  0      0 59590656    292 1031936    0    0     0     0 13466 158153 11  5 84  0  0  0
67  0      0 59589684    292 1031936    0    0     0     0 13256 157819 10  6 84  0  0  0
57  0      0 59585064    292 1031936    0    0     0     0 13171 156963 11  5 84  0  0  0
 1  0      0 59577032    292 1031936    0    0     0     0 13584 156527 11  5 84  0  0  0
59  1      0 59399900   1616 1102468    0    0 46180   312 26615 157553 15  7 77  1  0  0
13  0      0 59390376   1616 1105576    0    0  1176     0 21187 161558 15  5 80  0  0  0
31  0      0 59368656   1616 1117788    0    0 10492  5060 29947 193292 16  6 76  1  0  0
67  0      0 59365932   1616 1118880    0    0    16   632 18258 174373 12  6 83  0  0  0
33  0      0 59366232   1616 1118880    0    0     0     0 13802 161218 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
19  0      0 59364472   1616 1118880    0    0     0     0 14455 159674 11  5 84  0  0  0
71  0      0 59360904   1616 1118880    0    0     0     0 14283 158688 11  5 84  0  0  0
68  0      0 59360716   1616 1118880    0    0     0     0 15036 161171 11  5 84  0  0  0
 1  0      0 59359336   1616 1118880    0    0     0     0 13012 157430 10  5 84  0  0  0
88  0      0 59353936   1616 1118880    0    0     0     0 13743 159622 11  5 84  0  0  0
58  0      0 59361388   1616 1118880    0    0     0     0 13569 160561 11  5 84  0  0  0
74  0      0 59375756   1616 1118880    0    0     0  2080 13527 158766 11  5 84  0  0  0
78  0      0 59374512   1624 1123472    0    0  1872  8392 15862 168596 10  6 84  0  0  0
72  0      0 59377620   1624 1123472    0    0     0     0 13175 157459 11  6 84  0  0  0
57  0      0 59374800   1624 1123472    0    0     0     0 13660 159691 11  6 84  0  0  0
69  0      0 59368952   1624 1123472    0    0     0     0 13700 158795 11  6 84  0  0  0
79  0      0 59369692   1624 1123472    0    0     0     0 14129 158573 11  5 84  0  0  0
 1  0      0 59362496   1624 1123616    0    0     0     4 13918 160491 11  6 84  0  0  0
70  0      0 59361028   1624 1123616    0    0     0     0 13784 158238 11  6 84  0  0  0
31  0      0 59360300   1624 1123748    0    0     0   136 13411 158014 11  5 84  0  0  0
68  0      0 59354320   1624 1123764    0    0     0     4 13070 157747 11  5 84  0  0  0
50  0      0 59351300   1624 1123764    0    0     0     0 13087 158259 11  5 84  0  0  0
31  0      0 59347916   1624 1123764    0    0     0     0 13834 157159 11  6 84  0  0  0
50  0      0 59342168   1624 1123764    0    0     0     0 13766 158724 11  6 84  0  0  0
31  0      0 59336668   1624 1123764    0    0     0     0 13427 158650 11  5 84  0  0  0
17  0      0 59332260   1624 1123828    0    0     0   136 13568 162689 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
55  0      0 59323240   1624 1123832    0    0     0     0 14383 164781 10  6 84  0  0  0
48  0      0 59312640   1624 1123832    0    0     0     0 14417 160380 11  6 84  0  0  0
13  0      0 59305136   1624 1123832    0    0     0     0 13552 159542 11  6 84  0  0  0
77  0      0 59307080   1624 1123832    0    0     0     0 14078 161126 11  5 84  0  0  0
29  0      0 59304108   1624 1123832    0    0     0     0 13719 159120 11  5 84  0  0  0
70  0      0 59298864   1624 1123976    0    0    16    72 13332 156959 11  5 84  0  0  0
65  0      0 59293940   1624 1124040    0    0     0     0 13351 158445 11  5 84  0  0  0
58  0      0 59288076   1624 1124040    0    0     0     0 13449 158857 11  5 84  0  0  0
 1  0      0 59283500   1624 1124040    0    0     0     0 13230 159912 11  5 84  0  0  0
76  0      0 59279148   1624 1124040    0    0     0     0 14188 159408 11  5 84  0  0  0
40  0      0 59277336   1624 1124040    0    0     0     0 13680 158489 11  5 84  0  0  0
13  0      0 59272428   1624 1124040    0    0     0     0 13490 157202 11  5 84  0  0  0
51  0      0 59273728   1624 1124040    0    0     0     0 13569 158711 11  5 84  0  0  0
53  0      0 59276984   1624 1124040    0    0     0     0 13027 158683 11  5 84  0  0  0
 1  0      0 59277556   1624 1124040    0    0     0     0 13585 157224 11  5 84  0  0  0
32  0      0 59271104   1624 1124040    0    0     0     0 14036 159985 11  6 84  0  0  0
45  0      0 59267600   1624 1124040    0    0     0     0 13715 157977 11  6 84  0  0  0
 2  0      0 59265496   1624 1124040    0    0     0   864 13649 159368 11  5 84  0  0  0
61  0      0 59247356   1624 1124040    0    0     0     0 14037 157770 11  5 84  0  0  0
16  0      0 59245552   1624 1124040    0    0     0     0 13383 155459 11  5 84  0  0  0
73  0      0 59254164   1624 1124072    0    0     0    76 14542 159738 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
31  0      0 59257952   1624 1124072    0    0     0     0 14069 158218 11  6 84  0  0  0
71  0      0 59255864   1624 1124216    0    0    16     8 14012 159886 11  6 84  0  0  0
35  0      0 59247788   1624 1125272    0    0    96  2564 14234 162118 11  5 84  0  0  0
61  0      0 59260372   1624 1125264    0    0     0     0 13786 163389 10  6 84  0  0  0
74  0      0 59259844   1624 1125264    0    0     0     0 13250 158102 11  5 84  0  0  0
35  0      0 59258432   1624 1125264    0    0     0     0 13711 157522 11  5 84  0  0  0
34  0      0 59257212   1624 1125264    0    0     0     0 13825 160721 11  5 84  0  0  0
 1  0      0 59265800   1624 1125264    0    0     0     0 12959 157624 11  5 84  0  0  0
42  0      0 59270192   1624 1125264    0    0     0     8 13653 157909 11  6 84  0  0  0
