procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59860344    288 943440    0    0 17086  3878 12025   15  8  2 90  0  0  0
 0  0      0 59839024    288 944440    0    0   312     0 4418 3460  0  0 100  0  0  0
 4  0      0 59693508    288 991184    0    0 30464     0 5665 9382  2  1 96  0  0  0
 2  0      0 59565760    288 1022368    0    0 29256     0 5732 14691  5  1 94  0  0  0
 2  0      0 59568572    288 1023196    0    0   660     0  682  605  0  0 100  0  0  0
65  0      0 59370508    288 1025052    0    0  1464     0 17915 134045 12  5 83  0  0  0
72  0      0 59405412    288 1025056    0    0     0     0 15123 159291 14  6 81  0  0  0
43  0      0 59402208    288 1025056    0    0     0     0 12823 157104 11  5 84  0  0  0
68  0      0 59391940    288 1029352    0    0  1800     0 14244 159796 11  6 83  0  0  0
69  0      0 59399748    288 1029400    0    0     0     0 13180 158165 11  5 84  0  0  0
27  0      0 59389908    288 1032788    0    0  3436     0 15724 155977 11  5 83  0  0  0
 1  0      0 59392804    288 1033016    0    0     0     0 14045 159684 11  6 83  0  0  0
61  0      0 59389992    288 1033016    0    0     0     0 14128 165283 11  5 84  0  0  0
28  0      0 59384268    292 1033012    0    0   148   408 13844 160961 11  5 84  0  0  0
56  0      0 59383640    292 1033432    0    0     0     0 13579 158544 11  5 84  0  0  0
 8  0      0 59377816    292 1033432    0    0     0     0 14273 158310 11  5 84  0  0  0
27  1      0 59295748   1616 1103620    0    0 47041   312 27713 159882 15  7 77  1  0  0
 4  0      0 59277596   1616 1105076    0    0   352   152 21805 169164 15  5 80  0  0  0
78  0      0 59246004   1616 1118200    0    0 10552  4904 29216 186677 16  6 76  1  0  0
60  0      0 59236376   1616 1118696    0    0    48   948 18483 174951 12  6 82  0  0  0
46  0      0 59230088   1616 1118696    0    0     0     0 13532 159044 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 59224068   1616 1118696    0    0     0     0 13668 158839 10  5 84  0  0  0
53  0      0 59222948   1616 1118696    0    0     0     0 13748 159521 11  5 84  0  0  0
30  0      0 59224340   1616 1118696    0    0     0     0 13458 159481 11  5 84  0  0  0
46  0      0 59224020   1616 1118696    0    0     0     0 13865 158304 11  5 84  0  0  0
42  0      0 59228472   1616 1118696    0    0     0     0 13759 158503 11  5 84  0  0  0
28  0      0 59226732   1616 1118696    0    0     0     0 13654 159918 11  5 84  0  0  0
47  0      0 59233040   1616 1118764    0    0     0   136 13852 159251 11  5 84  0  0  0
46  0      0 59230932   1616 1119452    0    0   464  5432 14209 158374 11  5 84  0  0  0
55  0      0 59225464   1624 1123468    0    0  1360  5772 14578 159712 11  5 84  0  0  0
65  0      0 59221284   1624 1123468    0    0     0     0 13262 157620 11  5 84  0  0  0
46  0      0 59222724   1624 1123468    0    0     0     0 14101 158529 10  5 84  0  0  0
 1  0      0 59216560   1624 1123468    0    0     0     0 13403 158226 11  5 84  0  0  0
26  0      0 59207864   1624 1123468    0    0     0     4 14229 157368 11  5 84  0  0  0
41  0      0 59207440   1624 1123468    0    0     0     0 13916 160011 11  5 84  0  0  0
29  0      0 59202300   1624 1123468    0    0     0     0 13960 163139 11  5 84  0  0  0
85  0      0 59196860   1624 1123468    0    0     0     0 14695 165372 11  5 84  0  0  0
26  0      0 59193228   1624 1123468    0    0     0     0 13404 157108 11  5 84  0  0  0
60  0      0 59190492   1624 1123468    0    0     0     0 13605 158255 11  5 84  0  0  0
42  0      0 59183312   1624 1123468    0    0     0     0 13781 157767 11  5 84  0  0  0
46  0      0 59179196   1624 1123468    0    0     0     0 14357 158069 11  5 84  0  0  0
22  0      0 59175108   1624 1123468    0    0     0     0 14094 159746 10  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
27  0      0 59164340   1624 1123472    0    0     0     0 13963 159813 11  5 84  0  0  0
70  0      0 59153352   1624 1123472    0    0     0   144 13910 159248 11  5 84  0  0  0
93  0      0 59144252   1624 1123472    0    0     0     0 13326 158839 11  5 84  0  0  0
23  0      0 59140896   1624 1123472    0    0     0     0 13424 158280 10  5 84  0  0  0
 1  0      0 59142964   1624 1123472    0    0     0     0 13193 158315 11  5 84  0  0  0
74  0      0 59146336   1624 1123472    0    0     0    72 13917 158318 11  5 84  0  0  0
88  0      0 59143392   1624 1123472    0    0     0     0 13153 157489 11  5 84  0  0  0
51  0      0 59136964   1624 1123472    0    0     0     0 14008 159622 11  5 84  0  0  0
55  0      0 59138372   1624 1123472    0    0     0     0 13417 158708 11  5 84  0  0  0
54  0      0 59133060   1624 1123472    0    0     0     0 13697 158641 11  5 84  0  0  0
65  0      0 59128584   1624 1123472    0    0     0     0 13536 158050 11  5 84  0  0  0
84  0      0 59122492   1624 1123472    0    0     0     0 14297 161301 11  5 84  0  0  0
78  0      0 59121308   1624 1123472    0    0     0     0 13414 159098 11  5 84  0  0  0
10  0      0 59115104   1624 1123472    0    0     0     0 13006 157599 11  5 84  0  0  0
44  0      0 59111940   1624 1123472    0    0     0     0 13450 158644 11  5 84  0  0  0
56  0      0 59114648   1624 1123472    0    0     0     0 14020 160932 11  5 84  0  0  0
69  0      0 59113988   1624 1123472    0    0     0     0 13548 159005 11  5 84  0  0  0
 1  0      0 59114608   1624 1123472    0    0     0  1088 13645 158747 10  5 84  0  0  0
68  0      0 59113332   1624 1123472    0    0     0     0 13404 157551 11  5 84  0  0  0
48  0      0 59103156   1624 1123472    0    0     0     0 13690 159171 11  5 84  0  0  0
48  0      0 59107324   1624 1123472    0    0     0     0 14288 162003 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
28  0      0 59113172   1624 1123472    0    0     0     0 14549 160298 11  5 84  0  0  0
55  0      0 59118656   1624 1123472    0    0   176  2548 14465 159702 11  5 84  0  0  0
 9  0      0 59112524   1624 1123652    0    0     0     0 14057 160022 11  5 84  0  0  0
67  0      0 59110932   1624 1123652    0    0     0     0 13731 159072 11  5 84  0  0  0
66  0      0 59114444   1624 1123652    0    0     0     0 13295 157677 11  5 84  0  0  0
22  0      0 59110268   1624 1123652    0    0     0     0 13151 156333 11  6 84  0  0  0
 1  0      0 59114092   1624 1123652    0    0     0     0 13867 158111 11  5 84  0  0  0
26  0      0 59119896   1624 1123652    0    0     0     0 13932 157368 11  5 84  0  0  0
