procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59970904    288 947632    0    0 16623  3798 11990   16  8  2 90  0  0  0
 0  0      0 59969852    288 948304    0    0   312     0 4461 3638  0  0 100  0  0  0
 6  0      0 59805140    288 995028    0    0 30948     0 5775 9606  3  1 96  0  0  0
 3  0      0 59688624    288 1024300    0    0 27108     0 5167 14336  4  1 95  0  0  0
 0  0      0 59690080    288 1025016    0    0   500     0  887  870  0  0 100  0  0  0
 3  0      0 59506960    288 1027540    0    0  2092     0 13432 119998 11  5 84  0  0  0
56  0      0 59542324    288 1027544    0    0     0     0 15539 158457 13  6 81  0  0  0
24  0      0 59533384    288 1027544    0    0     0     0 14356 162491 11  6 84  0  0  0
69  0      0 59556184    288 1029712    0    0  1724     0 14843 165841 11  6 84  0  0  0
51  0      0 59524892    288 1033068    0    0  3452     0 15964 159781 12  5 82  0  0  0
52  0      0 59488508    288 1033328    0    0     0     0 13370 156812 11  5 84  0  0  0
71  0      0 59534004    288 1033328    0    0     0     0 14312 157435 11  5 84  0  0  0
66  0      0 59525592    288 1033328    0    0     0     0 13828 158372 11  5 84  0  0  0
 7  0      0 59519756    288 1033328    0    0     0     0 14204 157727 10  5 84  0  0  0
49  0      0 59514796    288 1033328    0    0     0     0 14605 158413 11  6 84  0  0  0
60  0      0 59321128   1616 1101036    0    0 46229   448 25199 161190 14  7 78  1  0  0
17  0      0 59353516   1616 1105180    0    0  1272     0 23458 167344 15  6 79  0  0  0
31  0      0 59346320   1616 1117252    0    0 10336  3680 25051 171720 15  6 78  1  0  0
39  0      0 59341660   1616 1118876    0    0   288  2456 24093 187806 13  6 81  1  0  0
83  0      0 59349772   1616 1118876    0    0     0     0 14428 161893 10  6 84  0  0  0
45  0      0 59351408   1616 1118876    0    0     0     0 13955 157414 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
71  0      0 59348932   1616 1118876    0    0     0     0 13943 157539 11  5 84  0  0  0
76  0      0 59355648   1616 1118876    0    0     0     0 14494 158595 11  5 84  0  0  0
45  0      0 59359992   1616 1118876    0    0     0     0 14584 158995 11  5 84  0  0  0
 1  0      0 59361864   1616 1118876    0    0     0     0 13824 156969 10  5 84  0  0  0
42  0      0 59365828   1616 1118876    0    0     0     0 13952 157519 11  5 84  0  0  0
 1  0      0 59358720   1616 1118876    0    0     0     0 14544 157748 11  5 84  0  0  0
31  0      0 59361664   1616 1118876    0    0     0  2304 14043 157672 11  5 84  0  0  0
52  0      0 59358504   1624 1123948    0    0  2112  8992 15038 163346 11  5 84  0  0  0
53  0      0 59353380   1624 1123948    0    0     0     0 14058 157594 10  5 84  0  0  0
83  0      0 59351656   1624 1123948    0    0     0     0 13761 157360 11  5 84  0  0  0
45  0      0 59351660   1624 1123948    0    0     0     0 13761 156026 11  5 84  0  0  0
51  0      0 59346356   1624 1123948    0    0     0     0 13390 155095 10  5 84  0  0  0
56  0      0 59343136   1624 1123948    0    0     0     4 14668 159401 11  6 84  0  0  0
66  0      0 59340880   1624 1123948    0    0     0     0 13638 158907 11  5 84  0  0  0
18  0      0 59334876   1624 1123948    0    0     0     0 13745 156305 10  5 84  0  0  0
68  0      0 59328464   1624 1123948    0    0     0     0 13870 158035 10  5 84  0  0  0
51  0      0 59326556   1624 1123948    0    0     0     0 14692 158092 11  5 84  0  0  0
54  0      0 59315260   1624 1123948    0    0     0     0 13705 155875 10  5 84  0  0  0
48  0      0 59303040   1624 1123948    0    0     0     0 13606 159564 11  5 84  0  0  0
47  0      0 59299940   1624 1123948    0    0     0     0 13508 157041 10  5 84  0  0  0
 1  0      0 59301976   1624 1123948    0    0     0     0 13919 156362 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
68  0      0 59297352   1624 1123952    0    0     0     0 14214 156746 10  6 84  0  0  0
37  0      0 59290464   1624 1123952    0    0     0     0 13645 157089 11  5 84  0  0  0
82  0      0 59291780   1624 1123952    0    0     0     0 13739 158234 11  5 84  0  0  0
44  0      0 59288316   1624 1123952    0    0     0     0 13736 156209 11  5 84  0  0  0
28  0      0 59281080   1624 1123984    0    0    32    72 14908 158610 10  5 84  0  0  0
40  0      0 59281408   1624 1123984    0    0     0   408 14072 159435 11  5 84  0  0  0
67  0      0 59271532   1624 1123992    0    0     0     0 13979 162971 10  5 84  0  0  0
73  0      0 59275028   1624 1123992    0    0     0     0 13968 156735 11  5 84  0  0  0
 1  0      0 59268744   1624 1123992    0    0     0     0 14630 154944 11  5 84  0  0  0
70  0      0 59272956   1624 1123992    0    0    16     4 15785 161805 11  5 84  0  0  0
76  0      0 59272588   1624 1124008    0    0     0     0 15130 159507 11  5 84  0  0  0
71  0      0 59264340   1624 1124008    0    0     0     0 14610 157697 11  5 84  0  0  0
54  0      0 59262916   1624 1124008    0    0     0     0 14632 158225 11  5 84  0  0  0
18  0      0 59254976   1624 1124008    0    0     0     0 13959 158810 11  5 84  0  0  0
71  0      0 59258024   1624 1124008    0    0     0     0 14752 158340 10  5 84  0  0  0
50  0      0 59254560   1624 1124008    0    0     0     0 14361 158115 10  5 84  0  0  0
34  0      0 59260784   1624 1124008    0    0     0     0 14301 162424 11  5 84  0  0  0
54  0      0 59251800   1624 1124008    0    0     0   928 15113 159245 11  5 84  0  0  0
89  0      0 59248844   1624 1124008    0    0     0     0 14406 158575 11  5 84  0  0  0
 9  0      0 59244852   1624 1124008    0    0     0     0 14998 159282 11  5 84  0  0  0
37  0      0 59253600   1624 1124008    0    0     0     0 14068 159436 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
47  0      0 59251752   1624 1124008    0    0     0     0 14827 159822 10  5 84  0  0  0
36  0      0 59248556   1624 1124008    0    0     0     8 14519 160417 11  5 84  0  0  0
47  0      0 59240808   1624 1124844    0    0   176  2604 14277 158658 10  5 84  0  0  0
44  0      0 59238276   1624 1124868    0    0    28     0 14900 160734 10  5 84  0  0  0
77  0      0 59238384   1624 1124868    0    0     0     0 14023 159547 11  5 84  0  0  0
