procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 59618236    288 989332    0    0 10673  3355 12913   22 10  2 87  0  0  0
 0  0      0 59603148    292 990388    0    0   556   136 4406 3689  0  0 99  0  0  0
 4  0      0 59479040    292 1037096    0    0 30776     0 5793 9452  2  1 97  0  0  0
 0  0      0 59303316    292 1067500    0    0 27868   136 5666 13068  5  1 94  0  0  0
 2  0      0 59296476    292 1068252    0    0   676     0  798  821  0  0 100  0  0  0
80  0      0 59068240    292 1070132    0    0  1520     0 16377 138434 13  5 82  0  0  0
 1  0      0 59106720    292 1070132    0    0     0     0 15279 162253 12  6 82  0  0  0
66  0      0 59117868    292 1070132    0    0     0     0 14396 164763 11  6 84  0  0  0
34  0      0 59175976    292 1072228    0    0  1656     0 14763 160884 11  5 83  0  0  0
62  0      0 59169408    292 1076096    0    0  3744     0 14450 154427 12  5 83  0  0  0
26  0      0 59162960    292 1076152    0    0     0     0 14013 153695 11  6 84  0  0  0
50  0      0 59167436    292 1076152    0    0     0     0 14108 159905 11  5 83  0  0  0
13  0      0 59165080    292 1076152    0    0     0     0 13512 158046 11  5 84  0  0  0
59  0      0 59161504    292 1076152    0    0     0     0 13978 159700 11  5 84  0  0  0
51  0      0 59157872    292 1076152    0    0     0     0 13276 156743 11  5 84  0  0  0
98  0      0 58975220    296 1142872    0    0 43688   312 25880 172477 12  7 80  1  0  0
33  0      0 59064584   1616 1147640    0    0  3460    72 23500 160295 16  6 78  0  0  0
47  0      0 59024500   1616 1162284    0    0 10492  3324 24771 171137 16  6 78  1  0  0
51  0      0 59026864   1616 1164116    0    0    96  2524 23999 191359 14  6 80  1  0  0
59  0      0 59030184   1616 1164116    0    0     0     0 14260 165606 10  5 84  0  0  0
 3  0      0 59018616   1616 1164116    0    0     0     0 13823 162167 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
77  0      0 59011520   1616 1164116    0    0     0     0 14601 159964 11  5 84  0  0  0
57  0      0 59008780   1616 1164116    0    0     0     0 13837 158329 11  5 84  0  0  0
76  0      0 59008980   1616 1164116    0    0     0     0 14164 160556 11  5 84  0  0  0
60  0      0 59008748   1616 1164116    0    0     0     0 14095 160243 11  5 84  0  0  0
49  0      0 59010116   1616 1164116    0    0     0     0 14597 160001 11  5 84  0  0  0
43  0      0 59007220   1616 1164116    0    0     0     0 13698 162556 11  5 84  0  0  0
65  0      0 59005320   1624 1167828    0    0  1792  6156 15385 163246 11  5 84  0  0  0
35  0      0 59001776   1624 1168324    0    0   496  3280 15751 163527 11  5 84  0  0  0
30  0      0 58999644   1624 1168324    0    0     0     0 14896 158789 11  5 84  0  0  0
56  0      0 58996800   1624 1168324    0    0     0     0 14367 159682 11  5 84  0  0  0
13  0      0 58991536   1624 1168324    0    0     0   408 14961 158992 11  5 84  0  0  0
75  0      0 58977152   1624 1168556    0    0   128     8 14708 158616 11  5 84  0  0  0
33  0      0 58971508   1624 1168628    0    0    64   148 14053 161533 11  5 84  0  0  0
77  0      0 58973560   1624 1168628    0    0     0     0 15255 158116 11  5 84  0  0  0
45  0      0 58976288   1624 1168628    0    0     0     0 15267 157062 11  5 84  0  0  0
52  0      0 58979040   1624 1168656    0    0    36     0 14700 159863 11  5 84  0  0  0
40  0      0 58978588   1624 1168656    0    0     0     0 14596 158909 10  5 84  0  0  0
