procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59904228    288 987744    0    0 10899  3407 12961   22 10  2 87  0  0  0
 0  0      0 59904564    288 988448    0    0   360     0 4518 3691  0  0 100  0  0  0
 1  0      0 59749628    288 1035296    0    0 30924     0 5721 9519  2  1 96  0  0  0
 1  0      0 59695368    288 1064896    0    0 24844     0 3709 13555  3  1 96  0  0  0
 0  0      0 59653240    288 1067864    0    0  2812     0 1937 3135  2  0 98  0  0  0
59  0      0 59507920    288 1070516    0    0  2272     0 8483 66195  7  3 91  0  0  0
45  0      0 59495200    288 1070520    0    0     0     0 18588 153344 14  5 81  0  0  0
47  0      0 59449400    288 1070520    0    0     0     0 13839 157289 11  5 84  0  0  0
64  0      0 59511496    292 1074844    0    0  1872   136 13860 154624 11  5 83  0  0  0
73  0      0 59505552    292 1075284    0    0     0     0 13891 158350 11  5 84  0  0  0
73  0      0 59497988    292 1078920    0    0  3740     0 17277 167848 12  6 83  0  0  0
 1  0      0 59489252    292 1079204    0    0     0     0 14463 163378 11  6 84  0  0  0
73  0      0 59496836    292 1079204    0    0     0     0 13882 158976 11  5 84  0  0  0
 1  0      0 59484884    292 1079204    0    0     0     0 13130 156589 11  5 84  0  0  0
53  0      0 59480112    292 1079204    0    0     0     0 13404 157973 11  5 84  0  0  0
23  0      0 59472476    292 1079204    0    0     0     0 13936 158342 11  5 84  0  0  0
65  0      0 59363240   1616 1149588    0    0 47117   312 30561 168291 16  7 76  1  0  0
43  1      0 59338540   1616 1160656    0    0  9732   948 21638 164377 15  6 79  0  0  0
38  0      0 59339960   1616 1163832    0    0   872  4276 32035 210015 15  6 78  1  0  0
 1  0      0 59335584   1616 1164200    0    0    16   632 15664 164517 11  6 83  0  0  0
67  0      0 59323256   1616 1164200    0    0     0     0 14354 161838 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
38  0      0 59323708   1616 1164200    0    0     0     0 13744 158768 11  5 84  0  0  0
13  0      0 59314828   1616 1164200    0    0     0     0 13664 157116 11  5 84  0  0  0
63  0      0 59316444   1616 1164200    0    0     0     0 13494 158018 11  5 84  0  0  0
16  0      0 59313700   1616 1164200    0    0     0     0 13728 160471 10  6 84  0  0  0
55  0      0 59310764   1616 1164200    0    0     0     0 14188 158325 11  5 84  0  0  0
53  0      0 59308672   1616 1164200    0    0     0     0 13237 157054 11  5 84  0  0  0
20  0      0 59300760   1624 1167592    0    0  1680  6220 14587 161369 11  6 84  0  0  0
75  0      0 59300116   1624 1168248    0    0   544  3168 14272 162245 11  5 84  0  0  0
35  0      0 59296068   1624 1168248    0    0     0     0 14075 158494 11  5 84  0  0  0
62  0      0 59289588   1624 1168248    0    0     0     0 13960 158865 11  5 84  0  0  0
 1  0      0 59285872   1624 1168248    0    0     0     0 13792 156446 11  5 84  0  0  0
35  0      0 59281380   1624 1168248    0    0     0     0 13932 158444 11  5 84  0  0  0
 1  0      0 59279004   1624 1168248    0    0     0     4 13393 157496 11  5 84  0  0  0
54  0      0 59273944   1624 1168248    0    0     0     0 13929 158749 11  6 84  0  0  0
24  0      0 59270816   1624 1168248    0    0     0     0 14758 161194 11  5 84  0  0  0
48  0      0 59283340   1624 1168248    0    0     0     0 12393 122322 11  4 85  0  0  0
44  0      0 59290452   1624 1168248    0    0     0     0 13436 157203 11  5 84  0  0  0
57  0      0 59287780   1624 1168248    0    0     0   416 14496 158433 11  5 84  0  0  0
44  0      0 59283324   1624 1168316    0    0     0     0 13582 156481 11  5 84  0  0  0
56  0      0 59274052   1624 1168316    0    0     0     0 13522 156028 11  5 84  0  0  0
43  0      0 59266636   1624 1168316    0    0     0     0 13518 158077 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
64  0      0 59263720   1624 1168320    0    0     0     0 14201 157402 11  5 84  0  0  0
56  0      0 59252860   1624 1168320    0    0     0     0 14077 158015 11  5 84  0  0  0
11  0      0 59245160   1624 1168320    0    0     0     0 13446 157500 11  5 84  0  0  0
56  0      0 59228132   1624 1168320    0    0     0     0 13621 162185 11  5 84  0  0  0
40  0      0 59229652   1624 1168320    0    0     0     0 13561 156901 11  5 84  0  0  0
57  0      0 59223672   1624 1168336    0    0    32    72 13767 154639 11  5 84  0  0  0
52  0      0 59223480   1624 1168352    0    0     0     0 13260 156692 11  5 84  0  0  0
74  0      0 59218316   1624 1168352    0    0     0     0 13626 156146 11  5 84  0  0  0
33  0      0 59214796   1624 1168352    0    0     0   136 13694 158161 11  5 84  0  0  0
28  0      0 59217536   1624 1168352    0    0     0     0 13376 156159 11  5 84  0  0  0
61  0      0 59215012   1624 1168352    0    0     0     0 13524 156304 11  5 84  0  0  0
58  0      0 59210296   1624 1168352    0    0     0     0 13809 158414 11  5 84  0  0  0
25  0      0 59207028   1624 1168352    0    0     0     0 13711 157564 11  5 84  0  0  0
42  0      0 59202036   1624 1168352    0    0     0     0 13691 157320 11  5 84  0  0  0
44  0      0 59197300   1624 1168352    0    0     0     0 13789 158856 11  5 84  0  0  0
62  0      0 59194376   1624 1168352    0    0     0     0 14385 155674 11  5 84  0  0  0
 1  0      0 59197128   1624 1168352    0    0     0     0 13495 156292 11  6 84  0  0  0
35  0      0 59196044   1624 1168736    0    0   384  5132 14053 159779 11  5 84  0  0  0
 5  0      0 59187804   1624 1168736    0    0     0     0 14079 161033 11  5 84  0  0  0
49  0      0 59184128   1624 1168736    0    0     0     0 13375 159056 11  6 84  0  0  0
44  0      0 59177260   1624 1168736    0    0     0     0 14193 158881 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
39  0      0 59184044   1624 1168736    0    0     0     0 14431 159284 11  5 84  0  0  0
18  0      0 59191276   1624 1168736    0    0     0     8 14661 160333 11  5 84  0  0  0
82  0      0 59182724   1624 1168736    0    0     0     0 13697 157309 11  5 84  0  0  0
 3  0      0 59172332   1624 1168740    0    0     0     0 13634 157148 10  5 84  0  0  0
83  0      0 59166860   1624 1168740    0    0     0     0 14700 160444 11  5 84  0  0  0
20  0      0 59175188   1624 1168744    0    0     0   136 14230 158168 11  6 84  0  0  0
70  0      0 59191164   1624 1168760    0    0    16     8 13701 158381 11  5 84  0  0  0
22  0      0 59188308   1624 1168760    0    0     0     0 13673 157530 11  5 84  0  0  0
47  0      0 59192588   1624 1168760    0    0     0     0 13704 157596 11  5 84  0  0  0
64  0      0 59187136   1624 1168760    0    0     0     0 14263 158452 11  5 84  0  0  0
 2  0      0 59186748   1624 1168760    0    0     0     0 13678 157170 11  5 84  0  0  0
77  0      0 59185996   1624 1168760    0    0     0     0 14023 157107 11  5 84  0  0  0
 1  0      0 59185152   1624 1168760    0    0     0     0 13771 157412 11  5 84  0  0  0
50  0      0 59190032   1624 1168760    0    0     0     0 13452 156541 10  5 84  0  0  0
40  0      0 59188424   1624 1168760    0    0     0     0 13525 158675 11  5 84  0  0  0
 1  0      0 59184344   1624 1168760    0    0     0     0 13558 158140 11  5 84  0  0  0
67  0      0 59179784   1624 1168760    0    0     0     0 13863 157593 11  5 84  0  0  0
23  0      0 59185716   1624 1168760    0    0     0     0 13542 156954 11  5 84  0  0  0
35  0      0 59182356   1624 1168760    0    0     0     0 14190 157791 11  5 84  0  0  0
18  0      0 59184000   1624 1168664    0    0     0     0 13789 158540 11  5 84  0  0  0
63  0      0 59182256   1624 1168664    0    0     0     0 13603 157690 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
52  0      0 59178784   1624 1168668    0    0     0     0 13811 158612 11  5 84  0  0  0
 1  0      0 59174280   1624 1168668    0    0     0     0 13429 157130 11  5 84  0  0  0
52  0      0 59179388   1624 1168668    0    0     0     0 13202 157292 11  5 84  0  0  0
64  0      0 59173820   1624 1168668    0    0     0     0 13792 157781 11  5 84  0  0  0
 1  0      0 59168932   1624 1168668    0    0     0     0 13838 158179 11  5 84  0  0  0
30  0      0 59171852   1624 1168668    0    0     0     0 13244 156317 10  5 84  0  0  0
 7  0      0 59162456   1624 1168668    0    0     0   512 13482 156275 11  5 84  0  0  0
47  0      0 59164752   1624 1168668    0    0     0     0 13586 156176 11  6 84  0  0  0
33  0      0 59159312   1624 1168668    0    0     0     0 13552 158059 11  5 84  0  0  0
54  0      0 59163532   1624 1168668    0    0     0     0 14049 159428 11  5 84  0  0  0
39  0      0 59162060   1624 1168668    0    0     0     0 13688 157054 11  5 84  0  0  0
63  0      0 59156776   1624 1168668    0    0     0     8 13911 156952 11  5 84  0  0  0
47  0      0 59167380   1624 1168668    0    0    80  1676 13828 157954 11  5 84  0  0  0
75  0      0 59164620   1624 1168748    0    0     0     0 13948 159444 11  5 84  0  0  0
43  0      0 59176944   1624 1168756    0    0     0   408 14499 160037 11  5 84  0  0  0
52  0      0 59168128   1624 1168756    0    0     0     0 14022 163745 11  5 84  0  0  0
81  0      0 59171796   1624 1168756    0    0     0     8 13894 162041 11  5 84  0  0  0
66  0      0 59169428   1624 1168756    0    0     0     0 13435 157027 11  5 84  0  0  0
65  0      0 59161804   1624 1168756    0    0     0     0 13248 156739 11  5 84  0  0  0
55  0      0 59164956   1624 1168756    0    0     0     0 13795 157007 11  5 84  0  0  0
 1  0      0 59166608   1624 1168756    0    0     0     0 13921 160381 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
73  0      0 59169344   1624 1168756    0    0     0     0 13937 157832 11  5 84  0  0  0
24  0      0 59164168   1624 1168756    0    0     0     0 13286 156303 11  5 84  0  0  0
44  0      0 59160012   1624 1168756    0    0     0     0 13973 160771 11  5 84  0  0  0
77  0      0 59158028   1624 1168756    0    0     0     0 13401 157107 11  5 84  0  0  0
31  0      0 59156732   1624 1168756    0    0     0     0 13569 159625 11  5 84  0  0  0
70  0      0 59158228   1624 1168756    0    0     0     0 13620 156949 11  6 84  0  0  0
35  0      0 59148188   1624 1168756    0    0     0     0 13448 156913 11  5 84  0  0  0
42  0      0 59148236   1624 1168756    0    0     0   136 13701 157623 11  5 84  0  0  0
74  0      0 59148668   1624 1168756    0    0     0     0 13903 159224 11  5 84  0  0  0
69  0      0 59149880   1624 1168756    0    0     0     0 14022 158055 10  5 84  0  0  0
65  0      0 59149936   1624 1168756    0    0     0     0 14140 158084 11  5 84  0  0  0
36  0      0 59150712   1624 1168756    0    0     0     0 13571 156963 11  5 84  0  0  0
61  0      0 59143696   1624 1168756    0    0     0     0 13434 157470 11  5 84  0  0  0
50  0      0 59139636   1624 1168756    0    0     0     0 13355 157374 11  5 84  0  0  0
52  0      0 59137084   1624 1168756    0    0     0     0 13654 157612 11  5 84  0  0  0
50  0      0 59129520   1624 1168756    0    0     0     0 13484 156401 11  5 84  0  0  0
46  0      0 59130068   1624 1168756    0    0     0     0 13782 158106 11  5 84  0  0  0
20  0      0 59135024   1624 1168756    0    0     0     0 13270 154305 11  5 84  0  0  0
40  0      0 59138304   1624 1168756    0    0     0     0 13661 156995 11  5 84  0  0  0
60  0      0 59137872   1624 1168756    0    0     0     0 13425 157532 11  5 84  0  0  0
62  1      0 59140900   1624 1168756    0    0     0   416 13556 157277 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
25  0      0 59137084   1624 1168760    0    0     0     0 13420 156029 11  5 84  0  0  0
76  0      0 59138832   1624 1168776    0    0    16     8 13857 158179 11  5 84  0  0  0
 1  0      0 59135312   1624 1168780    0    0     0   136 13472 154599 11  5 84  0  0  0
