procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 60007432    288 983940    0    0 11201  3482 13022   21 10  2 87  0  0  0
 0  0      0 59995972    288 984708    0    0   360     0 5239 3546  0  0 99  0  0  0
 4  0      0 59849692    288 1031956    0    0 30908     0 5528 9800  3  1 96  0  0  0
 0  0      0 59757592    292 1061712    0    0 27416   136 5844 13384  5  1 94  0  0  0
 5  0      0 59751520    292 1062580    0    0   956     0 1213 1405  1  0 99  0  0  0
53  0      0 59575404    292 1064336    0    0  1284     0 15717 142091 13  5 81  0  0  0
28  0      0 59600048    292 1064336    0    0     0     0 14730 162442 12  6 82  0  0  0
 3  0      0 59592756    292 1064336    0    0     0     0 13990 160202 11  5 84  0  0  0
69  0      0 59597440    292 1068792    0    0  1656     0 14356 158480 11  6 83  0  0  0
46  0      0 59590644    292 1072328    0    0  3652     0 14661 152120 12  5 83  0  0  0
 1  0      0 59582120    292 1072624    0    0     0     0 15189 156249 11  6 83  0  0  0
63  0      0 59562568    292 1072628    0    0     0     0 14507 163343 11  6 83  0  0  0
 1  0      0 59574568    292 1072628    0    0     0     0 13657 157671 11  5 84  0  0  0
67  0      0 59573328    292 1072628    0    0     0     0 13920 157738 11  5 84  0  0  0
60  0      0 59563940    292 1072628    0    0     0     0 13450 156269 11  5 84  0  0  0
 4  0      0 59358784    296 1138632    0    0 43664   312 25020 164606 13  7 80  1  0  0
63  0      0 59410420   1616 1143960    0    0  3453     0 24034 165081 15  6 79  0  0  0
32  0      0 59390260   1616 1155220    0    0  9932  2836 25787 170446 16  6 77  1  0  0
23  0      0 59373328   1616 1157776    0    0   784  3016 25459 195932 13  6 80  1  0  0
63  0      0 59389796   1616 1157792    0    0     0     0 14012 164154 10  5 84  0  0  0
18  0      0 59395632   1616 1157792    0    0     0     0 13388 154199 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
58  0      0 59390572   1616 1157848    0    0    36   408 14135 155831 11  5 84  0  0  0
25  0      0 59394056   1616 1158024    0    0     0     0 13902 158367 11  5 84  0  0  0
51  0      0 59390060   1616 1158024    0    0     0     0 14089 158562 11  6 84  0  0  0
37  0      0 59392716   1616 1158024    0    0     0     0 13627 156818 10  5 84  0  0  0
77  0      0 59389484   1616 1158024    0    0     0     0 14768 161514 11  5 84  0  0  0
61  0      0 59384496   1616 1158024    0    0     0     0 13894 160207 11  5 84  0  0  0
14  0      0 59382180   1616 1158024    0    0     0     0 13796 158262 11  5 84  0  0  0
44  0      0 59377188   1616 1158744    0    0   512  5888 14723 161013 11  5 84  0  0  0
38  0      0 59376264   1624 1162760    0    0  1376  5732 14567 159542 11  5 84  0  0  0
70  0      0 59374296   1624 1162760    0    0     0     0 13599 157208 11  5 84  0  0  0
43  0      0 59374852   1624 1162760    0    0     0     0 13679 156895 11  5 84  0  0  0
70  0      0 59375044   1624 1162760    0    0     0     0 13401 156983 11  6 84  0  0  0
40  0      0 59367652   1624 1162760    0    0     0     4 14691 158296 10  6 84  0  0  0
48  0      0 59365272   1624 1162696    0    0     0     0 14320 158634 11  5 84  0  0  0
52  0      0 59359024   1624 1162696    0    0     0     0 14134 163854 10  5 84  0  0  0
61  0      0 59352832   1624 1162696    0    0     0     0 13979 161498 10  6 84  0  0  0
81  0      0 59345980   1624 1162696    0    0     0     0 13433 156884 11  5 84  0  0  0
59  0      0 59338816   1624 1162696    0    0     0     0 14500 158394 11  5 84  0  0  0
 8  0      0 59339816   1624 1162696    0    0     0     0 13394 156973 11  5 84  0  0  0
65  0      0 59333528   1624 1162696    0    0     0     0 14142 157120 11  5 84  0  0  0
32  0      0 59330036   1624 1162696    0    0     0     0 13902 157054 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
72  0      0 59324336   1624 1162700    0    0     0     0 13658 156055 11  5 84  0  0  0
42  0      0 59316400   1624 1162700    0    0     0     0 13364 156790 11  5 84  0  0  0
51  0      0 59298400   1624 1162700    0    0     0     0 13347 154642 11  5 84  0  0  0
 2  0      0 59295888   1624 1162700    0    0     0     0 14046 164366 10  5 84  0  0  0
72  0      0 59300288   1624 1162700    0    0     0    72 14017 160169 11  6 84  0  0  0
 2  0      0 59299748   1624 1162700    0    0     0     0 13759 156243 11  5 84  0  0  0
61  0      0 59297764   1624 1162700    0    0     0     0 14000 156943 11  5 84  0  0  0
49  0      0 59295140   1624 1162700    0    0     0     0 13726 157008 11  5 84  0  0  0
49  0      0 59289440   1624 1162700    0    0     0     0 13709 157177 11  5 84  0  0  0
 7  0      0 59286876   1624 1162704    0    0     0   136 13529 155739 11  5 84  0  0  0
42  0      0 59281996   1624 1162704    0    0     0     0 13625 156517 11  5 84  0  0  0
32  0      0 59276488   1624 1162704    0    0     0     0 13703 156874 11  5 84  0  0  0
 5  0      0 59270852   1624 1162704    0    0     0     0 13315 156925 11  5 84  0  0  0
63  0      0 59268100   1624 1162704    0    0     0     8 13883 162228 10  5 84  0  0  0
 1  0      0 59273072   1624 1162704    0    0     0     0 14122 157733 11  5 84  0  0  0
 1  0      0 59267928   1624 1162704    0    0     0     0 13705 156857 11  5 84  0  0  0
36  0      0 59268108   1624 1162704    0    0     0     0 14099 156706 11  5 84  0  0  0
11  0      0 59260980   1624 1162704    0    0     0   960 13768 158310 11  5 84  0  0  0
58  0      0 59263880   1624 1162704    0    0     0     0 14588 157620 11  5 84  0  0  0
32  0      0 59269476   1624 1162704    0    0     0     0 13414 155474 11  5 84  0  0  0
27  0      0 59267728   1624 1162704    0    0     0     0 13928 159319 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
54  0      0 59271956   1624 1162704    0    0     0     0 13449 157118 11  5 84  0  0  0
74  0      0 59266708   1624 1162816    0    0    64  2100 13618 157589 11  5 84  0  0  0
13  0      0 59281080   1624 1162820    0    0     0   136 13844 153775 11  5 84  0  0  0
33  0      0 59274532   1624 1162820    0    0     0     0 13663 158633 11  5 84  0  0  0
58  0      0 59280236   1624 1162820    0    0     0     0 13348 157565 11  5 84  0  0  0
35  0      0 59279316   1624 1162820    0    0     0     0 14079 157922 10  6 84  0  0  0
53  0      0 59271552   1624 1162820    0    0     0     0 14915 158288 11  5 84  0  0  0
19  0      0 59269192   1624 1162820    0    0     0     0 13675 156614 11  6 84  0  0  0
74  0      0 59271544   1624 1162820    0    0     0     0 13848 157740 11  6 84  0  0  0
39  0      0 59271268   1624 1162820    0    0     0     0 14004 158348 11  5 84  0  0  0
15  0      0 59268444   1624 1162820    0    0     0     0 13406 156820 11  5 84  0  0  0
55  0      0 59269912   1624 1162820    0    0     0     0 13937 156971 11  5 84  0  0  0
46  0      0 59268484   1624 1162820    0    0     0     0 14743 159575 11  5 84  0  0  0
59  0      0 59264564   1624 1162820    0    0     0     0 13997 160846 11  6 84  0  0  0
28  0      0 59253144   1624 1162820    0    0     0     0 14185 161912 11  5 84  0  0  0
31  0      0 59256140   1624 1162820    0    0     0     0 13964 157825 11  5 84  0  0  0
