procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 59982192    288 990448    0    0 10823  3389 12944   22 10  2 87  0  0  0
 1  0      0 59972208    288 991172    0    0   288     0 4928 3592  0  0 99  0  0  0
 3  0      0 59828852    288 1038496    0    0 30868     0 5377 9694  3  1 96  0  0  0
 0  0      0 59699364    288 1070764    0    0 28336     0 5262 14224  5  1 94  0  0  0
 1  0      0 59693488    288 1071732    0    0   676     0  699  766  0  0 100  0  0  0
76  0      0 59473868    288 1073552    0    0  1484     0 19383 139245 12  5 82  0  0  0
 2  0      0 59527356    288 1073556    0    0     0     0 14567 158443 13  6 82  0  0  0
72  0      0 59523396    288 1073556    0    0     0     0 12942 154412 11  5 84  0  0  0
 1  0      0 59533528    288 1075744    0    0  1800     0 14644 159334 11  6 83  0  0  0
 5  0      0 59506748    288 1079004    0    0  3836     0 15317 154649 12  6 82  0  0  0
23  0      0 59502144    292 1080116    0    0    80   144 13773 156629 11  6 84  0  0  0
45  0      0 59498516    292 1080116    0    0     0     0 14206 156055 11  5 84  0  0  0
44  0      0 59493308    292 1080116    0    0     0     0 13493 156303 11  5 84  0  0  0
78  0      0 59510148    292 1080132    0    0   640  2880 16114 169766 10  6 84  0  0  0
37  0      0 59510652    292 1080972    0    0     0     0 12956 154682 11  5 84  0  0  0
35  0      0 59333916   1608 1149912    0    0 47344   532 25957 167123 13  7 79  1  0  0
29  0      0 59398896   1616 1154644    0    0  1420     0 23987 160164 17  6 78  0  0  0
 8  0      0 59373076   1616 1167096    0    0 10700  4424 27890 178485 16  6 78  1  0  0
46  0      0 59387972   1616 1168504    0    0    16  1580 20517 181720 12  6 82  0  0  0
24  0      0 59420868   1616 1168504    0    0     0     0 15255 160883 11  5 84  0  0  0
74  0      0 59421732   1616 1168504    0    0     0     0 14453 167548 10  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
45  0      0 59412928   1616 1168504    0    0     0     0 14614 163847 11  6 84  0  0  0
62  0      0 59401776   1616 1168504    0    0     0     0 13914 160389 11  5 84  0  0  0
79  0      0 59409824   1616 1168504    0    0     0     0 14248 158044 11  5 84  0  0  0
41  0      0 59403220   1616 1168504    0    0     0     0 14125 164244 11  5 84  0  0  0
77  0      0 59399568   1616 1168572    0    0     4   136 14708 160127 11  5 84  0  0  0
54  0      0 59389484   1616 1168572    0    0     0     0 14637 157741 11  5 84  0  0  0
52  0      0 59396112   1616 1168572    0    0     0  2880 14364 156784 11  5 84  0  0  0
 1  0      0 59371424   1624 1178412    0    0  3856 13360 15776 164652 11  5 84  0  0  0
43  0      0 59367756   1624 1178476    0    0     0     0 13890 157752 11  5 84  0  0  0
 1  0      0 59360132   1624 1178476    0    0     0     0 14871 159131 11  5 84  0  0  0
23  0      0 59354964   1624 1178476    0    0     0     0 14153 158588 11  5 84  0  0  0
55  0      0 59349940   1624 1178476    0    0     0     0 14447 159374 11  5 84  0  0  0
60  0      0 59346948   1624 1178476    0    0     0     4 14072 159748 11  5 84  0  0  0
70  0      0 59346036   1624 1178476    0    0     0     0 13851 155531 11  5 84  0  0  0
50  0      0 59342728   1624 1178476    0    0     0     0 14690 159367 11  5 84  0  0  0
32  0      0 59336748   1624 1178476    0    0     0     0 13973 157841 11  5 84  0  0  0
39  0      0 59335768   1624 1178476    0    0     0     0 14593 159769 11  5 84  0  0  0
62  0      0 59337416   1624 1178476    0    0     0     0 13699 159050 11  5 84  0  0  0
75  0      0 59334296   1624 1178476    0    0     0     0 13683 157821 10  5 84  0  0  0
59  0      0 59328724   1624 1178476    0    0     0     0 15153 160365 10  6 84  0  0  0
 1  0      0 59324608   1624 1178476    0    0     0     0 14578 158096 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
62  0      0 59315576   1624 1178480    0    0     0     0 14572 158657 11  5 84  0  0  0
 1  0      0 59305128   1624 1178480    0    0     0     0 13544 158780 11  5 84  0  0  0
35  0      0 59281988   1624 1178480    0    0     0     0 14252 159423 11  5 84  0  0  0
 1  0      0 59288992   1624 1178480    0    0     0     0 14232 155277 11  5 84  0  0  0
42  0      0 59287060   1624 1178544    0    0    80  1824 14187 158810 11  5 84  0  0  0
39  0      0 59280768   1624 1178576    0    0     0     0 14726 159684 11  5 84  0  0  0
55  0      0 59278460   1624 1178576    0    0     0     0 14304 159708 11  5 84  0  0  0
85  0      0 59270836   1624 1178576    0    0     0     0 14024 162133 10  5 84  0  0  0
45  0      0 59264172   1624 1178576    0    0     0     0 15255 160238 11  5 84  0  0  0
72  0      0 59260920   1624 1178576    0    0     0     0 14174 158923 11  5 84  0  0  0
34  0      0 59260032   1624 1178576    0    0     0     0 13817 158525 10  6 84  0  0  0
51  0      0 59252784   1624 1178576    0    0     0     0 14269 158823 11  5 84  0  0  0
35  0      0 59249280   1624 1178576    0    0     0     0 14275 157060 11  5 84  0  0  0
 1  0      0 59248804   1624 1178600    0    0     0   408 14889 159949 11  5 84  0  0  0
51  0      0 59239372   1624 1178600    0    0     0     0 14179 157527 10  5 84  0  0  0
50  0      0 59233272   1624 1178600    0    0     0     0 14933 159198 11  6 84  0  0  0
32  0      0 59235116   1624 1178600    0    0     0     0 14797 158392 11  5 84  0  0  0
79  0      0 59229568   1624 1178600    0    0     0  2272 15431 160497 11  6 84  0  0  0
22  0      0 59220748   1624 1178616    0    0    16     8 13787 158363 11  5 84  0  0  0
53  0      0 59225736   1624 1178616    0    0     0     0 14294 158307 10  5 84  0  0  0
67  0      0 59234208   1624 1178616    0    0     0     0 13723 156966 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
72  0      0 59234212   1624 1178616    0    0     0     0 14025 159104 11  5 84  0  0  0
57  0      0 59233888   1624 1179016    0    0   400  5908 15025 159306 11  5 84  0  0  0
56  0      0 59233400   1624 1179020    0    0     0     0 14171 158410 11  6 84  0  0  0
57  0      0 59231580   1624 1179020    0    0     0     0 14557 161786 11  5 84  0  0  0
64  0      0 59222796   1624 1179020    0    0     0     0 14064 156866 11  5 84  0  0  0
34  0      0 59230272   1624 1179020    0    0     0     0 14088 157503 11  5 84  0  0  0
15  0      0 59223652   1624 1179020    0    0     0     0 14104 158573 11  5 84  0  0  0
 3  0      0 59216608   1624 1179020    0    0     0     0 14583 159096 11  6 84  0  0  0
54  0      0 59210172   1624 1179020    0    0     0     0 14088 158093 11  5 84  0  0  0
 3  0      0 59210756   1624 1179020    0    0     0     0 13894 159272 11  5 84  0  0  0
55  0      0 59204828   1624 1179020    0    0     0     0 14450 157075 11  5 84  0  0  0
14  0      0 59206800   1624 1179020    0    0     0     0 14277 157634 11  5 84  0  0  0
60  0      0 59206440   1624 1178956    0    0     0   136 14008 158697 11  5 84  0  0  0
68  0      0 59217840   1624 1178956    0    0     0     0 13782 155378 11  6 84  0  0  0
32  0      0 59218540   1624 1178956    0    0     0     0 14464 159722 11  5 84  0  0  0
62  0      0 59215348   1624 1178956    0    0     0     0 14085 159516 11  5 84  0  0  0
29  0      0 59211324   1624 1178956    0    0     0     0 13888 156956 11  5 84  0  0  0
71  0      0 59211100   1624 1178956    0    0     0     0 14688 158442 11  5 84  0  0  0
86  0      0 59208708   1624 1178956    0    0     0     0 14161 158981 10  5 84  0  0  0
63  0      0 59205352   1624 1178956    0    0     0     0 14441 157576 11  5 84  0  0  0
23  0      0 59203936   1624 1178956    0    0     0     0 14247 157714 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
58  0      0 59204664   1624 1178960    0    0     0     0 14289 158222 11  5 84  0  0  0
64  0      0 59204676   1624 1178960    0    0     0   136 14150 158490 11  5 84  0  0  0
 1  0      0 59199352   1624 1178964    0    0     0     0 14227 159201 10  5 84  0  0  0
70  0      0 59199604   1624 1178964    0    0     0     0 15223 158637 11  5 84  0  0  0
 1  0      0 59192408   1624 1178964    0    0     0     0 13871 160225 11  5 84  0  0  0
21  0      0 59191624   1624 1178964    0    0     0     0 14134 157210 11  5 84  0  0  0
42  0      0 59192692   1624 1178964    0    0     0   452 13483 158083 11  5 84  0  0  0
70  0      0 59199248   1624 1178964    0    0     0     0 15305 159804 11  5 84  0  0  0
61  0      0 59202348   1624 1178964    0    0     0     0 14082 153798 11  5 84  0  0  0
28  0      0 59199904   1624 1178964    0    0     0     0 15613 160230 11  5 84  0  0  0
56  0      0 59200216   1624 1178964    0    0     0     8 14787 160510 11  5 84  0  0  0
11  0      0 59205532   1624 1178964    0    0     0     0 14017 158330 11  5 84  0  0  0
 1  0      0 59197100   1624 1178964    0    0     0     0 14122 158643 11  5 84  0  0  0
69  0      0 59198700   1624 1178964    0    0     0     0 13378 158700 11  5 84  0  0  0
44  0      0 59196620   1624 1178964    0    0     0     0 13972 159134 11  5 84  0  0  0
76  0      0 59193436   1624 1178964    0    0     0     0 14395 158328 11  5 84  0  0  0
31  0      0 59188304   1624 1178964    0    0     0     0 14073 159353 11  5 84  0  0  0
53  0      0 59188512   1624 1178964    0    0     0     0 15346 159588 11  5 84  0  0  0
66  0      0 59195348   1624 1178964    0    0     0     0 13671 157819 11  5 84  0  0  0
 8  0      0 59195348   1624 1178964    0    0     0     0 14497 158476 11  5 84  0  0  0
40  0      0 59205848   1624 1178964    0    0     0     0 14005 157655 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
36  0      0 59206376   1624 1178964    0    0     0     0 15229 159738 11  5 84  0  0  0
48  0      0 59204024   1624 1178964    0    0     0     0 14224 164660 10  6 84  0  0  0
46  0      0 59203496   1624 1178964    0    0    16  1452 14521 165077 11  6 84  0  0  0
52  0      0 59198256   1624 1178948    0    0     0     0 14396 160175 10  6 84  0  0  0
 1  0      0 59192700   1624 1178948    0    0     0     0 14410 158743 11  5 84  0  0  0
94  0      0 59191352   1624 1178948    0    0     0     0 13705 158880 11  5 84  0  0  0
37  0      0 59191996   1624 1178884    0    0     0     0 13717 157910 11  5 84  0  0  0
59  0      0 59201112   1624 1178884    0    0     0     0 14181 159798 11  5 84  0  0  0
18  0      0 59191440   1624 1178884    0    0     0     0 14412 158166 10  5 84  0  0  0
66  0      0 59186844   1624 1178904    0    0    16   168 13511 159677 11  5 84  0  0  0
 1  0      0 59195908   1624 1178904    0    0     0   272 14050 158126 11  5 84  0  0  0
46  0      0 59189840   1624 1178908    0    0     0   136 14425 157624 11  5 84  0  0  0
48  0      0 59184932   1624 1178908    0    0     0     0 14142 159032 11  5 84  0  0  0
48  0      0 59185824   1624 1178908    0    0     0     0 14506 158050 11  5 84  0  0  0
 1  0      0 59180660   1624 1178908    0    0     0     0 14614 157984 11  5 84  0  0  0
48  0      0 59171652   1624 1178908    0    0     0     0 13976 160507 11  5 84  0  0  0
68  0      0 59175632   1624 1178908    0    0     0   608 15173 159445 11  5 84  0  0  0
39  0      0 59177284   1624 1178908    0    0     0     0 14104 159303 11  5 84  0  0  0
74  0      0 59180608   1624 1178908    0    0     0     0 14126 158968 11  5 84  0  0  0
23  0      0 59172784   1624 1178908    0    0     0     0 14985 158893 11  5 84  0  0  0
74  0      0 59183412   1624 1178908    0    0     0     4 14455 160465 10  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59177164   1624 1178912    0    0     0     0 13457 158711 11  5 84  0  0  0
66  0      0 59178304   1624 1178912    0    0     0     0 13797 159907 11  5 84  0  0  0
13  0      0 59184016   1624 1178912    0    0     0     0 14537 158917 11  5 84  0  0  0
73  0      0 59183708   1624 1178912    0    0     0     0 14040 159877 11  5 84  0  0  0
47  0      0 59188496   1624 1178912    0    0     0     0 14510 159229 11  5 84  0  0  0
 0  0      0 59176500   1624 1179132    0    0     4     0 2014 8694  1  0 98  0  0  0
 0  0      0 59386632   1624 1179000    0    0     0     0 1003  800  0  0 100  0  0  0
 0  0      0 59406600   1624 1179000    0    0     0     0  735  493  0  0 100  0  0  0
 0  0      0 59425548   1624 1179000    0    0     0     0  830  328  0  0 100  0  0  0
 0  0      0 59445220   1624 1179000    0    0     0     0  610  409  0  0 100  0  0  0
 0  0      0 59461040   1624 1179000    0    0     0     0  621  283  0  0 100  0  0  0
 0  0      0 59476964   1624 1179004    0    0     0   136  883  581  0  0 100  0  0  0
 0  0      0 59490500   1624 1179004    0    0     0     0  934  283  0  0 100  0  0  0
 0  0      0 59508552   1624 1179004    0    0     0     0  600  284  0  0 100  0  0  0
 0  0      0 59537536   1624 1179004    0    0     0     0  786  369  0  0 100  0  0  0
 0  0      0 59557540   1624 1179004    0    0     0     0  748  341  0  0 100  0  0  0
 0  0      0 59575112   1624 1179004    0    0     0     0  870  356  0  0 100  0  0  0
 0  0      0 59586932   1624 1179004    0    0     0     0  701  282  0  0 100  0  0  0
 0  0      0 59596828   1624 1179004    0    0     0     0  510  266  0  0 100  0  0  0
 0  0      0 59607632   1624 1179164    0    0   160  2388 1245 1238  0  0 100  0  0  0
 0  0      0 59612052   1624 1179164    0    0     0     0 1174  277  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59615664   1624 1179164    0    0     0     4  773  399  0  0 100  0  0  0
 0  0      0 59622360   1624 1179164    0    0     0     0  562  225  0  0 100  0  0  0
 0  0      0 59630680   1624 1179164    0    0     0     0  761  325  0  0 100  0  0  0
 0  0      0 59637896   1624 1179164    0    0     0     0  530  251  0  0 100  0  0  0
 0  0      0 59642872   1624 1179164    0    0     0     0  457  246  0  0 100  0  0  0
 0  0      0 59648664   1624 1179164    0    0     0     0  467  342  0  0 100  0  0  0
 0  0      0 59652112   1624 1179164    0    0     0     0  712  350  0  0 100  0  0  0
 0  0      0 59653840   1624 1179164    0    0     0     0  776  260  0  0 100  0  0  0
 0  0      0 59658240   1624 1179164    0    0     0     0  566  261  0  0 100  0  0  0
 0  0      0 59661264   1624 1179164    0    0     0   392  677  355  0  0 100  0  0  0
 0  0      0 59662856   1624 1179164    0    0     0     0  833  446  0  0 100  0  0  0
 0  0      0 59664728   1624 1179164    0    0     0     0  745  263  0  0 100  0  0  0
 0  0      0 59666452   1624 1179164    0    0     0     0  641  277  0  0 100  0  0  0
 0  0      0 59668644   1624 1179164    0    0     0     0  708  351  0  0 100  0  0  0
 0  0      0 59676420   1624 1179164    0    0     0     0 1148  662  0  0 100  0  0  0
 1  0      0 59612072   1624 1179196    0    0    44     0 2498 4777  3  0 96  0  0  0
 0  0      0 59501480   1624 1179376    0    0     0     0 2342 3990  4  0 96  0  0  0
28  0      0 59454840   1624 1179480    0    0     0     0 5082 40329  5  2 94  0  0  0
54  0      0 59460872   1624 1179484    0    0     0     0 14756 156583 14  5 81  0  0  0
62  0      0 59482948   1624 1179484    0    0     0     0 15222 165437 11  6 83  0  0  0
50  0      0 59486820   1624 1179484    0    0     0     4 13991 162956 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0      0 59487268   1624 1179484    0    0     0     0 13385 158384 11  5 84  0  0  0
34  0      0 59477372   1624 1179488    0    0     0     0 13152 155835 11  5 84  0  0  0
56  0      0 59465256   1624 1179488    0    0     0     0 13316 158737 11  6 84  0  0  0
43  0      0 59456748   1624 1179488    0    0     0     0 14543 161781 11  6 84  0  0  0
16  0      0 59450100   1624 1179488    0    0     0     0 13139 157666 11  6 84  0  0  0
