procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59546084   1624 1172052    0    0     0     0  718  298  0  0 100  0  0  0
 0  0      0 59561268   1624 1172052    0    0     0     0  726  258  0  0 100  0  0  0
 0  0      0 59569892   1624 1172052    0    0     0     0  574  236  0  0 100  0  0  0
 0  0      0 59585112   1624 1172052    0    0     0     0  598  334  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59591340   1624 1172052    0    0     0     0  733  322  0  0 100  0  0  0
 0  0      0 59601300   1624 1172052    0    0     0     0  797  242  0  0 100  0  0  0
 0  0      0 59608484   1624 1172052    0    0     0     0  382  184  0  0 100  0  0  0
 0  0      0 59615748   1624 1172052    0    0     0     0  627  219  0  0 100  0  0  0
 0  0      0 59624424   1624 1172052    0    0     0     0  629  390  0  0 100  0  0  0
 0  0      0 59631236   1624 1172052    0    0     0     0  782  246  0  0 100  0  0  0
 0  0      0 59637848   1624 1172044    0    0     0   136  738  334  0  0 100  0  0  0
 0  0      0 59641296   1624 1172052    0    0     0     0  840  272  0  0 100  0  0  0
 0  0      0 59645428   1624 1172052    0    0     0     0  479  308  0  0 100  0  0  0
 0  0      0 59646704   1624 1172052    0    0     0     0  740  323  0  0 100  0  0  0
 0  0      0 59650008   1624 1172052    0    0     0   448  720  400  0  0 100  0  0  0
 0  0      0 59652420   1624 1172052    0    0    32  1424  776  749  0  0 100  0  0  0
 0  0      0 59654544   1624 1172084    0    0     0     0  584  346  0  0 100  0  0  0
 0  0      0 59654556   1624 1172084    0    0     0     0  715  296  0  0 100  0  0  0
 0  0      0 59662588   1624 1172084    0    0     0     0 1131  642  0  0 100  0  0  0
 2  0      0 59597236   1624 1172116    0    0     0     0 2452 4478  3  0 97  0  0  0
 0  0      0 59504124   1624 1172280    0    0     0     4 2414 5110  4  0 96  0  0  0
 3  0      0 59478168   1624 1172380    0    0     0     0 1422 3353  1  0 99  0  0  0
57  0      0 59419340   1624 1172380    0    0     0     0 13598 145119 13  5 81  0  0  0
41  0      0 59420640   1624 1172384    0    0     0     0 13698 155179 13  6 82  0  0  0
19  0      0 59472076   1624 1172384    0    0     0     0 13200 157298 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
61  0      0 59454696   1624 1172384    0    0     0     0 13758 154239 11  5 83  0  0  0
29  0      0 59448524   1624 1172404    0    0     0   408 13204 157457 11  5 84  0  0  0
23  0      0 59436120   1624 1172392    0    0     0     0 13729 158230 11  5 84  0  0  0
30  0      0 59432260   1624 1172392    0    0     0     0 14550 165294 11  5 84  0  0  0
 3  0      0 59438480   1624 1172392    0    0     0     0 13919 157828 11  5 84  0  0  0
49  0      0 59433000   1624 1172392    0    0     0     4 13435 157712 11  5 84  0  0  0
49  0      0 59425988   1624 1172392    0    0     0     0 13995 158164 11  5 84  0  0  0
46  0      0 59422188   1624 1172392    0    0     0     0 14593 160239 11  6 84  0  0  0
52  0      0 59411468   1624 1172392    0    0     0     0 14162 160613 11  5 84  0  0  0
43  0      0 59406176   1624 1172392    0    0     0     0 13888 160018 11  5 84  0  0  0
62  0      0 59402108   1624 1172392    0    0     0     0 13746 157866 11  5 84  0  0  0
52  0      0 59396388   1624 1172392    0    0     0     0 13992 158477 11  5 84  0  0  0
29  0      0 59396232   1624 1172392    0    0     0     0 13225 158265 11  5 84  0  0  0
71  0      0 59386580   1624 1172392    0    0     0     0 12888 150525 11  5 84  0  0  0
16  0      0 59382680   1624 1172392    0    0     0     0 13203 156120 11  5 84  0  0  0
51  0      0 59374972   1624 1172392    0    0     0     0 13637 155899 11  5 84  0  0  0
52  0      0 59367972   1624 1172392    0    0     0     0 13595 157469 11  5 84  0  0  0
60  0      0 59361228   1624 1172392    0    0     0     0 13537 158255 11  6 84  0  0  0
68  0      0 59351172   1624 1172392    0    0     0     0 13205 158328 11  5 84  0  0  0
71  0      0 59346416   1624 1172392    0    0     0     0 13636 155347 11  5 84  0  0  0
47  0      0 59346184   1624 1172392    0    0     0   448 14269 159767 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
30  0      0 59335860   1624 1172392    0    0     0     0 13602 158652 11  5 84  0  0  0
53  0      0 59331232   1624 1172392    0    0     0     0 13865 158201 11  5 84  0  0  0
30  0      0 59324436   1624 1172392    0    0     0     0 13950 160175 11  5 84  0  0  0
 1  0      0 59320492   1624 1172392    0    0    16  1132 14576 159671 11  5 84  0  0  0
39  0      0 59314584   1624 1172408    0    0     0     8 14063 158205 11  5 84  0  0  0
60  0      0 59308168   1624 1172408    0    0     0     0 14154 158830 11  5 84  0  0  0
33  0      0 59308876   1624 1172408    0    0     0     0 13385 157281 11  5 84  0  0  0
63  0      0 59292916   1624 1172408    0    0     0     0 13846 158718 11  5 84  0  0  0
 1  0      0 59282424   1624 1172408    0    0     0     0 13970 156374 11  5 84  0  0  0
63  0      0 59272464   1624 1172408    0    0     0     0 13909 162222 11  5 84  0  0  0
46  0      0 59269904   1624 1172408    0    0     0   136 14039 162277 10  6 84  0  0  0
 4  0      0 59264280   1624 1172412    0    0     0     0 13934 154889 11  5 84  0  0  0
 4  0      0 59261168   1624 1172448    0    0     0     0 1163 1074  1  0 99  0  0  0
 0  0      0 59426128   1624 1174388    0    0  1928     0 1590 2186  0  0 99  0  0  0
 0  0      0 59434596   1624 1174444    0    0    16     0 1112 2285  0  0 100  0  0  0
