procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59998752    292 990744    0    0 10747  3372 12931   22 10  2 87  0  0  0
 0  0      0 59999104    292 991468    0    0   296     0 5179 3539  0  0 100  0  0  0
 4  0      0 59857248    292 1035784    0    0 28040     0 4809 8064  2  1 97  0  0  0
 0  0      0 59730068    292 1069640    0    0 31872     0 6060 15573  5  1 94  0  0  0
 1  0      0 59728008    292 1070556    0    0   676     0  761  730  0  0 100  0  0  0
28  0      0 59517040    292 1072456    0    0  1504     0 16410 136102 13  5 82  0  0  0
51  0      0 59512168    292 1072460    0    0     0     0 14083 160366 12  6 82  0  0  0
75  0      0 59507436    292 1072460    0    0     0     0 13229 153439 11  6 83  0  0  0
63  0      0 59515968    292 1075000    0    0  1728     0 13987 157512 11  6 83  0  0  0
41  0      0 59509180    292 1077984    0    0  3648     0 14655 155927 12  5 83  0  0  0
41  0      0 59501060    292 1078828    0    0     0     0 14054 156761 11  5 83  0  0  0
62  0      0 59506620    292 1078828    0    0     0     0 14474 164859 11  6 83  0  0  0
36  0      0 59500972    292 1078828    0    0     0     0 13334 158693 11  5 84  0  0  0
49  0      0 59496036    292 1079280    0    0   196   408 13191 158131 11  5 84  0  0  0
39  0      0 59489972    292 1079296    0    0     0     0 13451 157932 11  5 84  0  0  0
59  0      0 59310404    296 1145400    0    0 43028   312 24782 164493 13  6 80  1  0  0
57  0      0 59391816   1616 1150688    0    0  4153     0 22795 163074 16  6 78  0  0  0
55  1      0 59371240   1616 1162272    0    0  9884  2212 23588 166513 16  6 78  1  0  0
41  0      0 59356708   1616 1167072    0    0   816  3792 26523 199121 14  6 79  1  0  0
47  0      0 59356792   1616 1167316    0    0     0     0 13712 163223 11  5 84  0  0  0
68  0      0 59357100   1616 1167316    0    0     0     0 13446 159852 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
95  0      0 59355888   1616 1167316    0    0     0     0 13341 159270 11  5 84  0  0  0
81  0      0 59349148   1616 1167316    0    0     0     0 14103 161893 11  6 84  0  0  0
54  0      0 59349036   1616 1167316    0    0     0     0 13744 160712 11  5 84  0  0  0
58  0      0 59346812   1616 1167316    0    0     0     0 14075 164826 11  5 84  0  0  0
13  0      0 59347256   1616 1167316    0    0     0     0 13593 161332 11  5 84  0  0  0
86  0      0 59340296   1616 1167316    0    0     0     0 13443 159733 11  5 84  0  0  0
21  0      0 59336392   1616 1167316    0    0     0     0 13346 158728 11  5 84  0  0  0
16  0      0 59333384   1616 1168196    0    0   512  5856 14935 164115 11  5 84  0  0  0
 1  0      0 59321292   1624 1172980    0    0  1808  6700 14744 163210 11  6 83  0  0  0
66  0      0 59319336   1624 1172980    0    0     0     0 13647 160874 11  6 84  0  0  0
24  0      0 59317988   1624 1172980    0    0     0     0 13894 159482 11  5 84  0  0  0
72  0      0 59315756   1624 1172980    0    0     0     0 13471 159225 11  6 84  0  0  0
59  0      0 59308880   1624 1172980    0    0     0     4 13621 159109 11  5 84  0  0  0
49  0      0 59306364   1624 1172980    0    0     0     0 13217 158802 11  5 84  0  0  0
38  0      0 59309844   1624 1172980    0    0     0     0 13014 157149 11  5 84  0  0  0
72  0      0 59304576   1624 1172980    0    0     0     0 12942 157484 11  6 84  0  0  0
62  0      0 59297116   1624 1172980    0    0     0     0 13277 159667 11  5 84  0  0  0
68  0      0 59293108   1624 1172980    0    0     0     0 13478 159536 11  5 84  0  0  0
50  0      0 59289068   1624 1172996    0    0     0   136 13452 158963 11  5 84  0  0  0
50  0      0 59288784   1624 1172996    0    0     0     0 13076 159261 11  5 84  0  0  0
