procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 60216884    288 942764    0    0 15557  3859 12489   16  9  2 89  0  0  0
 0  0      0 60205312    292 943912    0    0   528   136 4360 3913  0  0 99  0  0  0
 4  0      0 60055292    292 986020    0    0 26000     0 5268 8424  3  1 96  0  0  0
 2  0      0 59924020    292 1020148    0    0 31624     0 5671 15077  5  1 94  0  0  0
 0  0      0 59928164    292 1021292    0    0  1068     0 1028 1409  1  0 99  0  0  0
13  0      0 59736552    292 1024000    0    0  2212     0 13684 114908 11  4 85  0  0  0
47  0      0 59732072    292 1024004    0    0     0     0 14463 155788 13  6 81  0  0  0
47  0      0 59760144    292 1024004    0    0     0     0 13196 158621 11  5 84  0  0  0
39  0      0 59762332    292 1026060    0    0  1656     0 15767 166215 11  6 84  0  0  0
45  0      0 59762216    292 1026120    0    0     0   136 14269 161763 11  6 84  0  0  0
70  0      0 59757752    292 1029712    0    0  3476     0 15337 155208 11  5 83  0  0  0
42  0      0 59752832    292 1029780    0    0     0     0 13189 155098 11  5 84  0  0  0
32  0      0 59744940    292 1029780    0    0     0     0 13214 156620 11  5 84  0  0  0
46  0      0 59739668    292 1029780    0    0     0     0 14023 158935 11  5 84  0  0  0
59  0      0 59735828    292 1029780    0    0     0     0 13690 157764 11  6 84  0  0  0
52  0      0 59729652    292 1029780    0    0     0     0 13686 155683 11  5 84  0  0  0
27  0      0 59228908   1616 1382464    0    0 309620   148 33290 176355 15  8 76  1  0  0
76  0      0 59100336   1616 1408496    0    0 17020   908 25630 169662 17  6 77  0  0  0
 5  0      0 59069572   1616 1410816    0    0   428  3828 24904 178902 15  6 78  1  0  0
47  0      0 59055028   1616 1421944    0    0 10112  2048 20240 173106 13  5 81  1  0  0
32  0      0 59045612   1616 1421944    0    0     0     0 13643 159978 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
48  0      0 59045720   1616 1421944    0    0     0     0 14314 159482 11  6 84  0  0  0
57  0      0 59035620   1616 1421944    0    0     0     0 13403 157812 11  5 84  0  0  0
20  0      0 59029544   1616 1421944    0    0     0     0 13595 157951 11  5 84  0  0  0
52  0      0 59027088   1616 1421944    0    0     0     0 14157 160068 10  5 84  0  0  0
72  0      0 59029304   1616 1421944    0    0     0     0 13823 158222 10  5 84  0  0  0
37  0      0 59027716   1616 1421944    0    0     0     0 13942 156088 10  6 84  0  0  0
54  0      0 59014416   1616 1421944    0    0     0     0 13568 160274 11  5 84  0  0  0
66  0      0 59008444   1624 1431932    0    0  4752 16752 15855 166606 10  6 84  0  0  0
