procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59640824    288 953248    0    0 14860  3726 12417   17  9  2 89  0  0  0
 0  0      0 59630532    288 954036    0    0   304     0 3698 3612  0  0 99  0  0  0
 4  1      0 59470716    288 1001340    0    0 30904     0 5708 9648  3  1 97  0  0  0
 0  0      0 59314000    288 1030412    0    0 26600     0 5328 12603  5  1 94  0  0  0
 1  0      0 59322972    288 1031164    0    0   676     0  757  724  0  0 100  0  0  0
69  0      0 59145296    288 1033088    0    0  1504     0 13959 126829 12  5 83  0  0  0
64  0      0 59168528    288 1033092    0    0     0     0 14281 157755 13  5 82  0  0  0
28  0      0 59225876    288 1033092    0    0     0     0 13198 156111 11  5 84  0  0  0
64  0      0 59226556    288 1035280    0    0  1800     0 14094 158978 11  5 84  0  0  0
 2  1      0 59220832    288 1038512    0    0  3480     0 14193 156226 11  5 83  0  0  0
41  0      0 59219020    288 1038960    0    0    20     0 14903 154829 12  5 83  0  0  0
20  0      0 59209660    288 1038960    0    0     0     0 13285 150505 11  6 83  0  0  0
40  0      0 59209416    288 1038960    0    0     0     0 13782 159113 11  5 84  0  0  0
54  0      0 59195388    288 1038960    0    0     0     0 13966 158649 11  5 84  0  0  0
 1  0      0 59191672    288 1038960    0    0     0     0 13853 158444 11  5 84  0  0  0
48  2      0 59086436    296 1079580    0    0 32160   148 22075 161764 12  6 82  0  0  0
71  0      0 59066436   1616 1110672    0    0 15356   164 23634 158757 16  6 78  0  0  0
50  1      0 59054324   1616 1121416    0    0  9832  1876 24851 167026 16  5 78  1  0  0
66  1      0 59034204   1616 1126332    0    0  1172  7284 27105 190374 14  6 79  1  0  0
 1  0      0 59029728   1616 1126764    0    0     0     0 14387 157183 11  5 84  0  0  0
19  0      0 59038032   1616 1126836    0    0   128   136 13915 157967 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
61  0      0 59036816   1616 1126968    0    0     0     0 14198 159895 11  6 84  0  0  0
51  0      0 59037424   1616 1126968    0    0     0     0 13806 156216 11  5 84  0  0  0
70  0      0 59037332   1616 1126968    0    0     0     0 13918 156410 11  5 84  0  0  0
59  0      0 59035680   1616 1126968    0    0     0     0 13876 157377 11  5 84  0  0  0
69  0      0 59032888   1616 1126968    0    0     0     0 13537 155717 11  5 84  0  0  0
60  0      0 59026304   1616 1126968    0    0     0     0 13515 156523 11  5 84  0  0  0
72  0      0 59026672   1616 1126968    0    0     0     0 13924 156703 11  5 84  0  0  0
60  0      0 59018040   1624 1131480    0    0  1616  8080 14851 159729 11  5 84  0  0  0
 1  0      0 59024552   1624 1131480    0    0     0     0 13804 160976 10  5 84  0  0  0
20  0      0 59022404   1624 1131480    0    0     0     0 13843 158047 11  5 84  0  0  0
 1  0      0 59016852   1624 1131480    0    0     0     0 13990 156337 11  5 84  0  0  0
35  0      0 59011608   1624 1131480    0    0     0     0 13362 154745 11  5 84  0  0  0
57  0      0 59001920   1624 1131480    0    0     0     4 14033 156766 11  5 84  0  0  0
48  0      0 58999908   1624 1131480    0    0     0     0 13518 154781 11  5 84  0  0  0
11  0      0 58999528   1624 1131480    0    0     0     0 13949 156980 11  5 84  0  0  0
76  0      0 58991840   1624 1131480    0    0     0     0 14317 158978 11  5 84  0  0  0
31  0      0 58989652   1624 1131480    0    0     0     0 13569 156976 11  5 84  0  0  0
62  0      0 58985876   1624 1131480    0    0     0     0 13810 155098 11  5 84  0  0  0
76  0      0 58983492   1624 1131480    0    0     0     0 14177 158536 11  5 84  0  0  0
 2  0      0 58978064   1624 1131480    0    0     0     0 13666 156767 11  5 84  0  0  0
66  0      0 58972972   1624 1131480    0    0     0     0 14126 156444 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
30  0      0 58974800   1624 1131484    0    0     0     0 14380 159737 10  5 84  0  0  0
 2  0      0 58972648   1624 1131484    0    0     0   136 14627 158853 11  5 84  0  0  0
55  0      0 58968372   1624 1131484    0    0     0     0 13698 155738 11  5 84  0  0  0
36  0      0 58967856   1624 1131484    0    0     0     0 13374 154703 10  5 84  0  0  0
73  0      0 58972648   1624 1131500    0    0    16    72 14077 157015 11  5 84  0  0  0
10  0      0 58972644   1624 1131500    0    0     0     0 13869 155618 11  5 84  0  0  0
20  0      0 58976356   1624 1131500    0    0     0     0 13847 156978 11  6 84  0  0  0
21  0      0 58971916   1624 1131500    0    0     0     0 13618 156484 11  5 84  0  0  0
41  0      0 58981240   1624 1131520    0    0    16   408 14323 157976 11  5 84  0  0  0
 1  0      0 58980328   1624 1131520    0    0     0     4 14448 158375 11  5 84  0  0  0
63  0      0 58982876   1624 1131520    0    0     0     0 13807 156989 11  5 84  0  0  0
 1  0      0 58980220   1624 1131520    0    0     0     0 14538 156782 11  6 84  0  0  0
54  0      0 58973824   1624 1131520    0    0     0     0 13545 156359 11  5 84  0  0  0
 8  0      0 58964184   1624 1131520    0    0     0     0 14186 158630 11  5 84  0  0  0
68  0      0 58962960   1624 1131520    0    0     0     0 13555 155807 11  5 84  0  0  0
 8  0      0 58955468   1624 1131520    0    0     0     0 13890 158019 11  5 84  0  0  0
32  0      0 58949888   1624 1131520    0    0     0     0 14184 157726 11  5 84  0  0  0
65  0      0 58957180   1624 1131520    0    0     0   896 13924 157097 11  5 84  0  0  0
 2  0      0 58961868   1624 1132304    0    0   872   652 14303 153609 11  6 84  0  0  0
31  0      0 58953616   1624 1132980    0    0   140     0 14685 160238 11  6 84  0  0  0
 1  0      0 58938780   1624 1133208    0    0   128    72 14480 158288 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
45  0      0 58933648   1624 1133248    0    0    32   144 13856 156459 11  5 84  0  0  0
 1  0      0 58928736   1624 1134432    0    0   944  5076 14723 158630 11  5 84  0  0  0
38  0      0 58926328   1624 1134372    0    0     0     0 13633 157041 11  5 84  0  0  0
 1  0      0 58924096   1624 1134372    0    0     0     0 13907 156051 11  5 84  0  0  0
65  0      0 58924272   1624 1134372    0    0     0     0 13844 157173 11  5 84  0  0  0
 1  0      0 58921596   1624 1134372    0    0     0     0 14479 157959 11  5 84  0  0  0
45  0      0 58916176   1624 1134372    0    0     0     0 15035 158716 11  5 84  0  0  0
 3  0      0 58911912   1624 1134364    0    0     0     0 14083 157583 11  5 84  0  0  0
55  0      0 58911416   1624 1134364    0    0     0     0 13548 156477 11  5 84  0  0  0
 7  0      0 58904596   1624 1134364    0    0     0     0 14102 157507 11  5 84  0  0  0
37  0      0 58900640   1624 1134364    0    0     0     0 13998 156719 11  5 84  0  0  0
22  0      0 58898136   1624 1134364    0    0     0     0 14300 157513 11  6 84  0  0  0
90  0      0 58892268   1624 1134364    0    0     0     0 13466 155406 11  5 84  0  0  0
17  0      0 58899696   1624 1134360    0    0     0     0 13159 154333 11  5 84  0  0  0
46  0      0 58900760   1624 1134360    0    0     0     0 13868 157046 11  5 84  0  0  0
 1  0      0 58891288   1624 1134360    0    0     0     0 14036 155540 10  5 84  0  0  0
20  0      0 58888656   1624 1134360    0    0     0     0 13547 158000 11  5 84  0  0  0
44  0      0 58901340   1624 1134360    0    0     0   136 14984 157727 11  5 84  0  0  0
