procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
33  0      0 59185876   1624 1133140    0    0     0     0 13342 157630 11  5 84  0  0  0
23  0      0 59185232   1624 1133140    0    0     0     0 13769 159385 11  5 84  0  0  0
61  0      0 59183000   1624 1133140    0    0     0     0 13424 156125 10  5 84  0  0  0
55  0      0 59186108   1624 1133140    0    0     0     0 13764 156158 11  5 84  0  0  0
26  0      0 59180848   1624 1133140    0    0     0     0 13320 156423 11  5 84  0  0  0
76  0      0 59179608   1624 1133140    0    0     0     0 13658 157158 11  5 84  0  0  0
57  0      0 59172432   1624 1133140    0    0     0     0 14400 157972 11  6 84  0  0  0
85  0      0 59172960   1624 1133140    0    0     0     0 13772 158125 11  5 84  0  0  0
37  0      0 59168500   1624 1133140    0    0     0     0 13478 157404 11  6 84  0  0  0
69  0      0 59168764   1624 1133140    0    0     0     0 13542 158247 11  5 84  0  0  0
16  0      0 59159628   1624 1133140    0    0     0  1024 13397 156767 11  5 84  0  0  0
67  0      0 59156400   1624 1133140    0    0     0     0 13880 157423 11  5 84  0  0  0
10  0      0 59159916   1624 1133140    0    0     0     0 14173 157988 11  5 84  0  0  0
57  0      0 59157880   1624 1133140    0    0     0     0 13284 156351 11  5 84  0  0  0
76  0      0 59158072   1624 1133140    0    0     0   136 13937 158376 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
64  0      0 59157320   1624 1133140    0    0     0     0 13510 156714 11  5 84  0  0  0
29  0      0 59152244   1624 1134228    0    0   144  2484 14089 157736 11  5 84  0  0  0
10  0      0 59146124   1624 1134232    0    0     0     0 13903 158431 11  5 84  0  0  0
77  0      0 59154200   1624 1134232    0    0     0     0 13980 158101 11  5 84  0  0  0
14  0      0 59154252   1624 1134232    0    0     0     0 13552 159534 11  5 84  0  0  0
70  0      0 59148632   1624 1134232    0    0     0     0 13943 163798 11  5 84  0  0  0
36  0      0 59150500   1624 1134232    0    0     0     0 14524 161892 11  6 84  0  0  0
43  0      0 59149260   1624 1134232    0    0     0     0 13614 156745 11  6 84  0  0  0
42  0      0 59147772   1624 1134232    0    0     0     0 13448 156350 11  5 84  0  0  0
72  0      0 59145332   1624 1134232    0    0     0     0 13785 157416 11  5 84  0  0  0
40  0      0 59151816   1624 1134232    0    0     0     0 13343 159055 11  5 84  0  0  0
31  0      0 59148284   1624 1134232    0    0     0     0 14231 158638 10  5 84  0  0  0
61  0      0 59142980   1624 1134232    0    0     0     0 13750 156791 11  5 84  0  0  0
82  0      0 59143076   1624 1134232    0    0     0     0 14203 157679 11  5 84  0  0  0
39  0      0 59134104   1624 1134232    0    0     0     0 13341 156922 11  5 84  0  0  0
60  0      0 59128048   1624 1134200    0    0     0     0 14320 157936 11  5 84  0  0  0
25  0      0 59121720   1624 1134200    0    0     0   136 13835 157680 11  5 84  0  0  0
37  0      0 59119300   1624 1134200    0    0     0     0 13642 156597 11  5 84  0  0  0
31  0      0 59119916   1624 1134200    0    0     0     0 14127 157976 11  5 84  0  0  0
54  0      0 59130872   1624 1134200    0    0     0     0 13597 156179 11  5 84  0  0  0
 1  0      0 59133276   1624 1134200    0    0     0     0 14094 157912 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
63  0      0 59122624   1624 1134204    0    0     0     0 13678 156258 11  5 84  0  0  0
54  0      0 59118732   1624 1134204    0    0     0     0 13579 156808 11  5 84  0  0  0
52  0      0 59128360   1624 1134204    0    0     0     0 13966 157967 11  5 84  0  0  0
28  0      0 59125664   1624 1134204    0    0     0     0 13844 156868 11  5 84  0  0  0
46  0      0 59126844   1624 1134204    0    0     0     0 13960 158103 11  5 84  0  0  0
 1  0      0 59130328   1624 1134204    0    0     0     0 13491 158163 11  5 84  0  0  0
48  0      0 59125204   1624 1134204    0    0     0     0 13229 156531 11  5 84  0  0  0
24  0      0 59138452   1624 1134204    0    0     0     0 13814 157254 11  5 84  0  0  0
39  0      0 59137624   1624 1134212    0    0     0   408 13089 156185 11  5 84  0  0  0
 6  0      0 59136612   1624 1134216    0    0     0   256 13305 157099 11  5 84  0  0  0
49  0      0 59135500   1624 1134216    0    0     0    16 13537 158333 11  5 84  0  0  0
61  0      0 59132648   1624 1134216    0    0     0     0 13357 156903 11  5 84  0  0  0
71  0      0 59130664   1624 1134216    0    0     0     0 13522 156384 11  5 84  0  0  0
65  0      0 59135792   1624 1134216    0    0     0     0 13813 155711 11  5 84  0  0  0
57  0      0 59135124   1624 1134216    0    0     0     0 13443 157637 11  5 84  0  0  0
47  0      0 59129960   1624 1134216    0    0     0     0 14045 157680 11  5 84  0  0  0
42  0      0 59139756   1624 1134216    0    0     0     0 13697 157445 11  5 84  0  0  0
39  0      0 59133216   1624 1134216    0    0     0     0 13237 154469 11  5 84  0  0  0
15  0      0 59130920   1624 1134216    0    0     0     0 14446 158530 11  5 84  0  0  0
60  0      0 59130860   1624 1134216    0    0     0     0 14075 159471 11  5 84  0  0  0
 1  0      0 59123500   1624 1134216    0    0     0     0 13388 157058 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
46  0      0 59132616   1624 1134216    0    0     0     0 13739 157130 10  5 84  0  0  0
60  0      0 59120964   1624 1134216    0    0     0     0 13334 156798 11  5 84  0  0  0
 1  0      0 59116920   1624 1134216    0    0     0     0 13298 156195 10  5 84  0  0  0
34  0      0 59113288   1624 1134216    0    0     0     0 13434 157549 11  5 84  0  0  0
52  0      0 59109744   1624 1134216    0    0     0     0 14304 161383 11  5 84  0  0  0
39  0      0 59104148   1624 1134328    0    0    32  1100 14016 157269 11  5 84  0  0  0
 1  0      0 59097308   1624 1134328    0    0     0     0 13390 157218 11  5 84  0  0  0
26  0      0 59097772   1624 1134328    0    0     0     0 13521 154460 11  5 84  0  0  0
58  0      0 59100496   1624 1134328    0    0     0     0 13130 157022 10  5 84  0  0  0
41  0      0 59107368   1624 1134328    0    0     0     0 13644 157049 11  5 84  0  0  0
72  0      0 59101712   1624 1134328    0    0     0     0 14319 158573 11  5 84  0  0  0
42  0      0 59109900   1624 1134328    0    0     0     0 13804 163229 10  6 84  0  0  0
15  0      0 59114860   1624 1134328    0    0     0     0 13233 156746 11  5 84  0  0  0
29  0      0 59110568   1624 1134328    0    0     0     0 13314 156977 11  5 84  0  0  0
 1  0      0 59107660   1624 1134328    0    0     0     0 14465 159440 11  5 84  0  0  0
54  0      0 59108128   1624 1134328    0    0     0     0 13612 158751 11  5 84  0  0  0
63  0      0 59102584   1624 1134328    0    0     0     0 14199 159221 11  5 84  0  0  0
56  0      0 59098760   1624 1134328    0    0     0     0 14437 158162 11  5 84  0  0  0
69  0      0 59106048   1624 1134328    0    0     0   136 13686 157506 11  5 84  0  0  0
52  0      0 59104776   1624 1134328    0    0     0     0 13509 155711 11  5 84  0  0  0
 1  0      0 59107748   1624 1134408    0    0     0   264 14481 158569 10  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
39  0      0 59103832   1624 1134412    0    0     0     0 13861 156906 11  5 84  0  0  0
55  0      0 59104956   1624 1134412    0    0     0     0 13423 156178 11  5 84  0  0  0
32  0      0 59109012   1624 1134412    0    0     0     0 13367 156343 11  5 84  0  0  0
48  0      0 59122312   1624 1134412    0    0     0     0 13459 152579 11  5 84  0  0  0
70  0      0 59127508   1624 1134412    0    0     0     0 13340 157666 10  5 84  0  0  0
 0  0      0 59122236   1624 1134580    0    0     4     0 1483 3184  1  0 99  0  0  0
 0  0      0 59326496   1624 1134448    0    0     0     0  842  638  0  0 100  0  0  0
 0  0      0 59336400   1624 1134448    0    0     0     0  543  306  0  0 100  0  0  0
 0  0      0 59354980   1624 1134448    0    0     0     0  597  417  0  0 100  0  0  0
 0  0      0 59373028   1624 1134448    0    0     0     0  898  348  0  0 100  0  0  0
 0  0      0 59391604   1624 1134448    0    0     0     0  548  258  0  0 100  0  0  0
 0  0      0 59409700   1624 1134448    0    0     0     0  583  258  0  0 100  0  0  0
 0  0      0 59426336   1624 1134448    0    0     0     0  607  270  0  0 100  0  0  0
 0  0      0 59440192   1624 1134448    0    0     0     0  916  435  0  0 100  0  0  0
 0  0      0 59460492   1624 1135000    0    0   548   136 1597 4706  0  0 99  0  0  0
 0  0      0 59474356   1624 1135360    0    0     0    72  785  447  0  0 100  0  0  0
 0  0      0 59481100   1624 1135968    0    0    48   720 1154 1200  0  0 100  0  0  0
 0  0      0 59493424   1624 1136032    0    0     0    72 1267  480  0  0 100  0  0  0
 0  0      0 59503916   1624 1136032    0    0     0     0  857  356  0  0 100  0  0  0
 0  0      0 59517752   1624 1136032    0    0     0     0  761  250  0  0 100  0  0  0
 0  0      0 59525908   1624 1136144    0    0     0   228  737  435  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59530592   1624 1136336    0    0    16   320 1247  669  0  0 100  0  0  0
 0  0      0 59537484   1624 1136336    0    0     0     0  848  283  0  0 100  0  0  0
 0  0      0 59544068   1624 1136336    0    0     0     0  650  362  0  0 100  0  0  0
 0  0      0 59548376   1624 1136336    0    0     0     0  639  362  0  0 100  0  0  0
 0  0      0 59554488   1624 1136336    0    0     0     0  950  362  0  0 100  0  0  0
 0  0      0 59558800   1624 1136544    0    0     0   408  675  539  0  0 100  0  0  0
 0  0      0 59562860   1624 1136552    0    0     0     0  683  284  0  0 100  0  0  0
 0  0      0 59569724   1624 1137520    0    0   240  2988  890 1354  0  0 100  0  0  0
 0  0      0 59575564   1624 1137688    0    0     0     0  892  338  0  0 100  0  0  0
 0  0      0 59583412   1624 1137704    0    0    16     8  526  284  0  0 100  0  0  0
 0  0      0 59584840   1624 1137704    0    0     0     0  724  294  0  0 100  0  0  0
 0  0      0 59586760   1624 1137704    0    0     0     0  550  271  0  0 100  0  0  0
 0  0      0 59589184   1624 1137704    0    0     0     0  884  425  0  0 100  0  0  0
 1  0      0 59594856   1624 1137704    0    0     0     0  895  429  0  0 100  0  0  0
 0  0      0 59601816   1624 1137704    0    0     0     0  925  438  0  0 100  0  0  0
 1  0      0 59530480   1624 1137736    0    0     0     0 2753 4873  3  0 96  0  0  0
 0  0      0 59407596   1624 1137900    0    0     0     0 2379 3034  3  0 96  0  0  0
41  0      0 59380352   1624 1138000    0    0     0     0 6344 51062  5  2 93  0  0  0
43  0      0 59410944   1624 1138004    0    0     0     0 14908 155135 14  6 80  0  0  0
56  0      0 59379724   1624 1138004    0    0     0     0 13826 158192 12  6 83  0  0  0
 1  0      0 59387692   1624 1138020    0    0    16     4 13572 157612 11  6 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
46  0      0 59385120   1624 1138020    0    0     0     0 13237 160038 11  5 84  0  0  0
 1  0      0 59379644   1624 1138024    0    0     0     0 12831 159666 11  5 84  0  0  0
38  0      0 59371180   1624 1138024    0    0     0     0 14476 162578 11  5 84  0  0  0
 1  0      0 59381692   1624 1138024    0    0     0     0 13939 164846 11  6 84  0  0  0
12  0      0 59375412   1624 1138024    0    0     0     0 14276 160332 11  6 83  0  0  0
 1  0      0 59372820   1624 1138024    0    0     0     0 14030 159153 11  6 84  0  0  0
 1  0      0 59362072   1624 1138024    0    0     0     0 13409 156891 11  6 84  0  0  0
72  0      0 59357152   1624 1138024    0    0     0     0 13632 158841 11  5 84  0  0  0
42  0      0 59351580   1624 1138024    0    0     0     0 13313 159171 11  6 84  0  0  0
14  0      0 59343012   1624 1138024    0    0     0     0 13642 158073 11  5 84  0  0  0
 9  0      0 59336916   1624 1138024    0    0     0     0 14062 160458 11  6 83  0  0  0
 1  0      0 59329960   1624 1138024    0    0     0     0 13928 159443 11  6 84  0  0  0
59  0      0 59326360   1624 1138024    0    0     0     0 13416 155974 11  6 84  0  0  0
66  0      0 59318556   1624 1138024    0    0     0     0 14231 159483 11  6 84  0  0  0
44  0      0 59313972   1624 1138024    0    0     0   136 14085 162876 11  6 84  0  0  0
 1  0      0 59307104   1624 1138024    0    0     0     0 14014 159872 11  6 83  0  0  0
 1  0      0 59302540   1624 1138024    0    0     0     0 13672 159446 11  5 84  0  0  0
11  0      0 59296448   1624 1138024    0    0     0     0 13676 163625 11  5 84  0  0  0
36  0      0 59289856   1624 1138024    0    0     0     0 14060 161172 11  6 84  0  0  0
42  0      0 59284452   1624 1138024    0    0     0   784 13887 160366 11  5 84  0  0  0
26  0      0 59277520   1624 1138056    0    0    32  1452 14022 158768 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
39  0      0 59274852   1624 1138056    0    0     0     0 13905 159121 11  6 84  0  0  0
33  0      0 59269224   1624 1138056    0    0     0     0 13410 158514 11  5 84  0  0  0
28  0      0 59266864   1624 1138056    0    0     0     0 13733 159599 11  6 84  0  0  0
34  0      0 59261288   1624 1138056    0    0     0     0 14190 160878 11  6 84  0  0  0
 1  0      0 59257156   1624 1138056    0    0     0     0 13608 158279 11  6 84  0  0  0
55  0      0 59250268   1624 1138056    0    0     0     0 13199 159277 11  5 84  0  0  0
70  0      0 59244732   1624 1138056    0    0     0     0 13336 156779 11  6 84  0  0  0
72  0      0 59245180   1624 1138056    0    0     0     0 13367 158098 11  5 84  0  0  0
65  0      0 59235172   1624 1138056    0    0     0     0 13320 158242 11  5 84  0  0  0
43  0      0 59227940   1624 1138056    0    0     0     0 13153 159156 11  5 84  0  0  0
56  0      0 59220212   1624 1138056    0    0     0     0 13342 157499 11  5 84  0  0  0
 0  0      0 59208116   1624 1138088    0    0     0     0 9452 100202  7  4 89  0  0  0
 0  0      0 59385740   1624 1137956    0    0     0     0 1044  721  0  0 100  0  0  0
 3  1      0 59365784   1624 1140352    0    0  2232    64 1402 2259  0  0 99  0  0  0
 1  0      0 59268944   1624 1140388    0    0    16    72 1597 3295  1  0 99  0  0  0
