procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 59935236    288 955756    0    0 14533  3665 12380   18  9  2 89  0  0  0
 0  0      0 59921344    288 956480    0    0   272     0 4333 3545  0  0 99  0  0  0
 7  0      0 59762940    288 1004552    0    0 32672     0 5608 9616  3  1 96  0  0  0
 0  0      0 59587224    288 1034912    0    0 27328     0 5613 14059  5  1 94  0  0  0
 3  0      0 59584892    288 1035664    0    0   676     0  791  936  0  0 100  0  0  0
47  0      0 59442744    288 1037640    0    0  1624     0 18682 139043 13  5 82  0  0  0
57  0      0 59499184    288 1037640    0    0     0     0 17579 160265 12  6 82  0  0  0
37  0      0 59499396    288 1037640    0    0     0     0 14661 163702 11  6 83  0  0  0
37  0      0 59503760    292 1040020    0    0  1864    72 14575 165795 11  6 84  0  0  0
53  0      0 59493744    292 1040020    0    0     0     0 14199 163596 11  6 84  0  0  0
12  0      0 59482560    292 1043640    0    0  3440     0 15657 159999 11  5 83  0  0  0
43  0      0 59491636    292 1043644    0    0     0     0 14014 157945 11  5 84  0  0  0
39  0      0 59486652    292 1043644    0    0     0     0 14201 163430 11  5 84  0  0  0
48  0      0 59481708    292 1043644    0    0     0     0 13746 157773 11  5 84  0  0  0
 1  0      0 59475036    292 1043644    0    0     0     0 13725 158300 11  5 84  0  0  0
51  0      0 59471372    292 1043644    0    0     0     0 13929 157639 11  5 84  0  0  0
44  0      0 59377248   1616 1117600    0    0 49224   460 30737 166105 16  7 76  1  0  0
68  0      0 59366184   1616 1126368    0    0  8424   632 20933 165648 15  6 79  0  0  0
56  0      0 59343640   1616 1132896    0    0  2100  4732 30640 195411 15  6 77  1  0  0
41  0      0 59336084   1616 1133152    0    0     0   632 15461 164351 11  6 83  0  0  0
35  0      0 59331044   1616 1133152    0    0     0     0 13784 159136 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
65  0      0 59322800   1616 1133152    0    0     0     0 14103 159368 11  5 84  0  0  0
50  0      0 59320196   1616 1133152    0    0     0     0 14110 157780 11  5 84  0  0  0
63  0      0 59321144   1616 1133152    0    0     0     0 13810 159325 11  5 84  0  0  0
78  0      0 59320380   1616 1133152    0    0     0     0 14145 159155 11  5 84  0  0  0
 3  0      0 59322716   1616 1133152    0    0     0     0 13731 157717 11  5 84  0  0  0
25  0      0 59315800   1616 1133152    0    0     0     0 13433 160639 11  5 84  0  0  0
18  0      0 59306116   1624 1141920    0    0  3924 11908 15862 164311 11  5 84  0  0  0
 2  0      0 59301244   1624 1142352    0    0   432  3128 14600 163908 11  5 84  0  0  0
60  0      0 59292452   1624 1142352    0    0     0     0 14125 161278 11  5 84  0  0  0
21  0      0 59286804   1624 1142352    0    0     0     0 13918 164721 10  5 84  0  0  0
47  0      0 59286276   1624 1142352    0    0     0     0 14235 164627 11  5 84  0  0  0
44  0      0 59279552   1624 1142352    0    0     0     0 14544 159611 11  5 84  0  0  0
26  0      0 59280716   1624 1142352    0    0     0   140 14369 159976 11  5 84  0  0  0
66  0      0 59272892   1624 1142352    0    0     0     0 13853 158559 11  5 84  0  0  0
36  0      0 59270676   1624 1142352    0    0     0     0 13454 159429 11  5 84  0  0  0
67  0      0 59267728   1624 1142352    0    0     0     0 13430 159031 10  5 84  0  0  0
47  0      0 59267328   1624 1142352    0    0     0     0 13735 156801 10  5 84  0  0  0
77  0      0 59262196   1624 1142352    0    0     0     0 13940 159466 11  5 84  0  0  0
54  0      0 59258920   1624 1142352    0    0     0     0 13533 157288 11  5 84  0  0  0
31  0      0 59251008   1624 1142352    0    0     0     0 13829 158402 11  5 84  0  0  0
69  0      0 59248376   1624 1142352    0    0     0     0 13718 158176 10  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
35  0      0 59239516   1624 1142356    0    0     0     0 13519 157938 11  5 84  0  0  0
12  0      0 59229352   1624 1142356    0    0     0     0 13635 158315 11  5 84  0  0  0
39  0      0 59221576   1624 1142356    0    0     0     0 13516 158687 11  5 84  0  0  0
28  0      0 59216072   1624 1142356    0    0     0     0 13652 157654 11  5 84  0  0  0
26  0      0 59210884   1624 1142356    0    0     0     0 13508 158835 11  5 84  0  0  0
69  0      0 59203744   1624 1142500    0    0    32  1824 14298 159595 11  6 84  0  0  0
59  0      0 59199792   1624 1142500    0    0     0     0 13884 159636 11  5 84  0  0  0
48  0      0 59203544   1624 1142500    0    0     0     0 14019 158207 10  5 84  0  0  0
 1  0      0 59205136   1624 1142500    0    0     0     0 13543 158313 11  5 84  0  0  0
45  0      0 59201504   1624 1142500    0    0     0     0 13823 158791 11  5 84  0  0  0
58  0      0 59206892   1624 1142500    0    0     0     0 14224 158280 10  5 84  0  0  0
59  0      0 59201908   1624 1142500    0    0     0     0 13088 157663 11  5 84  0  0  0
63  0      0 59206936   1624 1142500    0    0     0     0 14297 157531 11  5 84  0  0  0
31  0      0 59204100   1624 1142500    0    0     0     0 13699 158520 11  5 84  0  0  0
70  0      0 59202672   1624 1142500    0    0     0     0 14175 160404 11  5 84  0  0  0
29  0      0 59200028   1624 1142628    0    0    16   144 13742 158122 11  5 84  0  0  0
 1  0      0 59207980   1624 1142628    0    0     0     0 13858 158127 11  5 84  0  0  0
62  0      0 59207956   1624 1146068    0    0   448  8908 15092 162111 10  5 84  0  0  0
37  0      0 59201408   1624 1146068    0    0     0     0 14028 164063 10  5 84  0  0  0
