procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
36  0      0 58922784   1616 1187220    0    0   528  3916 15184 162746 11  6 84  0  0  0
 1  0      0 58911836   1624 1191604    0    0  1536  6220 14061 160748 11  6 83  0  0  0
38  0      0 58909232   1624 1191604    0    0     0     0 12929 154143 11  5 84  0  0  0
71  0      0 58907320   1624 1191604    0    0     0     0 13060 157469 11  5 84  0  0  0
41  0      0 58901820   1624 1191604    0    0     0     0 13286 156817 11  6 84  0  0  0
 7  0      0 58899172   1624 1191764    0    0     0     4 13671 158077 11  5 84  0  0  0
73  0      0 58897560   1624 1191764    0    0     0     0 13591 158026 11  5 84  0  0  0
47  0      0 58889400   1624 1191764    0    0     0     0 13018 156860 11  5 84  0  0  0
27  0      0 58886548   1624 1191764    0    0     0     0 12980 156809 11  5 84  0  0  0
53  0      0 58878784   1624 1191764    0    0     0     0 13046 157190 11  5 84  0  0  0
42  0      0 58858500   1624 1191764    0    0     0     0 13015 157442 11  6 84  0  0  0
 1  0      0 58866528   1624 1191764    0    0     0     0 13535 158394 11  6 84  0  0  0
65  0      0 58863288   1624 1191764    0    0     0     0 13094 156570 11  6 84  0  0  0
70  0      0 58855384   1624 1191764    0    0     0     0 13646 162111 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
61  0      0 58851240   1624 1191768    0    0     0     0 13945 157928 11  5 84  0  0  0
11  0      0 58848220   1624 1191768    0    0     0     0 13617 157805 11  5 84  0  0  0
54  0      0 58843160   1624 1191768    0    0     0     0 13645 154834 11  6 84  0  0  0
36  0      0 58823364   1624 1191768    0    0     0     0 13221 157112 11  6 83  0  0  0
55  0      0 58812616   1624 1192076    0    0     0   208 13703 158451 11  5 84  0  0  0
42  0      0 58810892   1624 1192092    0    0     0     4 13410 157157 11  6 84  0  0  0
65  0      0 58812528   1624 1192092    0    0     0     0 13923 157819 11  6 84  0  0  0
17  0      0 58817980   1624 1192092    0    0     0     0 13721 160252 11  5 84  0  0  0
57  0      0 58809768   1624 1192156    0    0     0   136 13622 158239 11  5 84  0  0  0
73  0      0 58804392   1624 1192156    0    0     0     0 13578 156720 11  5 84  0  0  0
43  0      0 58804428   1624 1192156    0    0     0     0 13070 157751 11  6 84  0  0  0
40  0      0 58799728   1624 1192156    0    0     0     0 13196 157310 11  5 84  0  0  0
70  0      0 58796384   1624 1192156    0    0     0     0 13348 156328 11  6 84  0  0  0
37  0      0 58798072   1624 1192156    0    0     0     0 13201 152896 11  6 84  0  0  0
35  0      0 58797664   1624 1192156    0    0     0     0 13378 157698 11  6 84  0  0  0
41  0      0 58798104   1624 1192156    0    0     0     0 14006 160222 11  6 84  0  0  0
26  0      0 58807124   1624 1192156    0    0     0     0 13496 156693 11  6 84  0  0  0
25  0      0 58805928   1624 1192156    0    0     0   832 13291 157128 11  5 84  0  0  0
49  0      0 58801464   1624 1192156    0    0     0     0 13362 156981 11  6 84  0  0  0
61  0      0 58799452   1624 1192156    0    0     0     0 13484 158529 11  6 84  0  0  0
54  0      0 58801572   1624 1192156    0    0     0     0 13744 158573 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
37  0      0 58803824   1624 1193124    0    0   192  2348 13533 159124 11  6 84  0  0  0
 1  0      0 58800720   1624 1193516    0    0     0     8 13083 155892 11  6 84  0  0  0
67  0      0 58801144   1624 1193520    0    0     0     0 14339 160048 11  6 84  0  0  0
59  0      0 58793580   1624 1193520    0    0     0     0 13774 158779 11  5 84  0  0  0
 1  0      0 58788568   1624 1193520    0    0     0    76 13778 157429 11  5 84  0  0  0
62  0      0 58780916   1624 1193520    0    0     0     0 13473 157126 11  5 84  0  0  0
53  0      0 58781716   1624 1193520    0    0     0     0 13187 157043 11  5 84  0  0  0
40  0      0 58782600   1624 1193520    0    0     0     0 13035 157310 11  6 84  0  0  0
 1  0      0 58777116   1624 1193520    0    0     0     0 14348 158802 11  5 84  0  0  0
44  0      0 58789032   1624 1193520    0    0     0     0 12904 157282 11  5 84  0  0  0
59  0      0 58785452   1624 1193520    0    0     0     0 13117 152956 11  5 84  0  0  0
81  0      0 58781724   1624 1193520    0    0     0     0 13588 158018 11  6 84  0  0  0
49  0      0 58782096   1624 1193520    0    0     0     0 13291 157641 11  5 84  0  0  0
25  0      0 58777444   1624 1193524    0    0     0   408 13224 157005 11  5 84  0  0  0
36  0      0 58776344   1624 1193524    0    0     0     0 12853 155937 11  5 84  0  0  0
46  0      0 58772896   1624 1193524    0    0     0     0 13776 158078 11  5 84  0  0  0
32  0      0 58783280   1624 1193524    0    0     0     0 13561 161192 11  5 84  0  0  0
 1  0      0 58781980   1624 1193524    0    0     0     0 13747 163343 11  5 84  0  0  0
44  0      0 58794828   1624 1193524    0    0     0     0 13952 160406 11  6 84  0  0  0
36  0      0 58787128   1624 1193492    0    0     0     0 13741 157458 11  5 84  0  0  0
59  0      0 58789272   1624 1193492    0    0     0     0 13980 161822 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
78  0      0 58782904   1624 1193496    0    0     0     0 13333 157185 11  5 84  0  0  0
52  0      0 58792956   1624 1193496    0    0     0     0 12949 157307 11  5 84  0  0  0
 1  0      0 58787344   1624 1193496    0    0     0     0 13306 157136 11  5 84  0  0  0
66  0      0 58784084   1624 1193496    0    0     0     0 13255 157711 11  5 84  0  0  0
36  0      0 58777888   1624 1193496    0    0     0     0 13626 159194 11  6 84  0  0  0
58  0      0 58777468   1624 1193496    0    0     0     0 13002 156891 11  5 84  0  0  0
82  0      0 58781684   1624 1193496    0    0     0     0 13433 157010 11  6 84  0  0  0
43  0      0 58774356   1624 1193520    0    0    28     0 13476 157100 11  5 84  0  0  0
15  0      0 58768140   1624 1193520    0    0     0     0 13381 158081 11  6 84  0  0  0
78  0      0 58776472   1624 1193520    0    0     0     0 13774 159676 11  6 84  0  0  0
31  0      0 58781136   1624 1193536    0    0    16  1004 13757 158232 11  6 84  0  0  0
57  0      0 58784424   1624 1193536    0    0     0     8 13932 157159 11  5 84  0  0  0
17  0      0 58792932   1624 1193536    0    0     0     0 13771 157652 11  6 84  0  0  0
29  0      0 58784184   1624 1193536    0    0     0     0 12854 154437 11  5 84  0  0  0
73  0      0 58780436   1624 1193536    0    0     0     0 13280 156270 11  6 84  0  0  0
29  0      0 58778872   1624 1193536    0    0     0     0 13030 155936 11  5 84  0  0  0
 1  0      0 58779892   1624 1193536    0    0     0     0 13102 157098 11  5 84  0  0  0
67  0      0 58779816   1624 1193536    0    0     0     0 13202 156870 11  5 84  0  0  0
27  0      0 58778884   1624 1193536    0    0     0     0 13718 159335 11  5 84  0  0  0
 3  0      0 58779536   1624 1193536    0    0     0     0 13200 158004 11  6 84  0  0  0
81  0      0 58777900   1624 1193536    0    0     0     0 13482 157930 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
66  0      0 58775044   1624 1193536    0    0     0     0 13305 156428 11  5 84  0  0  0
13  0      0 58766424   1624 1193536    0    0     0   136 13294 157895 11  5 84  0  0  0
56  0      0 58771592   1624 1193536    0    0     0     0 13065 157465 11  5 84  0  0  0
68  0      0 58774900   1624 1193536    0    0     0     8 12984 156576 11  5 84  0  0  0
11  0      0 58777600   1624 1193536    0    0     0     0 13531 158448 11  5 84  0  0  0
91  0      0 58775676   1624 1193536    0    0     0     0 13639 156076 11  5 84  0  0  0
61  0      0 58778824   1624 1193536    0    0     0     0 13089 157194 11  5 84  0  0  0
70  0      0 58777580   1624 1193536    0    0     0   136 13280 156816 11  5 84  0  0  0
57  0      0 58775740   1624 1193536    0    0     0     0 13054 154102 11  5 84  0  0  0
41  0      0 58778796   1624 1193536    0    0     0     0 13336 157543 11  5 84  0  0  0
26  0      0 58777668   1624 1193536    0    0     0     0 13495 159566 10  6 84  0  0  0
62  0      0 58777936   1624 1193536    0    0     0     0 13756 158137 11  6 84  0  0  0
 1  0      0 58775348   1624 1193536    0    0     0     0 13095 157054 11  5 84  0  0  0
 1  0      0 58772352   1624 1193536    0    0     0     0 12989 153736 11  5 84  0  0  0
52  0      0 58767228   1624 1193536    0    0     0     0 13075 157692 11  6 84  0  0  0
29  0      0 58767168   1624 1193536    0    0     0     0 12899 155606 11  5 84  0  0  0
 1  0      0 58757644   1624 1193536    0    0     0     0 13420 158880 11  5 84  0  0  0
38  0      0 58752396   1624 1193536    0    0     0     0 13275 157234 11  5 84  0  0  0
36  0      0 58750408   1624 1193536    0    0     0     0 13116 155992 11  5 84  0  0  0
 1  0      0 58742172   1624 1193536    0    0     0     0 13725 160418 11  6 84  0  0  0
59  0      0 58739872   1624 1193536    0    0     0   448 13069 156279 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
66  0      0 58735548   1624 1194036    0    0   128  1364 13082 155013 11  6 84  0  0  0
51  0      0 58735804   1624 1194036    0    0     0     0 13588 163118 11  5 84  0  0  0
66  0      0 58739188   1624 1194036    0    0     0     0 14010 162724 11  6 84  0  0  0
81  0      0 58735836   1624 1194036    0    0     0     0 12940 156433 11  5 84  0  0  0
55  0      0 58737792   1624 1194036    0    0     0     0 14335 159098 11  6 84  0  0  0
 0  0      0 58745396   1624 1194220    0    0     4     0 1445 3395  1  0 99  0  0  0
 0  0      0 58946464   1624 1194088    0    0     0     0  792  603  0  0 100  0  0  0
 0  0      0 58964940   1624 1194088    0    0     0     0  705  456  0  0 100  0  0  0
 0  0      0 58984600   1624 1194088    0    0     0     0  522  328  0  0 100  0  0  0
 0  0      0 59004044   1624 1194088    0    0     0     0  586  275  0  0 100  0  0  0
 0  0      0 59005768   1624 1194180    0    0     0   408  602  545  0  0 100  0  0  0
 0  0      0 59010440   1624 1194180    0    0     0     0  586  256  0  0 100  0  0  0
 0  0      0 59035408   1624 1194180    0    0     0     0  536  379  0  0 100  0  0  0
 0  0      0 59058496   1624 1194228    0    0     0     8  942  332  0  0 100  0  0  0
 0  0      0 59090164   1624 1194244    0    0     0     0  713  335  0  0 100  0  0  0
 0  0      0 59119424   1624 1194244    0    0     0     0  758  275  0  0 100  0  0  0
 0  0      0 59139360   1624 1194244    0    0     0     0  698  322  0  0 100  0  0  0
 0  0      0 59155160   1624 1194244    0    0     0     0  827  354  0  0 100  0  0  0
 0  0      0 59164708   1624 1194244    0    0     0     0  462  239  0  0 100  0  0  0
 0  0      0 59176840   1624 1194244    0    0     0     0  590  262  0  0 100  0  0  0
 0  0      0 59179948   1624 1194244    0    0     0     0  490  293  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59193068   1624 1194244    0    0     0     0  891  281  0  0 100  0  0  0
 0  0      0 59202960   1624 1194244    0    0     0     0  676  365  0  0 100  0  0  0
 0  0      0 59208564   1624 1194244    0    0     0     0  707  233  0  0 100  0  0  0
 0  0      0 59218048   1624 1194244    0    0     0     0  738  298  0  0 100  0  0  0
 0  0      0 59226432   1624 1194244    0    0     0     0  748  248  0  0 100  0  0  0
 0  0      0 59230936   1624 1194244    0    0     0     0  541  233  0  0 100  0  0  0
 0  0      0 59235680   1624 1194244    0    0     0     0  603  356  0  0 100  0  0  0
 0  0      0 59241624   1624 1194244    0    0     0     0  628  302  0  0 100  0  0  0
 0  0      0 59247044   1624 1194244    0    0     0     0  881  268  0  0 100  0  0  0
 0  0      0 59250040   1624 1194244    0    0     0     0  472  260  0  0 100  0  0  0
 0  0      0 59252516   1624 1194244    0    0     0   480  717  403  0  0 100  0  0  0
 0  0      0 59256852   1624 1195108    0    0   128  1488 1082  981  0  0 100  0  0  0
 0  0      0 59259852   1624 1195108    0    0     0     0  916  256  0  0 100  0  0  0
 0  0      0 59262692   1624 1195108    0    0     0     0 1055  425  0  0 100  0  0  0
 0  0      0 59269764   1624 1195108    0    0     0     0  885  461  0  0 100  0  0  0
 3  0      0 59215024   1624 1195140    0    0     0     0 2623 4652  4  0 96  0  0  0
 0  0      0 59092020   1624 1195304    0    0     0     4 2444 3632  4  0 96  0  0  0
33  0      0 59058804   1624 1195404    0    0     0     0 5684 48306  5  2 93  0  0  0
 2  0      0 59026380   1624 1195408    0    0     0     0 13055 118485 14  4 82  0  0  0
61  0      0 59066292   1624 1195408    0    0     0   136 13704 155717 12  6 82  0  0  0
38  0      0 59067856   1624 1195408    0    0     0     0 13164 156559 11  6 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
57  0      0 59065076   1624 1195408    0    0     0     0 12913 156712 11  5 84  0  0  0
14  0      0 59056648   1624 1195412    0    0     0     0 13398 159604 11  6 84  0  0  0
 2  0      0 59045792   1624 1195416    0    0     0     4 14165 158683 11  6 83  0  0  0
20  0      0 59054124   1624 1195416    0    0     0     0 13665 160348 11  5 83  0  0  0
11  0      0 59040992   1624 1195416    0    0     0     0 13365 159255 11  6 84  0  0  0
50  0      0 59034264   1624 1195416    0    0     0     0 13828 158086 11  6 84  0  0  0
39  0      0 59032896   1624 1195420    0    0     0   136 13715 160609 11  6 84  0  0  0
55  0      0 59029192   1624 1195420    0    0     0     0 13653 158465 11  6 84  0  0  0
 2  0      0 59022336   1624 1195420    0    0     0     0 13874 158735 11  6 84  0  0  0
 1  0      0 59018668   1624 1195420    0    0     0     0 14010 158356 11  5 84  0  0  0
54  0      0 59014060   1624 1195420    0    0     0     0 13324 158021 11  5 84  0  0  0
 1  0      0 59001260   1624 1195420    0    0     0     0 13310 158465 11  5 84  0  0  0
59  0      0 58999912   1624 1195420    0    0     0     0 13725 157774 11  6 84  0  0  0
25  0      0 58995936   1624 1195420    0    0     0     0 14508 160303 11  6 84  0  0  0
15  0      0 58989588   1624 1195420    0    0     0     0 13910 158684 11  5 84  0  0  0
56  0      0 58978276   1624 1195420    0    0     0     0 13894 160778 11  6 84  0  0  0
56  0      0 58969640   1624 1195420    0    0     0     0 14035 163849 11  6 84  0  0  0
42  0      0 58966324   1624 1195420    0    0     0     0 13859 157101 11  6 84  0  0  0
66  0      0 58958632   1624 1195420    0    0     0     0 14699 159668 11  6 84  0  0  0
83  0      0 58951812   1624 1195420    0    0     0     0 13373 157944 11  6 84  0  0  0
89  0      0 58946004   1624 1195420    0    0     0   480 13992 159479 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
64  0      0 58939932   1624 1195420    0    0     0     0 13969 156468 11  6 84  0  0  0
49  0      0 58933132   1624 1195420    0    0     0     0 13831 159909 11  5 84  0  0  0
60  0      0 58929968   1624 1195420    0    0     0     0 13786 158550 11  5 84  0  0  0
62  0      0 58919272   1624 1195904    0    0    16  1036 13885 158621 11  6 84  0  0  0
 1  0      0 58917528   1624 1195948    0    0     0     8 14027 161668 11  6 84  0  0  0
 1  0      0 58911980   1624 1195948    0    0     0     0 13525 157956 11  5 84  0  0  0
18  0      0 58908628   1624 1195948    0    0     0     0 13992 158960 11  6 84  0  0  0
26  0      0 58904688   1624 1195948    0    0     0   408 14070 158768 11  6 83  0  0  0
44  0      0 58897732   1624 1195952    0    0     0     0 13863 159295 11  5 84  0  0  0
66  0      0 58896332   1624 1195952    0    0     0     0 13715 158934 11  6 84  0  0  0
64  0      0 58897356   1624 1195952    0    0     0     0 13624 158812 11  6 84  0  0  0
 0  0      0 58883968   1624 1196084    0    0     0     0 10034 106505  8  4 88  0  0  0
 0  0      0 59065516   1624 1195952    0    0     0     0  974  632  0  0 100  0  0  0
 0  0      0 59067700   1624 1198060    0    0  1944     0 1135 2070  0  0 100  0  0  0
