procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59913084    288 1011356    0    0  9658  3340 13196   23 11  2 86  0  0  0
 0  0      0 59898572    288 1012088    0    0   336     0 4084 3602  0  0 99  0  0  0
 4  0      0 59746536    288 1057552    0    0 29440     0 5552 8987  3  1 96  0  0  0
 2  0      0 59700600    288 1087824    0    0 27904     0 4346 13857  3  1 96  0  0  0
 0  0      0 59635240    288 1090296    0    0  2648     0 1700 3175  2  0 98  0  0  0
 1  0      0 59405792    288 1093056    0    0  2208     0 6680 51928  6  2 92  0  0  0
 2  0      0 59366336    288 1093060    0    0     0     0 16366 152518 13  5 81  0  0  0
69  0      0 59376996    288 1093060    0    0     0     0 14675 158522 11  6 83  0  0  0
16  0      0 59430808    288 1095212    0    0  1724     0 14084 160532 11  6 84  0  0  0
40  0      0 59424528    288 1095212    0    0     0     0 13439 158606 11  5 84  0  0  0
63  0      0 59412668    288 1099216    0    0  3824     0 15515 155627 12  6 82  0  0  0
23  0      0 59406840    288 1099216    0    0     0     0 13513 154659 11  6 84  0  0  0
68  0      0 59397344    288 1099216    0    0     0     0 14234 164931 11  5 84  0  0  0
71  0      0 59397192    288 1099216    0    0     0     0 14015 162537 10  5 84  0  0  0
14  0      0 59392584    288 1099216    0    0     0     0 13210 155855 11  5 84  0  0  0
73  0      0 59392356    288 1099216    0    0     0     0 13695 158050 11  5 84  0  0  0
 5  0      0 59241396   1616 1170932    0    0 47381   312 27082 158155 15  7 78  1  0  0
31  0      0 59234216   1616 1172024    0    0   168  1896 23983 163088 16  5 79  0  0  0
61  0      0 59235020   1616 1175988    0    0   340  2832 25359 189422 14  6 79  1  0  0
60  0      0 59188984   1616 1187868    0    0 10208  2196 19233 171522 12  6 82  1  0  0
16  0      0 59205136   1616 1188136    0    0   132   136 14192 157410 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59202480   1616 1188136    0    0     0     0 14375 160259 11  5 84  0  0  0
64  0      0 59204660   1616 1188136    0    0     0     0 13698 158592 11  5 84  0  0  0
 1  0      0 59208972   1616 1188136    0    0     0     0 13862 157663 10  5 84  0  0  0
64  0      0 59206816   1616 1188204    0    0     0   136 14122 158913 11  5 84  0  0  0
45  0      0 59212616   1616 1188204    0    0     0     0 14199 157386 11  5 84  0  0  0
87  0      0 59211116   1616 1188204    0    0     0     0 15038 160231 11  5 84  0  0  0
15  0      0 59212624   1616 1188204    0    0     0     0 13807 157000 11  6 84  0  0  0
52  0      0 59222480   1616 1189148    0    0   576  5924 15657 164264 11  5 84  0  0  0
48  0      0 59216180   1624 1194364    0    0  2080  7020 14950 160637 11  6 84  0  0  0
68  0      0 59211788   1624 1194364    0    0     0     0 14181 158371 11  5 84  0  0  0
72  0      0 59211860   1624 1194364    0    0     0     0 13581 157693 10  6 84  0  0  0
28  0      0 59210700   1624 1194364    0    0     0     0 13462 156802 11  5 84  0  0  0
24  0      0 59211576   1624 1194380    0    0    16     4 13525 157911 11  5 84  0  0  0
40  0      0 59209956   1624 1194380    0    0     0     0 13549 158503 11  6 84  0  0  0
44  0      0 59210944   1624 1194380    0    0     0     0 14422 158602 11  5 84  0  0  0
38  0      0 59203188   1624 1194380    0    0     0     0 14074 159874 11  5 84  0  0  0
47  0      0 59206760   1624 1194380    0    0     0     0 13752 157431 11  5 84  0  0  0
71  0      0 59197276   1624 1194380    0    0     0     0 13234 155307 11  6 84  0  0  0
17  0      0 59197876   1624 1194380    0    0     0     0 13437 156117 11  5 84  0  0  0
71  0      0 59195064   1624 1194380    0    0     0     0 13675 159494 11  6 84  0  0  0
50  0      0 59187748   1624 1194404    0    0    28     0 14711 158823 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59208100   1624 1194408    0    0     0     0 14018 159576 10  5 84  0  0  0
68  0      0 59202608   1624 1194408    0    0     0     0 13847 157848 11  5 84  0  0  0
26  0      0 59202108   1624 1194408    0    0     0     0 14396 157286 11  5 84  0  0  0
77  0      0 59195472   1624 1194408    0    0     0     0 14001 156459 11  5 84  0  0  0
 1  0      0 59191968   1624 1194408    0    0     0    72 13925 159377 11  5 84  0  0  0
57  0      0 59184920   1624 1194408    0    0     0     0 14414 158819 11  5 84  0  0  0
59  0      0 59178872   1624 1194408    0    0     0     0 13745 157533 10  6 84  0  0  0
41  0      0 59177032   1624 1194408    0    0     0     0 13865 157906 11  5 84  0  0  0
31  0      0 59174452   1624 1194408    0    0     0     0 13814 158237 11  5 84  0  0  0
39  0      0 59166360   1624 1194408    0    0     0     8 13690 154351 11  5 84  0  0  0
 1  0      0 59160748   1624 1194408    0    0     0     0 13340 157135 11  5 84  0  0  0
55  0      0 59158060   1624 1194408    0    0     0     0 13147 157070 11  5 84  0  0  0
51  0      0 59150580   1624 1194412    0    0     0   408 13712 158772 11  5 84  0  0  0
45  0      0 59151472   1624 1194412    0    0     0     0 13573 158225 11  5 84  0  0  0
38  0      0 59150752   1624 1194412    0    0     0     0 13514 156678 11  5 84  0  0  0
66  0      0 59145100   1624 1194412    0    0     0     0 13401 157256 11  5 84  0  0  0
31  0      0 59137076   1624 1194412    0    0     0     0 13367 156559 10  6 84  0  0  0
61  0      0 59144020   1624 1194412    0    0     0   928 13552 157131 11  6 84  0  0  0
22  0      0 59139940   1624 1194412    0    0     0     0 14224 158349 10  6 84  0  0  0
74  0      0 59132448   1624 1194412    0    0     0     0 13871 156013 11  5 84  0  0  0
 1  0      0 59124892   1624 1194412    0    0     0     0 13494 157420 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
