procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
46  0      0 59108096   1624 1194684    0    0     0     0 13660 154731 11  5 84  0  0  0
54  0      0 59112980   1624 1194684    0    0     0     0 13967 156941 11  5 84  0  0  0
36  0      0 59110520   1624 1194684    0    0     0     0 13559 157162 10  6 84  0  0  0
 1  0      0 59113436   1624 1194684    0    0     0     0 13500 156822 11  5 84  0  0  0
31  0      0 59115968   1624 1194684    0    0     0     0 13556 154731 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
53  0      0 59113900   1624 1194684    0    0     0     0 14120 157808 10  5 84  0  0  0
76  0      0 59121732   1624 1194684    0    0     0     0 13744 155168 11  5 84  0  0  0
 1  0      0 59111592   1624 1194684    0    0     0     0 13388 156783 11  5 84  0  0  0
59  0      0 59109012   1624 1194684    0    0     0     0 13379 155553 11  5 84  0  0  0
38  0      0 59106324   1624 1194684    0    0     0     0 14122 159566 10  6 84  0  0  0
53  0      0 59111972   1624 1194684    0    0     0     0 13892 156963 11  5 84  0  0  0
46  0      0 59103048   1624 1194684    0    0     0     0 13194 155344 11  5 84  0  0  0
80  0      0 59096492   1624 1194684    0    0     0     0 13637 157562 11  5 84  0  0  0
56  0      0 59101632   1624 1194652    0    0     0     0 13844 156763 11  5 84  0  0  0
68  0      0 59106744   1624 1194652    0    0     0     0 13944 156909 11  5 84  0  0  0
45  0      0 59105572   1624 1194652    0    0     0     0 13382 155979 11  5 84  0  0  0
53  0      0 59110904   1624 1194652    0    0     0     0 13265 155084 11  5 84  0  0  0
15  0      0 59108216   1624 1194652    0    0     0     0 12987 155916 10  5 84  0  0  0
47  0      0 59115960   1624 1194652    0    0    32   136 14007 156931 11  6 84  0  0  0
11  0      0 59112368   1624 1194684    0    0     0     0 13489 156406 11  5 84  0  0  0
67  0      0 59107196   1624 1194684    0    0     0     0 13394 157772 10  5 84  0  0  0
73  0      0 59106616   1624 1194684    0    0     0     0 13400 155992 10  5 84  0  0  0
46  0      0 59100932   1624 1194684    0    0     0     0 15324 160509 10  6 84  0  0  0
 1  0      0 59092524   1624 1194684    0    0     0     0 13689 156702 10  6 84  0  0  0
 5  0      0 59088696   1624 1194684    0    0     0     0 13784 157168 11  5 84  0  0  0
71  0      0 59083164   1624 1194684    0    0     0     0 13801 158114 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
23  0      0 59080940   1624 1194688    0    0     0   392 13379 156120 11  5 84  0  0  0
66  0      0 59081536   1624 1194692    0    0     0     8 13542 155766 10  6 84  0  0  0
21  0      0 59087312   1624 1194692    0    0     0     0 13103 156919 10  5 84  0  0  0
65  0      0 59087108   1624 1194692    0    0     0     4 13330 156205 10  5 84  0  0  0
16  0      0 59078104   1624 1194692    0    0     0     0 13637 156269 10  5 84  0  0  0
 0  0      0 59073068   1624 1194876    0    0     4     0 2096 10681  1  0 98  0  0  0
 0  0      0 59285444   1624 1194744    0    0     0     0  841  649  0  0 100  0  0  0
 0  0      0 59287648   1624 1194744    0    0     0     0  651  430  0  0 100  0  0  0
 0  0      0 59307532   1624 1194744    0    0     0     0  759  357  0  0 100  0  0  0
 0  0      0 59326132   1624 1194744    0    0     0     0  606  285  0  0 100  0  0  0
 0  0      0 59345512   1624 1194744    0    0     0     0  507  289  0  0 100  0  0  0
 0  0      0 59371196   1624 1194744    0    0     0     0  577  266  0  0 100  0  0  0
 0  0      0 59379008   1624 1194744    0    0     0     0  632  414  0  0 100  0  0  0
 0  0      0 59395092   1624 1194744    0    0     0     0  555  286  0  0 100  0  0  0
 0  0      0 59413480   1624 1194744    0    0     0     0  692  374  0  0 100  0  0  0
 0  0      0 59428700   1624 1194744    0    0     0     0  562  272  0  0 100  0  0  0
 0  0      0 59452356   1624 1194744    0    0     0     0  806  342  0  0 100  0  0  0
 0  0      0 59461884   1624 1194744    0    0     0     0  601  349  0  0 100  0  0  0
 0  0      0 59477028   1624 1194744    0    0     0     0  709  299  0  0 100  0  0  0
 0  0      0 59486324   1624 1194744    0    0     0     0  756  321  0  0 100  0  0  0
 0  0      0 59498212   1624 1194744    0    0     0     0 1046  366  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59512552   1624 1194744    0    0     0     0  592  277  0  0 100  0  0  0
 0  0      0 59523032   1624 1194744    0    0     0     0  720  374  0  0 100  0  0  0
 0  0      0 59529640   1624 1194744    0    0    32  1580  938  801  0  0 100  0  0  0
 0  0      0 59540172   1624 1194776    0    0     0     0  968  349  0  0 100  0  0  0
 0  0      0 59542260   1624 1194776    0    0     0     0  656  244  0  0 100  0  0  0
 0  0      0 59554228   1624 1194776    0    0     0     0  638  267  0  0 100  0  0  0
 0  0      0 59559704   1624 1194776    0    0     0     0  574  342  0  0 100  0  0  0
 0  0      0 59569108   1624 1194776    0    0     0     0  899  377  0  0 100  0  0  0
 0  0      0 59575160   1624 1194776    0    0     0     0  584  301  0  0 100  0  0  0
 0  0      0 59582688   1624 1194784    0    0     0   408  845  588  0  0 100  0  0  0
 0  0      0 59586936   1624 1194784    0    0     0   256  928  369  0  0 100  0  0  0
 0  0      0 59588772   1624 1194784    0    0     0     4  925  464  0  0 100  0  0  0
 0  0      0 59591144   1624 1194784    0    0     0     0  625  278  0  0 100  0  0  0
 0  0      0 59595772   1624 1194784    0    0     0     0 1015  409  0  0 100  0  0  0
 0  0      0 59605692   1624 1194784    0    0     0     0  957  533  0  0 100  0  0  0
 2  0      0 59557852   1624 1194788    0    0    52     0 2584 4355  3  0 97  0  0  0
 0  0      0 59445608   1624 1195012    0    0     0     4 2598 4288  4  0 96  0  0  0
32  0      0 59401252   1624 1195144    0    0     0     0 4164 30883  4  1 95  0  0  0
37  0      0 59371004   1624 1195148    0    0     0     0 14124 151376 13  6 81  0  0  0
58  0      0 59400048   1624 1195148    0    0     0     0 13634 154992 11  6 83  0  0  0
48  0      0 59397248   1624 1195148    0    0     0     0 13316 156661 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
53  0      0 59389272   1624 1195148    0    0     0     0 13352 154872 11  5 84  0  0  0
37  0      0 59382420   1624 1195156    0    0     0     0 13192 156201 11  5 84  0  0  0
 1  0      0 59370224   1624 1195156    0    0     0     0 13858 157055 11  5 84  0  0  0
31  0      0 59363340   1624 1195156    0    0     0     0 13635 158178 11  6 84  0  0  0
34  0      0 59364396   1624 1195156    0    0     0     0 13492 157247 11  5 84  0  0  0
21  0      0 59359452   1624 1195156    0    0     0     0 14455 157195 11  5 84  0  0  0
58  0      0 59358032   1624 1195156    0    0     0     0 13462 154477 11  5 84  0  0  0
56  0      0 59357040   1624 1195156    0    0     0     0 13849 157725 11  5 84  0  0  0
66  0      0 59348052   1624 1195156    0    0     0     0 13286 156413 11  5 84  0  0  0
22  0      0 59348972   1624 1195156    0    0     0     0 13636 156262 10  6 84  0  0  0
53  0      0 59338108   1624 1195092    0    0     0     0 14043 157528 11  5 84  0  0  0
51  0      0 59345536   1624 1195092    0    0     0     0 14448 164184 10  6 84  0  0  0
77  0      0 59341324   1624 1195092    0    0     0   136 14505 161816 11  5 84  0  0  0
56  0      0 59333124   1624 1195092    0    0     0     0 13993 157503 11  5 84  0  0  0
52  0      0 59329136   1624 1195092    0    0     0     0 13700 155902 11  5 84  0  0  0
46  0      0 59324492   1624 1195092    0    0     0     0 13767 157398 11  6 84  0  0  0
51  0      0 59317864   1624 1195092    0    0     0     0 13435 155933 11  5 84  0  0  0
59  0      0 59316056   1624 1195092    0    0     0     0 13413 152631 11  5 84  0  0  0
73  0      0 59308276   1624 1195096    0    0     0   136 14371 164219 10  6 84  0  0  0
40  0      0 59301796   1624 1195112    0    0    32  1452 13766 158678 11  6 84  0  0  0
 1  0      0 59296052   1624 1195128    0    0     0     0 13896 157812 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
24  0      0 59294108   1624 1195128    0    0    16     8 13348 157562 11  5 84  0  0  0
 1  0      0 59285828   1624 1195144    0    0     0     8 13737 157134 11  5 84  0  0  0
62  0      0 59280980   1624 1195144    0    0     0     0 13616 157250 11  5 84  0  0  0
50  0      0 59274464   1624 1195144    0    0     0     0 14213 157418 11  6 84  0  0  0
54  0      0 59268036   1624 1195144    0    0     0     0 13581 157804 11  5 84  0  0  0
34  0      0 59263900   1624 1195144    0    0     0     0 13592 157360 11  5 84  0  0  0
 1  0      0 59256372   1624 1195144    0    0     0     0 14639 158387 11  5 84  0  0  0
63  0      0 59253404   1624 1195144    0    0     0     0 13745 157650 11  6 84  0  0  0
16  0      0 59246924   1624 1195144    0    0     0     0 13608 152871 11  5 84  0  0  0
62  0      0 59241908   1624 1195144    0    0     0     0 14177 161643 10  6 84  0  0  0
47  0      0 59235660   1624 1195144    0    0     0     0 14311 159619 10  6 84  0  0  0
 1  0      0 59219548   1624 1195044    0    0     0     0 11698 123088  9  4 86  0  0  0
 0  0      0 59396232   1624 1195076    0    0     0     0  750  591  0  0 100  0  0  0
 0  0      0 59390436   1624 1197108    0    0  1960     0 1121 1716  0  0 100  0  0  0
 2  0      0 59390844   1624 1197196    0    0    16     0 1261 3013  1  0 99  0  0  0
