procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 59514540    288 1226904    0    0  9457  3285 13142   23 11  3 86  0  0  0
 0  0      0 59512812    288 1227688    0    0   328     0 4864 3695  0  0 99  0  0  0
 2  1      0 59394816    288 1265628    0    0 24148     0 5001 7602  2  1 97  0  0  0
 2  0      0 59255100    292 1307404    0    0 34084   136 6089 15770  5  1 94  0  0  0
 1  1      0 59254068    292 1307804    0    0   212     0  997  781  0  0 100  0  0  0
52  0      0 59071040    292 1310604    0    0  2144     0 14648 127193 12  5 83  0  0  0
44  0      0 59117100    292 1310608    0    0     0     0 14845 160055 12  6 82  0  0  0
26  0      0 59123628    292 1310608    0    0     0     0 13811 160838 11  5 84  0  0  0
65  0      0 59134816    292 1312672    0    0  1800     0 14021 158465 11  6 83  0  0  0
20  0      0 59136652    292 1316640    0    0  3860   272 14907 157039 12  5 83  0  0  0
49  0      0 59132580    292 1316932    0    0     0     0 15132 160933 11  6 83  0  0  0
 6  0      0 59128156    292 1316932    0    0     0     0 14499 162403 11  5 84  0  0  0
77  0      0 59132280    292 1316932    0    0     0     0 14009 165664 11  5 84  0  0  0
61  0      0 59140196    292 1316932    0    0     0     0 14384 161932 11  5 84  0  0  0
 2  0      0 59133488    292 1316932    0    0     0     0 13676 155733 11  5 84  0  0  0
45  0      0 58942712    296 1384896    0    0 43660   312 25489 165176 13  6 80  1  0  0
79  0      0 58955928   1616 1390744    0    0  3361     0 22969 159133 16  5 79  0  0  0
23  0      0 58942092   1616 1404028    0    0  9852  3148 24919 168120 16  6 78  1  0  0
 1  0      0 58929480   1616 1406716    0    0   736  2700 24222 187784 13  6 80  1  0  0
45  0      0 58937052   1616 1406716    0    0     0     0 13847 157905 11  5 84  0  0  0
18  0      0 58925924   1616 1406716    0    0     0     0 13989 155949 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
62  0      0 58920304   1616 1406716    0    0     0     0 13520 156129 11  5 84  0  0  0
31  0      0 58915912   1616 1406716    0    0     0     0 13237 154768 11  5 84  0  0  0
48  0      0 58913936   1616 1406716    0    0     0     0 13752 155107 11  5 84  0  0  0
45  0      0 58916176   1616 1406716    0    0     0     0 13371 156363 10  5 84  0  0  0
10  0      0 58923536   1616 1406716    0    0     0     0 14086 157554 10  6 84  0  0  0
33  0      0 58927076   1616 1406716    0    0     0     0 13779 156712 11  5 84  0  0  0
 1  0      0 58924084   1616 1406952    0    0   128     0 13974 156250 11  5 84  0  0  0
 9  0      0 58903120   1624 1428624    0    0  9968 29896 17728 167408 11  6 83  0  0  0
26  0      0 58897728   1624 1428688    0    0     0     0 14617 158400 11  5 84  0  0  0
56  0      0 58891728   1624 1428688    0    0     0     0 14770 162284 11  6 84  0  0  0
66  0      0 58882316   1624 1428688    0    0     0     0 14482 160716 11  5 84  0  0  0
47  0      0 58881360   1624 1428688    0    0     0     0 13594 156197 11  5 84  0  0  0
 2  0      0 58879760   1624 1429120    0    0    32   180 13567 155769 10  5 84  0  0  0
32  0      0 58879028   1624 1429120    0    0     0     0 14338 157234 11  5 84  0  0  0
 2  0      0 58883044   1624 1429120    0    0     0     0 13364 155378 10  5 84  0  0  0
56  0      0 58878200   1624 1429120    0    0     0     0 14865 158731 11  5 84  0  0  0
35  0      0 58871156   1624 1429120    0    0     0     0 13983 157486 11  5 84  0  0  0
64  0      0 58867852   1624 1429136    0    0     0     4 13764 157488 11  5 84  0  0  0
15  0      0 58868148   1624 1429280    0    0     0   136 13959 156919 10  6 84  0  0  0
56  0      0 58865604   1624 1429280    0    0     0     0 13804 156149 11  5 84  0  0  0
48  0      0 58861192   1624 1429280    0    0     0     0 13743 156543 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
55  0      0 58867224   1624 1429284    0    0     0     0 13895 157187 11  5 84  0  0  0
 1  0      0 58862540   1624 1429284    0    0     0     0 13921 158505 10  5 84  0  0  0
70  0      0 58866324   1624 1429284    0    0     0     0 13589 156933 11  5 84  0  0  0
10  0      0 58859512   1624 1429284    0    0     0     0 13448 153932 10  5 84  0  0  0
51  0      0 58855972   1624 1429396    0    0     0    72 13485 156541 11  5 84  0  0  0
87  0      0 58861488   1624 1429460    0    0     0     0 14131 156816 11  5 84  0  0  0
72  0      0 58859116   1624 1429460    0    0     0     0 14048 158899 11  5 84  0  0  0
31  0      0 58860132   1624 1429460    0    0     0     0 13544 158848 10  5 84  0  0  0
67  0      0 58864004   1624 1429460    0    0     0     0 13978 157360 10  5 84  0  0  0
 1  0      0 58866852   1624 1429460    0    0     0     0 13267 154421 11  5 84  0  0  0
