procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59731072    288 1017080    0    0  9407  3273 13128   23 11  3 86  0  0  0
 0  0      0 59716556    288 1017904    0    0   384     0 4509 3481  0  0 99  0  0  0
 4  0      0 59582456    288 1065628    0    0 31544     0 5717 9431  2  1 97  0  0  0
 0  0      0 59445856    288 1096352    0    0 28332     0 5673 14223  5  1 94  0  0  0
 1  0      0 59449472    288 1097104    0    0   676     0  936  977  0  0 100  0  0  0
72  0      0 59242556    288 1099060    0    0  1532     0 18964 135529 12  5 82  0  0  0
52  0      0 59291672    288 1099060    0    0     0     0 15283 159575 13  6 82  0  0  0
 3  0      0 59305964    288 1099060    0    0     0     0 13538 157499 11  5 84  0  0  0
28  0      0 59315448    288 1101188    0    0  1724     0 13926 156425 11  5 84  0  0  0
67  0      0 59301672    288 1101180    0    0     0     0 13278 156164 11  6 83  0  0  0
45  0      0 59293420    288 1105164    0    0  3880     0 15408 153373 12  5 83  0  0  0
65  0      0 59276412    288 1105244    0    0     0     0 13657 156069 11  5 83  0  0  0
68  0      0 59271596    288 1105244    0    0     0     0 12955 155854 11  5 84  0  0  0
35  0      0 59276072    288 1105244    0    0     0     0 14021 157887 11  5 84  0  0  0
24  0      0 59269592    288 1105244    0    0     0     0 13070 155740 11  5 84  0  0  0
57  0      0 59266140    288 1105244    0    0     0     0 13807 157358 11  5 84  0  0  0
77  0      0 59020620   1616 1172688    0    0 46036   312 26429 161350 15  7 78  1  0  0
85  0      0 59144844   1616 1176716    0    0  1208     0 21963 160857 16  5 79  0  0  0
47  1      0 59116008   1616 1191820    0    0 10620  4492 27639 176494 16  6 77  1  0  0
61  0      0 59108524   1616 1192624    0    0    64  1360 20750 178098 12  6 82  0  0  0
80  0      0 59118052   1616 1192624    0    0     0     0 13975 164876 10  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 59112688   1616 1192624    0    0     0     0 14118 165242 10  5 84  0  0  0
64  0      0 59105628   1616 1192624    0    0     0     0 14501 164897 10  5 84  0  0  0
39  0      0 59102956   1616 1192624    0    0     0     0 14924 165103 11  5 84  0  0  0
 1  0      0 59099788   1616 1192624    0    0     0     0 13981 159999 11  5 84  0  0  0
69  0      0 59098656   1616 1192624    0    0     0     0 13850 157107 11  5 84  0  0  0
 3  0      0 59094948   1616 1193008    0    0   112   408 13470 157142 11  5 84  0  0  0
51  0      0 59093532   1616 1193008    0    0     0     0 13518 157712 11  5 84  0  0  0
 1  0      0 59109416   1624 1198256    0    0  2160 12712 15852 163379 11  6 84  0  0  0
57  0      0 59107916   1624 1198256    0    0     0     0 13861 158257 10  5 84  0  0  0
38  0      0 59105320   1624 1198256    0    0     0     0 13698 158257 11  5 84  0  0  0
59  0      0 59100248   1624 1198256    0    0     0     0 13403 158358 10  6 84  0  0  0
47  0      0 59098760   1624 1198256    0    0     0     0 14256 158428 10  5 84  0  0  0
69  0      0 59097336   1624 1198256    0    0     0     4 14459 158325 11  5 84  0  0  0
47  0      0 59094492   1624 1198256    0    0     0     0 13963 160232 10  5 84  0  0  0
11  0      0 59087576   1624 1198256    0    0     0     0 14386 159517 11  5 84  0  0  0
61  0      0 59083004   1624 1198256    0    0     0     0 14319 158668 11  5 84  0  0  0
35  0      0 59075760   1624 1198256    0    0     0     0 14736 160954 10  5 84  0  0  0
48  0      0 59074868   1624 1198256    0    0     0     0 14861 159661 11  5 84  0  0  0
53  0      0 59066508   1624 1198256    0    0     0     0 13489 157078 10  5 84  0  0  0
55  0      0 59063232   1624 1198256    0    0     0     0 14130 158162 11  5 84  0  0  0
38  0      0 59055948   1624 1198256    0    0     0     0 13283 155105 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
75  0      0 59048896   1624 1198260    0    0     0     0 13835 158091 10  6 84  0  0  0
51  0      0 59050036   1624 1198260    0    0     0     0 13312 156024 11  5 84  0  0  0
78  0      0 59046372   1624 1198260    0    0     0     0 13642 155657 10  6 84  0  0  0
41  0      0 59045980   1624 1198260    0    0     0     0 13329 157648 11  5 84  0  0  0
48  0      0 59052000   1624 1198260    0    0     0     0 13475 156068 11  5 84  0  0  0
79  0      0 59053804   1624 1198260    0    0     0    72 13130 156750 11  5 84  0  0  0
 2  0      0 59046332   1624 1198260    0    0     0     0 13611 158318 10  5 84  0  0  0
68  0      0 59043464   1624 1198260    0    0     0     0 13152 156310 11  5 84  0  0  0
27  0      0 59037588   1624 1198260    0    0     0     0 13657 157574 11  5 84  0  0  0
61  0      0 59032104   1624 1198260    0    0     0     0 13458 155769 11  5 84  0  0  0
 1  0      0 59026788   1624 1198260    0    0     0     0 13345 155879 11  5 84  0  0  0
33  0      0 59021956   1624 1198260    0    0     0     0 13602 155626 10  6 84  0  0  0
 6  0      0 59012984   1624 1198260    0    0     0     0 13992 157887 11  5 84  0  0  0
10  0      0 59012260   1624 1198260    0    0     0     0 13257 156284 11  5 84  0  0  0
 1  0      0 59004916   1624 1198260    0    0     0   136 13623 156437 11  6 84  0  0  0
34  0      0 59002160   1624 1198260    0    0     0     8 13321 157469 11  5 84  0  0  0
58  0      0 59001176   1624 1198260    0    0     0  1472 13408 155253 11  5 84  0  0  0
61  0      0 59007712   1624 1198260    0    0     0     0 13036 156360 10  5 84  0  0  0
 1  0      0 59008184   1624 1199368    0    0   544  4044 13927 158729 11  5 84  0  0  0
26  0      0 59009904   1624 1199556    0    0     0    76 13383 157339 10  5 84  0  0  0
38  0      0 59017592   1624 1199556    0    0     0     0 13437 158266 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
47  0      0 59007916   1624 1199556    0    0     0     0 13388 154878 11  5 84  0  0  0
20  0      0 59018688   1624 1199572    0    0     0     8 13296 156902 10  5 84  0  0  0
44  0      0 59013152   1624 1199688    0    0     0     0 13150 156896 11  5 84  0  0  0
10  0      0 59000856   1624 1199688    0    0     0     0 14572 158260 11  5 84  0  0  0
42  0      0 58994556   1624 1199688    0    0     0     0 13350 155583 11  6 84  0  0  0
21  0      0 58996100   1624 1199688    0    0     0     0 13372 156500 11  6 84  0  0  0
71  0      0 58995172   1624 1199688    0    0     0     0 13352 156751 11  5 84  0  0  0
17  0      0 58990792   1624 1199688    0    0     0     0 13739 158922 11  5 84  0  0  0
51  0      0 58985696   1624 1199688    0    0     0     0 13475 156874 10  5 84  0  0  0
43  0      0 58999888   1624 1199688    0    0     0     0 13793 156193 10  5 84  0  0  0
38  0      0 58995400   1624 1199688    0    0     0     0 13371 156801 11  5 84  0  0  0
58  0      0 58991944   1624 1199688    0    0     0     0 13325 156256 10  5 84  0  0  0
21  0      0 58983632   1624 1199688    0    0     0     0 13006 156421 11  5 84  0  0  0
57  0      0 58983220   1624 1199688    0    0     0     0 13613 156931 10  5 84  0  0  0
56  0      0 58987140   1624 1199688    0    0     0     0 13841 155704 11  5 84  0  0  0
