procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59561700    288 1009164    0    0  9769  3368 13226   23 11  2 86  0  0  0
 0  0      0 59559452    288 1010172    0    0   360     0 4719 3767  0  0 100  0  0  0
 3  0      0 59402064    288 1055500    0    0 28988     0 5307 9107  3  1 96  0  0  0
 4  0      0 59290552    288 1088424    0    0 30824     0 5633 14950  5  1 94  0  0  0
 3  0      0 59293188    288 1088844    0    0   320     0 1111  813  0  0 100  0  0  0
69  0      0 59092272    288 1091408    0    0  2096     0 26684 126892 12  5 83  0  0  0
57  0      0 59106640    288 1091948    0    0   740     0 17691 165364 13  6 81  0  0  0
 1  0      0 59105252    292 1092884    0    0    48   792 15089 164027 11  5 84  0  0  0
68  0      0 59120520    292 1095212    0    0  1832    72 14917 162968 11  6 83  0  0  0
43  0      0 59102564    292 1095208    0    0     0     0 12992 156816 11  5 84  0  0  0
67  0      0 59099904    292 1098212    0    0  3708     0 15882 156006 11  5 83  0  0  0
 1  0      0 59100364    292 1099096    0    0     0     0 13963 162168 11  6 84  0  0  0
65  0      0 59111824    292 1099096    0    0     0     0 14638 161935 11  5 84  0  0  0
67  0      0 59109828    292 1099352    0    0    80   480 14207 158906 11  5 84  0  0  0
 1  0      0 59102480    292 1099464    0    0     0     0 13231 157300 11  5 84  0  0  0
59  0      0 59096308    292 1099464    0    0     0     0 13853 161219 10  5 84  0  0  0
44  0      0 58887288   1616 1168956    0    0 47601   460 26922 161611 14  7 78  1  0  0
68  0      0 58968020   1616 1172984    0    0  1240     0 21901 157609 15  5 79  0  0  0
44  1      0 58932128   1616 1186792    0    0 10736  5216 30600 188339 15  6 77  1  0  0
49  0      0 58919864   1616 1189848    0    0    48  1192 20250 178045 12  6 82  0  0  0
10  0      0 58924616   1616 1189848    0    0     0     0 14085 164060 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
64  0      0 58933884   1616 1189848    0    0     0     0 14311 159055 11  5 84  0  0  0
43  0      0 58935428   1616 1189848    0    0     0     0 13706 159307 11  5 84  0  0  0
 2  0      0 58941728   1616 1189848    0    0     0     0 14627 165110 11  6 84  0  0  0
54  0      0 58949056   1616 1189848    0    0     0     0 14629 160920 11  5 84  0  0  0
39  0      0 58950008   1616 1189848    0    0     0     0 13425 157127 11  5 84  0  0  0
72  0      0 58943748   1616 1189848    0    0     0     0 13983 159462 11  5 84  0  0  0
65  0      0 58942216   1616 1189848    0    0     0     0 13211 156855 11  5 84  0  0  0
