procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59900708    292 966656    0    0 13563  3673 12730   19 10  2 88  0  0  0
 0  0      0 59891420    292 967364    0    0   272     0 5048 3566  0  0 99  0  0  0
 4  0      0 59752876    292 1014228    0    0 30420     0 5650 9723  2  1 97  0  0  0
 3  0      0 59628716    292 1045332    0    0 29168     0 5561 13618  5  1 94  0  0  0
 1  0      0 59629020    292 1045812    0    0   308     0  656  740  0  0 100  0  0  0
45  0      0 59408724    292 1048336    0    0  2096     0 19408 130007 12  5 83  0  0  0
49  0      0 59423216    292 1048340    0    0     0     0 16565 160095 13  6 81  0  0  0
56  0      0 59425848    292 1048340    0    0     0     0 13645 164987 11  6 84  0  0  0
76  0      0 59443648    292 1053160    0    0  1800     0 14918 158187 11  5 83  0  0  0
83  0      0 59437152    292 1053220    0    0     0     0 12798 156302 11  6 84  0  0  0
55  0      0 59427936    292 1055892    0    0  3516     0 15964 156084 12  6 82  0  0  0
89  0      0 59417512    292 1056908    0    0     0     0 13348 152960 11  5 83  0  0  0
75  0      0 59413580    292 1056908    0    0     0     0 13472 160267 11  6 84  0  0  0
67  0      0 59418976    292 1056900    0    0     0     0 14129 167224 11  6 84  0  0  0
36  0      0 59411528    292 1056900    0    0     0   136 14809 167266 10  6 84  0  0  0
42  0      0 59395032    292 1057200    0    0   144     0 15359 164937 11  6 84  0  0  0
 3  0      0 59281400   1616 1126720    0    0 47309   456 26221 167500 16  7 77  1  0  0
56  0      0 59261808   1616 1130552    0    0  1496   632 23338 169428 15  6 79  0  0  0
48  0      0 59278336   1616 1142400    0    0  9188  4736 30167 192450 16  6 77  1  0  0
32  0      0 59291216   1616 1142892    0    0    36   632 16110 171114 11  6 83  0  0  0
 7  0      0 59282572   1616 1142892    0    0     0     0 14101 164450 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
71  0      0 59276404   1616 1142892    0    0     0     0 13896 161436 11  6 84  0  0  0
52  0      0 59271028   1616 1142892    0    0     0     0 13236 156497 11  5 84  0  0  0
73  0      0 59259172   1616 1142892    0    0     0     0 13644 158674 11  6 84  0  0  0
34  0      0 59261796   1616 1142892    0    0     0     0 14328 169036 10  6 84  0  0  0
71  0      0 59261092   1616 1142892    0    0     0     0 14141 167386 10  6 84  0  0  0
85  0      0 59258008   1616 1142892    0    0     0     0 13305 155659 11  6 84  0  0  0
 1  0      0 59255084   1616 1142892    0    0     0  2880 13885 157921 11  5 84  0  0  0
11  0      0 59244212   1624 1153008    0    0  4672 15012 16311 166706 11  6 83  0  0  0
54  0      0 59233712   1624 1153420    0    0     0     0 14127 159333 11  5 84  0  0  0
47  0      0 59235200   1624 1153596    0    0     0   136 13854 158738 11  5 84  0  0  0
82  0      0 59244296   1624 1153660    0    0     0     4 13343 156021 11  5 84  0  0  0
34  0      0 59239268   1624 1153660    0    0     0     0 13189 153945 11  6 84  0  0  0
50  0      0 59235824   1624 1153756    0    0    16     4 13446 159783 11  6 84  0  0  0
27  0      0 59230132   1624 1153756    0    0     0     0 14391 158687 11  6 84  0  0  0
 2  0      0 59226116   1624 1153756    0    0     0     0 13315 157987 10  6 84  0  0  0
29  0      0 59221704   1624 1153756    0    0     0     0 13103 158250 11  5 84  0  0  0
47  0      0 59210148   1624 1153756    0    0     0     0 14148 158586 11  6 84  0  0  0
71  0      0 59200444   1624 1153756    0    0     0     0 13785 157862 11  5 84  0  0  0
64  0      0 59197492   1624 1153692    0    0     0     0 12957 157852 11  5 84  0  0  0
