procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 59944128    288 968996    0    0 12813  3523 12619   20  9  2 88  0  0  0
 0  0      0 59925984    288 969816    0    0   392     0 4651 3449  0  0 99  0  0  0
 3  0      0 59754796    288 1017400    0    0 31916     0 5930 9722  3  1 96  0  0  0
 0  0      0 59639080    288 1050616    0    0 29704     0 5608 14504  5  1 94  0  0  0
 2  0      0 59636632    288 1051368    0    0   904     0 1034 1162  0  0 100  0  0  0
61  0      0 59428760    288 1053200    0    0  1132     0 14909 135499 13  5 82  0  0  0
77  0      0 59463540    288 1053200    0    0     0     0 14193 157950 13  6 81  0  0  0
44  0      0 59461684    288 1053200    0    0     0     0 12917 157227 11  5 84  0  0  0
64  0      0 59460828    288 1055312    0    0  1724     0 13971 161298 11  6 83  0  0  0
55  0      0 59455412    288 1058720    0    0  3592     0 15453 156417 12  5 83  0  0  0
32  0      0 59446384    288 1059108    0    0     0     0 13313 158301 11  6 84  0  0  0
60  0      0 59446092    288 1059108    0    0     0     0 13072 156536 11  6 83  0  0  0
48  0      0 59458668    288 1059108    0    0     0     0 13490 159562 11  6 84  0  0  0
57  0      0 59455364    288 1059108    0    0     0     0 13502 158918 11  6 84  0  0  0
75  0      0 59452352    288 1059108    0    0     0     0 14564 167752 11  6 84  0  0  0
64  0      0 59231108   1616 1127040    0    0 45973   312 26826 167148 14  7 78  1  0  0
29  0      0 59285280   1616 1130788    0    0  1356   136 22128 159549 16  5 79  0  0  0
 2  0      0 59237532   1616 1143796    0    0 10540  4908 28020 177662 16  6 77  1  0  0
43  0      0 59247300   1616 1144188    0    0    16   948 19203 172419 12  5 82  0  0  0
23  0      0 59255684   1616 1144220    0    0     0     0 14427 161140 11  6 84  0  0  0
54  0      0 59261328   1616 1144220    0    0     0     0 13395 158056 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
13  0      0 59273660   1616 1144220    0    0     0     0 13890 159585 11  5 84  0  0  0
83  0      0 59275456   1616 1144220    0    0     0     0 14250 160188 11  6 84  0  0  0
52  0      0 59273364   1616 1144220    0    0     0     0 13623 158432 11  5 84  0  0  0
78  0      0 59280228   1616 1144220    0    0     0     0 13204 156649 11  5 84  0  0  0
71  0      0 59282888   1616 1144220    0    0     0     0 13385 158870 11  5 84  0  0  0
62  0      0 59274108   1616 1144220    0    0     0     0 13751 159606 11  6 84  0  0  0
48  0      0 59272084   1616 1144220    0    0     0     0 12988 157959 11  6 84  0  0  0
64  0      0 59270308   1624 1148204    0    0  1792 10484 16279 166972 11  6 83  0  0  0
46  0      0 59268296   1624 1148604    0    0     0     0 14209 160144 11  6 84  0  0  0
60  0      0 59259664   1624 1148604    0    0     0     0 13203 158708 11  6 84  0  0  0
 1  0      0 59265128   1624 1148604    0    0     0     0 13743 160089 11  6 84  0  0  0
41  0      0 59265996   1624 1148604    0    0     0     0 14659 160708 11  6 84  0  0  0
