procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59974640    288 967468    0    0 13052  3571 12656   19 10  2 88  0  0  0
 0  0      0 59958536    288 968156    0    0   320     0 4744 3628  0  0 100  0  0  0
 5  0      0 59796512    288 1014744    0    0 30624     0 5922 9429  3  1 96  0  0  0
 2  0      0 59673800    288 1046140    0    0 29004     0 5522 14269  5  1 94  0  0  0
 2  0      0 59666764    288 1046436    0    0   268     0  918  768  1  0 99  0  0  0
23  0      0 59466688    288 1048956    0    0  2100     0 23207 131137 12  5 83  0  0  0
48  0      0 59539152    288 1048960    0    0     0     0 14501 163531 12  5 82  0  0  0
51  0      0 59529012    288 1048960    0    0     0     0 13177 159991 11  5 84  0  0  0
42  0      0 59531180    288 1051048    0    0  1656     0 15261 164880 11  6 83  0  0  0
38  0      0 59522000    288 1054316    0    0  3588     0 14708 156667 12  5 83  0  0  0
29  0      0 59503736    292 1055220    0    0   132   408 13606 161292 11  6 84  0  0  0
63  0      0 59510532    292 1055220    0    0     0     0 13637 161764 11  5 84  0  0  0
71  0      0 59495208    292 1055220    0    0     0     0 13615 166107 11  5 84  0  0  0
 1  0      0 59488000    292 1055220    0    0     0     0 13932 168502 11  5 84  0  0  0
45  0      0 59485148    292 1055220    0    0     0     0 14240 167652 10  6 84  0  0  0
48  0      0 59283844   1608 1123108    0    0 45865   312 24916 165422 14  7 79  1  0  0
64  0      0 59307544   1616 1126628    0    0  1332     0 23259 163058 16  6 78  0  0  0
47  0      0 59287776   1616 1141544    0    0 10556  4424 27635 178520 16  6 78  1  0  0
65  0      0 59276604   1616 1142380    0    0    16  1580 21325 185271 12  6 81  0  0  0
50  0      0 59279792   1616 1142380    0    0     0     0 13955 158981 11  6 84  0  0  0
36  0      0 59290644   1616 1142380    0    0     0     0 14198 159740 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
37  0      0 59289972   1616 1142380    0    0     0     0 13816 158647 11  5 84  0  0  0
61  0      0 59297484   1616 1142380    0    0     0     0 13249 159717 11  5 84  0  0  0
63  0      0 59307352   1616 1142380    0    0     0     0 13276 157710 11  5 84  0  0  0
28  0      0 59311720   1616 1142380    0    0     0     0 13488 158824 11  5 84  0  0  0
 6  0      0 59310068   1616 1142380    0    0     0     0 13202 158543 11  5 84  0  0  0
60  0      0 59305020   1616 1142380    0    0     0     0 13800 161923 11  6 84  0  0  0
61  0      0 59306708   1616 1142380    0    0     0  2304 14148 160080 11  5 84  0  0  0
29  0      0 59290552   1624 1147212    0    0  2192  9408 15213 165492 11  5 84  0  0  0
49  0      0 59284344   1624 1147676    0    0     0     0 13386 159772 11  5 84  0  0  0
31  0      0 59294712   1624 1147676    0    0     0     0 14121 160112 11  5 84  0  0  0
21  0      0 59292988   1624 1147676    0    0     0     0 13291 158248 11  6 84  0  0  0
56  0      0 59288516   1624 1147676    0    0     0     0 14165 160710 11  5 84  0  0  0
79  0      0 59280116   1624 1147676    0    0     0     4 14176 161935 10  5 84  0  0  0
49  0      0 59281464   1624 1147676    0    0     0     0 14139 166640 10  6 84  0  0  0
20  0      0 59271412   1624 1147676    0    0     0     0 13260 159763 11  6 84  0  0  0
60  0      0 59266568   1624 1147676    0    0     0     0 13376 158214 11  5 84  0  0  0
11  0      0 59262704   1624 1147676    0    0     0     0 13197 156875 11  5 84  0  0  0
78  0      0 59259528   1624 1147676    0    0     0     0 12854 158673 11  5 84  0  0  0
 1  0      0 59257596   1624 1147676    0    0     0     0 13589 158657 11  5 84  0  0  0
31  0      0 59248628   1624 1147676    0    0     0   136 13823 158426 11  5 84  0  0  0
 1  0      0 59246308   1624 1147680    0    0     0     8 13523 157724 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
33  0      0 59237972   1624 1147684    0    0     0     0 14070 160010 11  5 84  0  0  0
18  0      0 59227932   1624 1147684    0    0     0     0 13338 158176 11  5 84  0  0  0
62  0      0 59221072   1624 1147684    0    0     0     0 12978 158983 11  5 84  0  0  0
35  0      0 59217696   1624 1147684    0    0     0     0 14020 160771 11  6 84  0  0  0
64  0      0 59221260   1624 1147716    0    0    32    72 13450 159411 11  5 84  0  0  0
58  0      0 59222840   1624 1147716    0    0     0     0 13690 159442 11  6 84  0  0  0
26  0      0 59215692   1624 1147716    0    0     0     0 13380 159768 11  6 84  0  0  0
45  0      0 59214144   1624 1147716    0    0     0     0 13619 160064 11  6 84  0  0  0
57  0      0 59212156   1624 1147716    0    0     0     0 13344 158988 11  5 84  0  0  0
80  0      0 59215816   1624 1147716    0    0     0     0 13996 163326 11  5 84  0  0  0
28  0      0 59211672   1624 1147716    0    0     0     0 14576 166284 10  6 84  0  0  0
71  0      0 59212460   1624 1147716    0    0     0     0 13660 161837 11  5 84  0  0  0
40  0      0 59208428   1624 1147716    0    0     0   136 13190 158924 11  5 84  0  0  0
83  0      0 59203332   1624 1147716    0    0     0     0 13902 160587 11  5 84  0  0  0
83  0      0 59199860   1624 1147716    0    0     0     0 13657 159215 11  5 84  0  0  0
38  0      0 59197520   1624 1147716    0    0     0     0 13337 157669 11  5 84  0  0  0
62  0      0 59203980   1624 1147984    0    0   548     0 14362 160559 11  6 83  0  0  0
22  0      0 59196724   1624 1148484    0    0    32  1712 14686 159535 11  5 84  0  0  0
30  0      0 59192964   1624 1148484    0    0    32   144 14023 157544 11  6 84  0  0  0
67  0      0 59191396   1624 1148484    0    0     0     0 13165 158306 11  5 84  0  0  0
42  0      0 59203692   1624 1148484    0    0     0     0 14071 159922 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
54  0      0 59206064   1624 1148484    0    0     0     0 13752 156560 11  5 84  0  0  0
 1  0      0 59205652   1624 1148644    0    0   160  3560 13542 159134 10  6 84  0  0  0
74  0      0 59202640   1624 1148648    0    0     0   396 13405 159163 11  5 84  0  0  0
47  0      0 59197588   1624 1148648    0    0     0     0 13189 157567 11  5 84  0  0  0
35  0      0 59194872   1624 1148648    0    0     0     0 13525 159127 11  5 84  0  0  0
16  0      0 59189340   1624 1148648    0    0     0     0 13640 160271 11  5 84  0  0  0
45  0      0 59186224   1624 1148648    0    0     0     0 13057 158111 11  5 84  0  0  0
53  0      0 59184136   1624 1148676    0    0     0   272 14100 159415 11  6 84  0  0  0
69  0      0 59182344   1624 1148668    0    0     0   136 13333 159332 11  5 84  0  0  0
73  0      0 59183104   1624 1148668    0    0     0     4 13627 157574 11  6 84  0  0  0
20  0      0 59176384   1624 1148668    0    0     0     0 13067 158282 11  6 84  0  0  0
43  0      0 59179092   1624 1148668    0    0     0     0 13812 160359 11  6 84  0  0  0
17  0      0 59184508   1624 1148668    0    0     0     0 13080 158088 11  6 84  0  0  0
47  0      0 59185676   1624 1148668    0    0     0     0 13206 158857 11  5 84  0  0  0
61  0      0 59179044   1624 1148668    0    0     0     0 13440 159626 11  6 84  0  0  0
24  0      0 59181672   1624 1148668    0    0     0     0 13568 158407 11  5 84  0  0  0
24  0      0 59181020   1624 1148668    0    0     0     0 13651 159068 11  5 84  0  0  0
31  0      0 59175724   1624 1148668    0    0     0     0 14006 159055 11  6 84  0  0  0
 1  0      0 59170732   1624 1148668    0    0     0     0 13686 160130 11  5 84  0  0  0
99  0      0 59171936   1624 1148668    0    0     0     0 13391 156458 11  6 84  0  0  0
19  0      0 59171384   1624 1148668    0    0     0     0 13786 158918 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
62  0      0 59169440   1624 1148672    0    0     0     0 13198 158626 11  5 84  0  0  0
79  0      0 59174744   1624 1148672    0    0     0     0 13607 160564 11  6 84  0  0  0
47  0      0 59174032   1624 1148672    0    0     0     0 14243 163170 11  6 84  0  0  0
19  0      0 59169296   1624 1148672    0    0     0     0 13843 159373 11  6 84  0  0  0
84  0      0 59173836   1624 1148672    0    0     0     0 13724 160176 11  5 84  0  0  0
85  0      0 59177056   1624 1148672    0    0     0     0 13464 158911 11  5 84  0  0  0
 1  0      0 59168212   1624 1148672    0    0     0  1248 13772 159213 11  5 84  0  0  0
39  0      0 59169452   1624 1148672    0    0     0     0 13513 159813 11  5 84  0  0  0
14  0      0 59162868   1624 1148672    0    0     0     0 13603 158611 11  6 84  0  0  0
62  0      0 59164148   1624 1148672    0    0     0     0 13711 159676 11  5 84  0  0  0
71  0      0 59164708   1624 1148688    0    0   176  2932 14651 161959 11  6 84  0  0  0
52  0      0 59153168   1624 1148848    0    0     0     0 13389 159636 11  6 84  0  0  0
44  0      0 59148736   1624 1148848    0    0     0     0 13730 159331 10  6 84  0  0  0
59  0      0 59153120   1624 1148848    0    0     0     0 13608 158092 11  6 84  0  0  0
66  0      0 59146952   1624 1148752    0    0     0     0 13745 159514 11  5 84  0  0  0
26  0      0 59144020   1624 1148656    0    0     0     0 13696 158872 11  6 84  0  0  0
 1  0      0 59140732   1624 1148656    0    0     0   136 13734 160397 11  6 84  0  0  0
68  0      0 59142748   1624 1148660    0    0     0     0 13604 159213 11  5 84  0  0  0
69  0      0 59141388   1624 1148660    0    0     0     0 12890 154614 11  6 84  0  0  0
 1  0      0 59145684   1624 1148660    0    0     0     0 13052 157592 11  5 84  0  0  0
76  0      0 59145440   1624 1148660    0    0     0     0 14110 160404 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
58  0      0 59157400   1624 1148660    0    0     0     0 13521 159103 11  6 84  0  0  0
15  0      0 59162616   1624 1148660    0    0     0     0 13517 159581 11  5 84  0  0  0
57  0      0 59165896   1624 1148660    0    0     0     0 13291 160398 11  6 84  0  0  0
47  0      0 59165612   1624 1148660    0    0     0     0 13523 158823 11  5 84  0  0  0
49  0      0 59167548   1624 1148660    0    0     0     0 13297 158802 10  5 84  0  0  0
60  0      0 59171508   1624 1148660    0    0     0     0 13580 159235 11  5 84  0  0  0
35  0      0 59168536   1624 1148660    0    0     0     0 13940 159515 11  6 84  0  0  0
50  0      0 59173516   1624 1148660    0    0     0     0 13401 158777 10  6 84  0  0  0
54  0      0 59172552   1624 1148660    0    0     0     0 13014 157959 11  6 84  0  0  0
32  0      0 59180184   1624 1148660    0    0     0     0 13178 159038 11  5 84  0  0  0
50  0      0 59170848   1624 1148660    0    0     0     0 14213 159876 11  6 84  0  0  0
18  0      0 59152264   1624 1148880    0    0   128   136 14713 160575 11  6 84  0  0  0
45  0      0 59151560   1624 1148952    0    0    64   144 13819 160047 11  6 84  0  0  0
67  0      0 59152592   1624 1148952    0    0     0     0 13432 159935 11  5 84  0  0  0
43  0      0 59153204   1624 1148952    0    0     0     0 13670 159238 11  5 84  0  0  0
41  0      0 59169800   1624 1148980    0    0    36     0 14057 160312 11  5 84  0  0  0
59  0      0 59168876   1624 1148980    0    0     0     0 13273 158940 11  6 84  0  0  0
81  0      0 59163876   1624 1148980    0    0     0     0 13517 157637 11  6 84  0  0  0
68  0      0 59165720   1624 1148980    0    0     0     0 13595 158687 11  5 84  0  0  0
71  0      0 59163792   1624 1149108    0    0   128  2284 13750 157871 11  5 84  0  0  0
11  0      0 59165044   1624 1149108    0    0     0     4 13185 155006 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
56  0      0 59168020   1624 1149112    0    0     0     0 13070 158870 11  6 84  0  0  0
25  0      0 59167808   1624 1149112    0    0     0     0 13597 158844 11  5 84  0  0  0
48  0      0 59164608   1624 1149112    0    0     0     0 13594 162552 11  6 84  0  0  0
34  0      0 59160452   1624 1149112    0    0     0     0 13073 157745 11  6 84  0  0  0
 1  0      0 59163388   1624 1149112    0    0     0   408 14093 160596 11  5 84  0  0  0
 0  0      0 59167592   1624 1149304    0    0     4     0 2610 18378  2  1 97  0  0  0
 0  0      0 59354832   1624 1149172    0    0     0     0 1177  834  0  0 100  0  0  0
 0  0      0 59360416   1624 1149172    0    0     0     4  655  363  0  0 100  0  0  0
 0  0      0 59381436   1624 1149172    0    0     0     0  752  282  0  0 100  0  0  0
 0  0      0 59391316   1624 1149172    0    0     0     0  521  281  0  0 100  0  0  0
 0  0      0 59411040   1624 1149172    0    0     0     0  628  361  0  0 100  0  0  0
 0  0      0 59417728   1624 1149172    0    0     0     0  608  354  0  0 100  0  0  0
 0  0      0 59433856   1624 1149172    0    0     0     0  520  254  0  0 100  0  0  0
 0  0      0 59440672   1624 1149172    0    0     0     0  503  273  0  0 100  0  0  0
 0  0      0 59460416   1624 1149172    0    0     0     0  807  420  0  0 100  0  0  0
 0  0      0 59474260   1624 1149172    0    0     0     0  688  268  0  0 100  0  0  0
 0  0      0 59496536   1624 1149172    0    0     0     0  622  365  0  0 100  0  0  0
 0  0      0 59515472   1624 1149172    0    0     0     0  540  250  0  0 100  0  0  0
 0  0      0 59531332   1624 1149172    0    0     0     0  744  323  0  0 100  0  0  0
 0  0      0 59548612   1624 1149172    0    0     0     0  651  249  0  0 100  0  0  0
 0  0      0 59565852   1624 1149172    0    0     0     0  615  279  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59578044   1624 1149188    0    0    16   108  779  550  0  0 100  0  0  0
 0  0      0 59589624   1624 1149188    0    0     0     0  870  353  0  0 100  0  0  0
 0  0      0 59595544   1624 1149188    0    0     0     0  581  245  0  0 100  0  0  0
 0  0      0 59602760   1624 1149188    0    0     0     0  629  290  0  0 100  0  0  0
 0  0      0 59610388   1624 1149188    0    0     0     0  532  269  0  0 100  0  0  0
 0  0      0 59613560   1624 1149188    0    0     0     0  671  423  0  0 100  0  0  0
 0  0      0 59622932   1624 1149188    0    0     0     0  654  275  0  0 100  0  0  0
 0  0      0 59629864   1624 1149188    0    0     0     0  645  285  0  0 100  0  0  0
 0  0      0 59632664   1624 1149188    0    0     0     0  505  241  0  0 100  0  0  0
 0  0      0 59640420   1624 1149188    0    0    64  2388 1081 1117  0  0 100  0  0  0
 0  0      0 59641496   1624 1149188    0    0     0     0  680  374  0  0 100  0  0  0
 0  0      0 59644972   1624 1149252    0    0     0     0  726  265  0  0 100  0  0  0
 0  0      0 59646236   1624 1149252    0    0     0     0  639  240  0  0 100  0  0  0
 0  0      0 59650220   1624 1149252    0    0     0   136 1126  534  0  0 100  0  0  0
 0  0      0 59658044   1624 1149256    0    0     0     0 1216  567  0  0 100  0  0  0
 2  0      0 59620984   1624 1149256    0    0     0     0 2295 3989  3  0 97  0  0  0
 0  0      0 59479452   1624 1149452    0    0     0     0 2471 3900  4  0 96  0  0  0
67  0      0 59454980   1624 1149552    0    0     0     0 4899 39448  5  1 94  0  0  0
 2  0      0 59436508   1624 1149556    0    0     0     0 14228 155029 14  6 80  0  0  0
 6  0      0 59443228   1624 1149556    0    0     0     0 14032 166893 11  6 83  0  0  0
55  0      0 59475984   1624 1149556    0    0     0     4 14851 168157 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
97  0      0 59473252   1624 1149556    0    0     0     0 13472 159460 10  6 84  0  0  0
40  0      0 59461920   1624 1149560    0    0     0     0 13131 157330 11  6 84  0  0  0
74  0      0 59451428   1624 1149560    0    0     0     0 13161 159571 11  6 84  0  0  0
 2  0      0 59442512   1624 1149560    0    0     0     0 13382 160489 11  5 83  0  0  0
48  0      0 59438972   1624 1149560    0    0     0     0 13796 161489 11  6 84  0  0  0
63  0      0 59432572   1624 1149560    0    0     0     0 13626 161534 11  6 83  0  0  0
64  0      0 59425992   1624 1149560    0    0     0     0 13521 159955 11  6 84  0  0  0
33  0      0 59421776   1624 1149560    0    0     0     0 13048 159196 11  5 84  0  0  0
43  0      0 59420840   1624 1149560    0    0     0     0 13386 159881 11  5 84  0  0  0
68  0      0 59412128   1624 1149560    0    0     0     0 13189 159432 11  6 84  0  0  0
34  0      0 59405552   1624 1149560    0    0     0   136 13122 159158 11  5 83  0  0  0
35  0      0 59403608   1624 1149560    0    0     0     0 13936 162252 11  5 84  0  0  0
72  0      0 59400564   1624 1149560    0    0     0     0 13659 159987 11  6 84  0  0  0
 1  0      0 59390736   1624 1149560    0    0     0     0 14567 162731 11  6 84  0  0  0
55  0      0 59384156   1624 1149560    0    0     0     0 13380 159395 11  6 84  0  0  0
 1  0      0 59379652   1624 1149560    0    0     0     0 14081 162105 11  6 84  0  0  0
45  0      0 59371320   1624 1149560    0    0     0     0 13179 157672 11  6 84  0  0  0
32  0      0 59362600   1624 1149560    0    0     0     0 13175 160030 11  5 84  0  0  0
40  0      0 59357884   1624 1149560    0    0     0     0 13191 158701 11  5 84  0  0  0
25  0      0 59352300   1624 1149560    0    0     0   392 13397 159873 11  6 84  0  0  0
42  0      0 59345404   1624 1149560    0    0     0     0 13253 158983 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
76  0      0 59339832   1624 1149560    0    0     0     0 12848 157199 11  5 84  0  0  0
50  0      0 59336252   1624 1149560    0    0     0   408 13788 159797 11  6 84  0  0  0
27  0      0 59328024   1624 1149564    0    0    28     0 14053 160984 11  5 84  0  0  0
37  0      0 59331980   1624 1149604    0    0    16  1324 14348 166706 11  6 84  0  0  0
32  0      0 59326196   1624 1149604    0    0     0     0 14510 166698 11  6 84  0  0  0
49  0      0 59317204   1624 1149604    0    0     0     0 14190 166851 10  6 84  0  0  0
42  0      0 59309408   1624 1149604    0    0     0     8 13399 161371 10  6 84  0  0  0
40  0      0 59306024   1624 1149604    0    0     0     0 13288 160138 11  5 84  0  0  0
51  0      0 59299240   1624 1149604    0    0     0     0 13736 159753 11  5 84  0  0  0
43  0      0 59294008   1624 1149604    0    0     0     0 13715 160302 11  6 84  0  0  0
66  0      0 59289076   1624 1149604    0    0     0     0 13331 159433 11  5 84  0  0  0
 0  0      0 59268808   1624 1149648    0    0     0     0 10889 118436  8  4 88  0  0  0
 0  0      0 59442932   1624 1149528    0    0     0     0  935  654  0  0 100  0  0  0
 0  0      0 59439748   1624 1151156    0    0  1896     0 1109 2087  0  0 100  0  0  0
 1  0      0 59444816   1624 1151584    0    0    16     0 1502 4732  1  0 99  0  0  0
