procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59618160    288 969844    0    0 12696  3499 12601   20  9  2 88  0  0  0
 0  0      0 59857188    288 970552    0    0   312     0 4559 4739  0  0 99  0  0  0
 1  1      0 59722944    288 1015424    0    0 29296     0 5294 8938  2  1 96  0  0  0
 0  0      0 59602236    288 1048364    0    0 30644     0 5676 14730  5  1 94  0  0  0
 2  0      0 59607776    292 1049576    0    0   840   408  959 1037  0  0 100  0  0  0
56  0      0 59433488    292 1051624    0    0  1404     0 14629 126611 12  5 83  0  0  0
41  0      0 59395792    292 1051624    0    0     0     0 14775 155230 13  6 82  0  0  0
70  0      0 59477268    292 1051624    0    0     0     0 13250 155448 11  5 84  0  0  0
11  0      0 59477452    292 1053756    0    0  1724   136 14631 158636 11  6 84  0  0  0
61  0      0 59462488    292 1053756    0    0     0     0 13183 157119 11  5 84  0  0  0
 1  0      0 59448572    292 1057544    0    0  3608     0 14819 152377 11  5 83  0  0  0
32  0      0 59434988    292 1057544    0    0     0     0 13975 157108 11  5 84  0  0  0
44  0      0 59429232    292 1057544    0    0     0     0 13454 158605 11  5 84  0  0  0
48  0      0 59428236    292 1057544    0    0     0     0 13389 157040 11  5 84  0  0  0
72  0      0 59428872    292 1057544    0    0     0     0 13571 156886 11  5 84  0  0  0
23  0      0 59426832    292 1057544    0    0     0     0 13333 156003 11  5 84  0  0  0
43  0      0 59249776   1616 1125340    0    0 45940   312 25840 161518 15  7 77  1  0  0
14  0      0 59341940   1616 1128936    0    0  1272     0 22724 163834 15  5 80  0  0  0
78  0      0 59333944   1616 1142980    0    0 10524  4904 29019 181988 16  6 77  1  0  0
 1  0      0 59336144   1616 1143588    0    0    32   948 18894 177788 12  6 82  0  0  0
54  0      0 59331476   1616 1143588    0    0     0     0 13678 156465 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
26  0      0 59322956   1616 1143588    0    0     0     0 14062 157894 11  5 84  0  0  0
53  0      0 59317584   1616 1143588    0    0     0     0 14178 157417 11  5 84  0  0  0
26  0      0 59314796   1616 1143588    0    0     0     0 14429 156823 11  5 84  0  0  0
68  0      0 59312396   1616 1143588    0    0     0     0 14137 161839 11  5 84  0  0  0
65  0      0 59309208   1616 1143588    0    0     0     0 13876 160386 11  5 84  0  0  0
61  0      0 59305928   1616 1143588    0    0     0     0 13744 158958 11  5 84  0  0  0
27  0      0 59309232   1616 1143588    0    0     0  2144 13692 156967 11  5 84  0  0  0
52  0      0 59298160   1624 1147476    0    0  1792  8376 15373 164466 11  6 84  0  0  0
60  0      0 59297508   1624 1147956    0    0     0     0 13236 156140 11  5 84  0  0  0
64  0      0 59293064   1624 1147956    0    0     0     0 13773 157297 11  5 84  0  0  0
67  0      0 59289200   1624 1147956    0    0     0     0 13427 157584 11  5 84  0  0  0
 5  0      0 59284320   1624 1147956    0    0     0     0 13470 155618 11  5 84  0  0  0
49  0      0 59283976   1624 1147956    0    0     0     4 14000 158820 11  5 84  0  0  0
21  0      0 59278392   1624 1147956    0    0     0   136 14309 158332 11  5 84  0  0  0
63  0      0 59274376   1624 1147960    0    0     0     4 14207 157068 11  5 84  0  0  0
54  0      0 59271376   1624 1147960    0    0     0     0 13825 157267 11  6 84  0  0  0
30  0      0 59266904   1624 1147960    0    0     0     0 14688 159285 11  5 84  0  0  0
63  0      0 59264508   1624 1147960    0    0     0     0 14163 158643 11  5 84  0  0  0
52  0      0 59261160   1624 1147960    0    0     0     0 13496 156509 11  5 84  0  0  0
60  0      0 59255408   1624 1147960    0    0     0     0 13756 157579 11  5 84  0  0  0
71  0      0 59254116   1624 1147960    0    0     0     0 14874 158860 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
68  0      0 59244680   1624 1147964    0    0     0     0 14054 158177 11  5 84  0  0  0
58  0      0 59234648   1624 1147964    0    0     0     0 13650 156994 11  5 84  0  0  0
30  0      0 59226456   1624 1147964    0    0     0     0 13775 159418 11  5 84  0  0  0
74  0      0 59229276   1624 1147964    0    0     0     0 13720 157195 11  5 84  0  0  0
49  0      0 59224200   1624 1147964    0    0     0     0 13646 157061 11  5 84  0  0  0
64  0      0 59218504   1624 1147996    0    0    32    72 13631 156635 11  5 84  0  0  0
 7  0      0 59221836   1624 1147996    0    0     0     0 13001 157189 11  5 84  0  0  0
87  0      0 59217184   1624 1147996    0    0     0     0 13497 158160 11  5 84  0  0  0
15  0      0 59215852   1624 1147996    0    0     0     0 14142 157993 11  5 84  0  0  0
48  0      0 59212460   1624 1147996    0    0     0     0 14077 157214 11  5 84  0  0  0
43  0      0 59208580   1624 1147996    0    0     0     0 13689 156714 11  5 84  0  0  0
49  0      0 59201448   1624 1147996    0    0     0     0 14672 158269 11  5 84  0  0  0
56  0      0 59199560   1624 1147996    0    0     0     0 14753 158941 11  5 84  0  0  0
 1  0      0 59202204   1624 1147996    0    0     0     0 13640 159372 11  5 84  0  0  0
57  0      0 59196188   1624 1147996    0    0     0     0 13803 156496 11  5 84  0  0  0
24  0      0 59171656   1624 1148232    0    0   128     0 13598 156604 11  5 84  0  0  0
50  0      0 59167104   1624 1148320    0    0    64   144 13899 156228 11  5 84  0  0  0
12  0      0 59165096   1624 1148320    0    0     0  1152 14130 157497 11  5 84  0  0  0
48  0      0 59165804   1624 1148320    0    0     0     0 14263 156586 11  5 84  0  0  0
61  0      0 59160468   1624 1148320    0    0     0     0 13965 157482 11  5 84  0  0  0
56  0      0 59166632   1624 1148320    0    0     0     0 14165 159097 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
39  0      0 59168360   1624 1148320    0    0     0     0 14173 156913 11  5 84  0  0  0
64  0      0 59174844   1624 1148372    0    0     0   416 14353 157418 11  5 84  0  0  0
75  0      0 59180200   1624 1148552    0    0   176  2668 14695 158270 11  5 84  0  0  0
67  0      0 59185604   1624 1148552    0    0     0     0 14201 162004 11  6 84  0  0  0
