procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1      0 59573084    288 978796    0    0 11459  3399 12753   21 10  2 88  0  0  0
 0  0      0 59568940    288 979612    0    0   288     0 4176 3647  0  0 99  0  0  0
 3  0      0 59419540    288 1026596    0    0 30652     0 5370 9455  3  1 96  0  0  0
 0  0      0 59284800    288 1057568    0    0 28856     0 5471 14464  5  1 94  0  0  0
 1  0      0 59285384    288 1058320    0    0   676     0  854  775  0  0 100  0  0  0
17  0      0 59067824    288 1060128    0    0  1448     0 16962 141284 13  5 82  0  0  0
38  0      0 59105032    288 1060128    0    0     0     0 14867 163995 12  6 82  0  0  0
60  0      0 59130308    288 1060128    0    0     0     0 13439 158868 11  6 83  0  0  0
38  0      0 59132316    288 1062292    0    0  1724     0 13843 161254 11  6 83  0  0  0
29  0      0 59119656    288 1065736    0    0  3692     0 15116 156209 12  5 83  0  0  0
 7  0      0 59111664    288 1066164    0    0     0     0 13324 159504 11  6 84  0  0  0
58  0      0 59101816    288 1066164    0    0     0     0 13536 159321 11  5 83  0  0  0
74  0      0 59105200    288 1066164    0    0     0     0 14478 166253 10  6 84  0  0  0
84  0      0 59097668    288 1066164    0    0     0     0 13128 160842 11  5 84  0  0  0
57  0      0 59089360    292 1066484    0    0   164   136 13637 161314 11  6 84  0  0  0
 2  0      0 58847760   1616 1133228    0    0 44953   312 24106 169546 13  6 79  1  0  0
44  0      0 58893840   1616 1137948    0    0  2260     0 21248 158648 15  5 79  0  0  0
71  1      0 58887688   1616 1140092    0    0   460  3780 23783 166934 14  6 80  1  0  0
87  0      0 58854948   1616 1151836    0    0 10224  2704 24462 180829 15  6 79  1  0  0
60  0      0 58855192   1616 1151836    0    0     0     0 14557 165510 11  5 84  0  0  0
60  0      0 58847688   1616 1151836    0    0     0     0 14286 168579 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
49  0      0 58855716   1616 1151836    0    0     0     0 14066 164705 11  6 84  0  0  0
46  0      0 58854404   1616 1151836    0    0     0     0 14014 163831 11  6 84  0  0  0
48  0      0 58855840   1616 1151836    0    0     0     0 13473 159656 11  5 84  0  0  0
37  0      0 58857504   1616 1151836    0    0     0     0 13705 162658 11  5 84  0  0  0
62  0      0 58860952   1616 1151836    0    0     0     0 12854 156978 11  5 84  0  0  0
13  0      0 58857932   1616 1151836    0    0     0     0 13385 159059 11  5 84  0  0  0
 1  0      0 58855740   1616 1151836    0    0     0     0 13298 159546 11  6 84  0  0  0
61  0      0 58858964   1616 1152540    0    0   464  5584 14260 163451 11  6 84  0  0  0
44  0      0 58854088   1624 1156604    0    0  1456  5732 14152 160234 11  6 84  0  0  0
48  0      0 58849052   1624 1156604    0    0     0     0 13596 158912 11  6 84  0  0  0
 1  0      0 58850912   1624 1156604    0    0     0     0 14335 161022 11  6 84  0  0  0
49  0      0 58851380   1624 1156604    0    0     0     0 13178 158818 11  5 84  0  0  0
72  0      0 58840992   1624 1156620    0    0     0     4 13913 162350 11  5 84  0  0  0
51  0      0 58840060   1624 1156620    0    0     0     0 14018 159808 11  6 84  0  0  0
42  0      0 58841524   1624 1156620    0    0     0     0 13448 159424 11  5 84  0  0  0
 2  0      0 58839740   1624 1156620    0    0     0     0 14097 159626 11  6 84  0  0  0
69  0      0 58839072   1624 1156620    0    0     0     0 12839 157646 11  5 84  0  0  0
66  0      0 58837132   1624 1156620    0    0     0     0 13095 157782 11  6 84  0  0  0
59  0      0 58837588   1624 1156620    0    0     0     0 13789 159598 11  6 84  0  0  0
78  0      0 58834760   1624 1156624    0    0     0   136 13302 159814 11  6 84  0  0  0
49  0      0 58830848   1624 1156620    0    0     0     0 13960 161080 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
20  0      0 58817532   1624 1156624    0    0     0     0 14380 164943 11  6 84  0  0  0
 1  0      0 58811252   1624 1156624    0    0     0     0 14235 165546 11  6 84  0  0  0
46  0      0 58812260   1624 1156628    0    0     0   408 13498 159471 11  6 84  0  0  0
56  0      0 58816008   1624 1156628    0    0     0     4 13462 158847 11  6 84  0  0  0
37  0      0 58815228   1624 1156660    0    0    16    72 13654 158476 11  5 84  0  0  0
42  0      0 58813924   1624 1156660    0    0     0     0 14197 160195 11  6 84  0  0  0
12  0      0 58816520   1624 1156660    0    0     0     0 13602 159619 11  5 84  0  0  0
58  0      0 58813688   1624 1156660    0    0     0     0 13244 159154 11  5 84  0  0  0
55  0      0 58809536   1624 1156660    0    0     0     0 13220 158576 11  6 84  0  0  0
80  0      0 58806904   1624 1156660    0    0     0     0 13716 158975 11  6 84  0  0  0
63  0      0 58809940   1624 1156660    0    0     0     0 13087 159114 11  6 84  0  0  0
69  0      0 58819944   1624 1156660    0    0     0     0 13102 158494 11  6 84  0  0  0
33  0      0 58809004   1624 1156660    0    0     0     0 14124 160384 11  6 84  0  0  0
66  0      0 58812708   1624 1156660    0    0     0     0 13367 159266 11  5 84  0  0  0
67  0      0 58805748   1624 1156660    0    0     0     0 13026 157633 11  6 84  0  0  0
65  0      0 58804152   1624 1156660    0    0     0     0 12787 156781 11  5 84  0  0  0
21  0      0 58798664   1624 1156660    0    0     0     0 13599 157889 11  6 84  0  0  0
69  0      0 58794080   1624 1156660    0    0     0   896 13335 158298 11  5 84  0  0  0
58  0      0 58792380   1624 1156660    0    0     0     0 13189 159154 11  5 84  0  0  0
 1  0      0 58786160   1624 1156660    0    0     0     0 12849 157184 11  5 84  0  0  0
62  0      0 58790168   1624 1156660    0    0     0    76 13757 160059 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
