procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 59504768    292 978564    0    0 11815  3472 12810   21 10  2 88  0  0  0
 0  0      0 59502812    292 979208    0    0   288     0 4469 3402  0  0 100  0  0  0
 0  0      0 59353396    292 1026152    0    0 31048   136 5405 9586  2  1 96  0  0  0
 0  0      0 59225976    292 1058276    0    0 27476     0 5381 13856  5  1 94  0  0  0
 4  0      0 59227388    292 1059028    0    0   904     0  889 1030  0  0 99  0  0  0
55  0      0 59011484    292 1060924    0    0  1220     0 14670 141612 13  5 82  0  0  0
68  0      0 59025604    292 1060924    0    0     0     0 15138 160828 13  6 81  0  0  0
27  0      0 59059872    292 1060924    0    0     0     0 15085 167241 11  6 84  0  0  0
57  0      0 59076312    292 1063076    0    0  1800     0 15675 169351 11  6 83  0  0  0
82  0      0 59067416    292 1065008    0    0  1956     0 14827 167281 11  5 83  0  0  0
51  0      0 59058096    292 1066912    0    0  1700     0 14452 153680 12  5 83  0  0  0
 1  0      0 59050204    292 1066912    0    0     0     0 14637 159207 11  5 83  0  0  0
54  0      0 59045796    292 1066912    0    0     0     0 13751 160624 11  5 84  0  0  0
58  0      0 59047408    292 1066912    0    0     0     0 13364 157922 11  5 84  0  0  0
37  0      0 59046868    292 1066912    0    0     0     0 13924 159457 11  5 84  0  0  0
64  1      0 58964188    296 1097860    0    0 26024   148 21753 165067 12  6 82  0  0  0
62  0      0 58845304   1616 1138308    0    0 21173   164 24797 163035 17  7 76  0  0  0
37  0      0 58837904   1616 1149040    0    0  9864  1720 23281 166560 16  5 78  1  0  0
46  0      0 58841260   1616 1152708    0    0   804  4276 27165 194258 15  6 79  1  0  0
63  0      0 58854684   1616 1152932    0    0     0     0 14878 164049 11  6 84  0  0  0
20  0      0 58860180   1616 1152932    0    0     0     0 13731 159104 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
25  0      0 58859300   1616 1152932    0    0     0     0 14026 159896 11  5 84  0  0  0
56  0      0 58857512   1616 1152932    0    0     0     0 14109 163888 11  5 84  0  0  0
65  0      0 58864664   1616 1152932    0    0     0     0 14141 163173 11  5 84  0  0  0
36  0      0 58870900   1616 1152932    0    0     0     0 14353 159980 11  5 84  0  0  0
45  0      0 58875776   1616 1152932    0    0     0     0 13453 155911 11  5 84  0  0  0
54  0      0 58869692   1616 1152932    0    0     0     0 13805 157827 11  5 84  0  0  0
80  0      0 58870728   1616 1152932    0    0     0     0 13703 161123 11  5 84  0  0  0
50  0      0 58872756   1624 1158516    0    0  2304 12212 15651 166534 11  6 83  0  0  0
54  0      0 58866032   1624 1158516    0    0     0     0 13591 159585 11  5 84  0  0  0
10  0      0 58862812   1624 1158516    0    0     0     0 13371 158385 11  5 84  0  0  0
 1  0      0 58866156   1624 1158516    0    0     0     0 13529 160568 11  5 84  0  0  0
49  0      0 58860304   1624 1158528    0    0     0   408 13876 160674 11  5 84  0  0  0
49  0      0 58859580   1624 1158572    0    0     0     4 14291 159798 11  5 84  0  0  0
30  0      0 58851240   1624 1158572    0    0     0     8 14090 159319 11  6 84  0  0  0
