procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59746828    288 964980    0    0 12300  3581 12898   20 10  2 87  0  0  0
 0  0      0 59750556    288 965708    0    0   364     0 4905 3763  0  0 99  0  0  0
 5  0      0 59584452    288 1012236    0    0 30220     0 5978 9360  3  1 96  0  0  0
 0  0      0 59460060    288 1042436    0    0 28004     0 5784 14658  5  1 94  0  0  0
 1  0      0 59469132    288 1043364    0    0   676     0  893  874  0  0 100  0  0  0
33  0      0 59306576    288 1045180    0    0  1420     0 18929 133992 12  5 83  0  0  0
58  0      0 59300096    288 1045180    0    0     0     0 13927 157027 13  5 82  0  0  0
42  0      0 59299264    288 1045180    0    0     0     0 13002 155081 11  5 84  0  0  0
37  0      0 59313860    288 1048228    0    0  1724     0 14236 158336 11  6 84  0  0  0
68  0      0 59311800    288 1051628    0    0  3596     0 15830 163356 11  6 83  0  0  0
43  0      0 59275500    288 1052004    0    0     0     0 14942 163802 11  5 84  0  0  0
 2  0      0 59268468    288 1052004    0    0     0     0 13971 156978 11  5 83  0  0  0
41  0      0 59366816    288 1052004    0    0     0     0 13831 164998 10  5 84  0  0  0
53  0      0 59360656    288 1052004    0    0     0     0 14183 161092 11  6 84  0  0  0
51  0      0 59357408    288 1052004    0    0     0     0 13674 158279 10  5 84  0  0  0
54  0      0 58965016    296 1223120    0    0 146380   148 26052 174325 12  7 80  1  0  0
64  0      0 58669204   1616 1430068    0    0 179928   164 21939 148414 16  6 77  0  0  0
36  1      0 58658392   1616 1431700    0    0   516  2364 25950 167564 15  5 79  1  0  0
30  0      0 58621968   1616 1443180    0    0  9544  3620 28204 201779 14  6 78  1  0  0
10  0      0 58623040   1616 1446052    0    0   608   328 14854 163970 11  5 83  0  0  0
25  0      0 58613688   1616 1446052    0    0     0     0 13920 159857 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
69  0      0 58611560   1616 1446052    0    0     0     0 13944 157602 11  5 84  0  0  0
44  0      0 58608344   1616 1446052    0    0     0     0 13938 158818 11  5 84  0  0  0
71  0      0 58607356   1616 1446052    0    0     0     0 13463 155624 11  5 84  0  0  0
