procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 59565808    288 974296    0    0 12010  3515 12847   20 10  2 88  0  0  0
 0  0      0 59548044    288 974976    0    0   464     0 4738 3695  0  0 99  0  0  0
 5  1      0 59381088    288 1020544    0    0 29432     0 5823 9077  2  1 96  0  0  0
 2  0      0 59297940    288 1053148    0    0 30392     0 5784 14930  5  1 94  0  0  0
 2  0      0 59292456    288 1053976    0    0   660     0  738  732  0  0 100  0  0  0
40  0      0 59085452    288 1055968    0    0  1512     0 16704 132911 13  5 82  0  0  0
27  0      0 59051276    288 1055972    0    0     0     0 15260 160829 13  6 81  0  0  0
51  0      0 59049144    288 1055972    0    0     0     0 13381 161362 11  5 84  0  0  0
16  0      0 59047928    292 1058968    0    0  1928   136 15325 167611 11  6 83  0  0  0
64  0      0 59035108    292 1061632    0    0  3136     0 14130 161965 11  6 83  0  0  0
62  0      0 59030040    292 1062752    0    0   468     0 14057 153767 11  5 83  0  0  0
79  0      0 59024936    292 1062900    0    0   144     0 13538 157522 11  5 83  0  0  0
70  0      0 59055748    292 1062900    0    0     0     0 13900 161056 11  5 84  0  0  0
54  0      0 59064348    292 1062900    0    0     0     0 13774 162359 11  6 84  0  0  0
49  0      0 59063008    292 1062900    0    0     0     0 14392 158998 11  5 84  0  0  0
46  0      0 58977392    296 1096056    0    0 26780   148 21942 164301 12  6 82  0  0  0
67  0      0 58941712   1616 1134260    0    0 20401   164 23728 161899 16  7 77  0  0  0
 5  0      0 58908808   1616 1144660    0    0  9732  1396 23677 171207 16  6 78  1  0  0
 1  1      0 58905336   1616 1150160    0    0   904  4508 27444 189063 15  6 78  1  0  0
51  0      0 58903188   1616 1150404    0    0     0    96 14059 160147 11  6 84  0  0  0
79  0      0 58898464   1616 1150404    0    0     0     0 13578 159855 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
56  0      0 58894532   1616 1150404    0    0     0     0 13488 158649 11  5 84  0  0  0
40  0      0 58895300   1616 1150404    0    0     0     0 13426 158148 11  5 84  0  0  0
64  0      0 58891500   1616 1150404    0    0     0     0 13636 159739 11  6 84  0  0  0
39  0      0 58890784   1616 1150404    0    0     0     0 13772 159286 11  5 84  0  0  0
27  0      0 58894556   1616 1150404    0    0     0     0 14029 160238 11  5 84  0  0  0
16  0      0 58899644   1616 1150404    0    0     4   136 13870 160895 11  5 84  0  0  0
62  0      0 58900444   1616 1150476    0    0     0     0 13568 159492 11  5 84  0  0  0
76  0      0 58896384   1624 1156140    0    0  2432 12012 15761 166637 11  6 83  0  0  0
53  0      0 58892736   1624 1156140    0    0     0     0 13497 160011 11  5 84  0  0  0
36  0      0 58890908   1624 1156140    0    0     0     0 14041 159081 11  5 84  0  0  0
35  0      0 58885512   1624 1156140    0    0     0     0 13409 153385 11  6 84  0  0  0
13  0      0 58883256   1624 1156140    0    0     0     0 13001 155989 11  5 84  0  0  0
53  0      0 58884284   1624 1156140    0    0     0     4 13611 157554 11  6 84  0  0  0
 1  0      0 58887516   1624 1156140    0    0     0     0 13457 159048 11  6 84  0  0  0
71  0      0 58885132   1624 1156140    0    0     0     0 13359 159162 11  5 84  0  0  0
59  0      0 58888536   1624 1156140    0    0     0     0 13214 156911 11  5 84  0  0  0
23  0      0 58882008   1624 1156140    0    0     0     0 13026 158016 11  6 84  0  0  0
28  0      0 58881728   1624 1156140    0    0     0     0 13345 157658 11  5 84  0  0  0
61  0      0 58880204   1624 1156140    0    0     0     0 13449 159053 11  6 84  0  0  0
47  0      0 58878232   1624 1156140    0    0     0     0 14059 162412 11  5 84  0  0  0
66  0      0 58870644   1624 1156100    0    0    28     0 13380 158905 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
31  0      0 58862936   1624 1156104    0    0     0     0 13219 159060 11  5 84  0  0  0
 1  0      0 58854496   1624 1156104    0    0     0     0 13392 157021 11  5 84  0  0  0
77  0      0 58856388   1624 1156104    0    0     0     0 13791 158673 11  5 84  0  0  0
 1  0      0 58847232   1624 1156104    0    0     0     0 13164 159504 11  5 84  0  0  0
52  0      0 58848036   1624 1156152    0    0    16    72 14273 159107 11  5 84  0  0  0
36  0      0 58845224   1624 1156152    0    0     0     0 13491 159107 11  5 84  0  0  0
68  0      0 58843144   1624 1156152    0    0     0     0 13474 154778 11  6 84  0  0  0
 1  0      0 58832460   1624 1156152    0    0     0     0 13055 158105 11  5 84  0  0  0
60  0      0 58826216   1624 1156152    0    0     0     0 13150 158361 11  5 84  0  0  0
26  0      0 58824444   1624 1156152    0    0     0     0 13391 158720 11  5 84  0  0  0
66  0      0 58819856   1624 1156152    0    0     0     0 13310 159664 11  5 84  0  0  0
57  0      0 58814924   1624 1156152    0    0     0     0 13907 159634 11  5 84  0  0  0
69  0      0 58821364   1624 1156152    0    0     0     0 13439 160218 11  5 84  0  0  0
51  0      0 58813352   1624 1156152    0    0     0     0 14250 159982 11  5 84  0  0  0
31  0      0 58810444   1624 1156204    0    0     0   272 13871 159194 11  5 84  0  0  0
64  0      0 58804540   1624 1156204    0    0     0   136 13822 158272 11  5 84  0  0  0
57  0      0 58804024   1624 1156540    0    0   336  4300 13298 144314 11  5 84  0  0  0
45  0      0 58803480   1624 1156540    0    0     0     0 13407 158169 11  5 84  0  0  0
47  0      0 58799644   1624 1156556    0    0    16     8 13988 160683 11  5 84  0  0  0
23  0      0 58801228   1624 1156556    0    0     0     0 12954 158339 11  5 84  0  0  0
78  0      0 58793528   1624 1156556    0    0     0     0 13738 160389 11  6 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
66  0      0 58793404   1624 1156556    0    0     0     0 13541 158389 11  5 84  0  0  0
40  0      0 58793664   1624 1156572    0    0    16     8 14179 160591 11  6 84  0  0  0
54  0      0 58781620   1624 1156576    0    0     0     0 13814 160685 11  6 84  0  0  0
61  0      0 58781704   1624 1156576    0    0     0     0 14116 160734 11  5 84  0  0  0
66  0      0 58780276   1624 1156576    0    0     0     0 14522 162385 11  5 84  0  0  0
 1  0      0 58779384   1624 1156576    0    0     0     0 13431 158264 11  5 84  0  0  0
47  0      0 58785892   1624 1156576    0    0     0     0 13282 158051 10  6 84  0  0  0
73  0      0 58785768   1624 1156584    0    0     0   136 13929 158347 11  5 84  0  0  0
42  0      0 58779980   1624 1156576    0    0     0     0 13506 159104 11  5 84  0  0  0
17  0      0 58774004   1624 1156576    0    0     0     0 13171 157985 11  6 84  0  0  0
69  0      0 58776848   1624 1156576    0    0     0     0 14299 161177 11  5 84  0  0  0
42  0      0 58773528   1624 1156576    0    0     0     0 14195 157350 11  5 84  0  0  0
28  0      0 58773208   1624 1156576    0    0     0     0 13120 156951 11  5 84  0  0  0
53  0      0 58765796   1624 1156576    0    0     0     0 13356 157470 11  5 84  0  0  0
48  0      0 58766080   1624 1156576    0    0     0     0 13137 158216 11  5 84  0  0  0
27  0      0 58779704   1624 1156576    0    0     0     0 13779 159904 11  5 84  0  0  0
63  0      0 58780336   1624 1156576    0    0     0     0 13733 159855 11  6 84  0  0  0
51  0      0 58774948   1624 1156576    0    0     0     0 13430 159102 11  5 84  0  0  0
58  0      0 58772080   1624 1156576    0    0     0     0 13249 158043 11  5 84  0  0  0
12  0      0 58785680   1624 1156576    0    0     0     0 13261 153897 11  5 84  0  0  0
44  0      0 58787688   1624 1156576    0    0     0     0 14170 160521 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  0      0 58787272   1624 1156580    0    0     0     0 13659 158761 11  5 84  0  0  0
12  0      0 58790684   1624 1156580    0    0     0     0 14516 160501 11  6 84  0  0  0
64  0      0 58790320   1624 1156580    0    0     0   136 14417 159859 11  6 84  0  0  0
42  0      0 58786504   1624 1156584    0    0     0     0 13315 158118 11  5 84  0  0  0
28  0      0 58781184   1624 1156584    0    0     0     0 13304 158280 11  5 84  0  0  0
36  0      0 58775556   1624 1156584    0    0     0     0 13790 159671 11  5 84  0  0  0
73  0      0 58776844   1624 1156584    0    0     0     0 13760 159217 11  5 84  0  0  0
55  0      0 58769396   1624 1157208    0    0   624  3344 13942 157362 11  5 84  0  0  0
81  0      0 58762612   1624 1157208    0    0     0     0 13498 159284 11  5 84  0  0  0
67  0      0 58767212   1624 1157208    0    0     0     0 14031 160307 11  5 84  0  0  0
 1  0      0 58761532   1624 1157208    0    0     0     0 13189 158069 11  5 84  0  0  0
66  0      0 58759532   1624 1157208    0    0     0     8 13785 158437 11  6 83  0  0  0
69  0      0 58768192   1624 1157208    0    0     0     0 13668 160365 11  5 84  0  0  0
71  0      0 58776360   1624 1157208    0    0     0     0 13443 158885 11  6 84  0  0  0
45  0      0 58781204   1624 1157208    0    0     0     0 13137 158163 11  5 84  0  0  0
59  0      0 58772700   1624 1157208    0    0     0     0 13508 158766 11  6 84  0  0  0
31  0      0 58767324   1624 1157208    0    0     0     0 14272 160000 11  5 84  0  0  0
83  0      0 58761000   1624 1157208    0    0     0     0 14105 162018 11  6 84  0  0  0
36  0      0 58754712   1624 1157208    0    0     0     0 13574 164218 11  5 84  0  0  0
75  0      0 58752068   1624 1157208    0    0     0     0 13277 157905 11  6 84  0  0  0
31  0      0 58756108   1624 1157208    0    0     0     0 13182 158334 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
47  0      0 58751676   1624 1157208    0    0     0     0 14197 160584 11  5 84  0  0  0
40  0      0 58750932   1624 1157208    0    0     0     0 13538 157674 11  5 84  0  0  0
62  0      0 58754956   1624 1157208    0    0     0     0 14215 163536 11  5 84  0  0  0
60  0      0 58749136   1624 1157208    0    0     0     0 13450 159044 11  5 84  0  0  0
69  0      0 58744220   1624 1157208    0    0     0     0 13279 158780 11  5 84  0  0  0
32  0      0 58743232   1624 1157208    0    0     0     0 13397 159260 11  5 84  0  0  0
56  0      0 58746072   1624 1157208    0    0     0     0 13439 157059 11  5 84  0  0  0
56  0      0 58742720   1624 1157208    0    0     0     0 13330 158083 11  5 84  0  0  0
37  0      0 58736160   1624 1157208    0    0     0     0 13703 159605 11  6 84  0  0  0
 1  0      0 58741064   1624 1157208    0    0     0     0 13644 159159 11  5 84  0  0  0
55  0      0 58741188   1624 1157208    0    0     0     0 13765 159751 11  6 84  0  0  0
63  0      0 58739556   1624 1157212    0    0     0   408 13568 159619 11  5 84  0  0  0
49  0      0 58733936   1624 1157212    0    0     0     0 14134 159934 11  6 84  0  0  0
54  0      0 58727700   1624 1157212    0    0     0     0 13564 159248 11  5 84  0  0  0
52  0      0 58730804   1624 1157212    0    0     0     0 13486 159077 11  5 84  0  0  0
51  0      0 58726764   1624 1157212    0    0     0     0 13257 156637 11  5 84  0  0  0
 1  0      0 58726656   1624 1157212    0    0     0   352 13256 158050 11  5 84  0  0  0
48  0      0 58736056   1624 1157212    0    0     0     0 13759 158657 11  6 84  0  0  0
50  0      0 58736388   1624 1157212    0    0     0     0 14385 159543 11  5 84  0  0  0
21  0      0 58730792   1624 1157212    0    0     0     0 13329 158067 11  6 84  0  0  0
56  0      0 58730584   1624 1157212    0    0    32  1420 13109 158452 11  5 84  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
70  0      0 58743728   1624 1157248    0    0     0     0 13338 160174 11  5 84  0  0  0
49  0      0 58734880   1624 1157248    0    0     0     8 13912 159905 11  5 84  0  0  0
22  0      0 58725672   1624 1157248    0    0     0     0 14046 164955 10  6 84  0  0  0
46  0      0 58729200   1624 1157248    0    0     0     0 13547 162020 11  5 84  0  0  0
57  0      0 58728868   1624 1157248    0    0     0     0 13351 158438 11  5 84  0  0  0
 0  0      0 58729844   1624 1157428    0    0     4     0 2549 14182  2  1 98  0  0  0
 0  0      0 58925708   1624 1157296    0    0     0     0  879  672  0  0 100  0  0  0
 0  0      0 58945428   1624 1157296    0    0     0   136  724  495  0  0 100  0  0  0
 0  0      0 58948064   1624 1157296    0    0     0     0  459  305  0  0 100  0  0  0
 0  0      0 58967244   1624 1157296    0    0     0     0  645  337  0  0 100  0  0  0
 0  0      0 58978808   1624 1157296    0    0     0     0  579  330  0  0 100  0  0  0
 0  0      0 58995684   1624 1157296    0    0     0     0  514  246  0  0 100  0  0  0
 0  0      0 59017792   1624 1157296    0    0     0     0  579  346  0  0 100  0  0  0
 0  0      0 59039880   1624 1157296    0    0     0     0  841  310  0  0 100  0  0  0
 0  0      0 59059712   1624 1157296    0    0     0     0  707  332  0  0 100  0  0  0
 0  0      0 59075984   1624 1157296    0    0     0     0  449  229  0  0 100  0  0  0
 0  0      0 59090776   1624 1157296    0    0     0     0  586  268  0  0 100  0  0  0
 0  0      0 59097824   1624 1157296    0    0     0     0  765  405  0  0 100  0  0  0
 0  0      0 59115332   1624 1157296    0    0     0     0  561  234  0  0 100  0  0  0
 0  0      0 59125940   1624 1157296    0    0     0     0  646  232  0  0 100  0  0  0
 0  0      0 59139004   1624 1157296    0    0     0   136  591  351  0  0 100  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 59149872   1624 1157296    0    0     0     4 1107  363  0  0 100  0  0  0
 0  0      0 59160388   1624 1157296    0    0     0     0  642  358  0  0 100  0  0  0
 0  0      0 59170064   1624 1157296    0    0     0     0  487  237  0  0 100  0  0  0
 0  0      0 59178512   1624 1157296    0    0     0     0  451  232  0  0 100  0  0  0
 0  0      0 59186172   1624 1157296    0    0     0     0  662  296  0  0 100  0  0  0
 0  0      0 59192872   1624 1157296    0    0     0     0  511  238  0  0 100  0  0  0
 0  0      0 59195692   1624 1157296    0    0     0     0  606  316  0  0 100  0  0  0
 0  0      0 59201000   1624 1157296    0    0     0     0  503  254  0  0 100  0  0  0
 0  0      0 59205640   1624 1157296    0    0     0     0  715  332  0  0 100  0  0  0
 0  0      0 59208776   1624 1157296    0    0     0   416  716  364  0  0 100  0  0  0
 0  0      0 59210600   1624 1157296    0    0     0     0  530  251  0  0 100  0  0  0
 0  0      0 59214432   1624 1157328    0    0    32  1552  826  886  0  0 100  0  0  0
 0  0      0 59217328   1624 1157328    0    0     0     0  897  320  0  0 100  0  0  0
 0  0      0 59219952   1624 1157328    0    0     0     0 1066  384  0  0 100  0  0  0
 0  0      0 59226936   1624 1157328    0    0     0     0 1019  523  0  0 100  0  0  0
 2  0      0 59142176   1624 1157328    0    0     0     0 2362 4065  3  0 97  0  0  0
 0  0      0 59034768   1624 1157524    0    0     0     4 2746 4438  4  0 96  0  0  0
25  0      0 59001556   1624 1157628    0    0     0     0 4063 27063  3  1 95  0  0  0
51  0      0 58978836   1624 1157632    0    0     0     0 14418 154410 14  5 81  0  0  0
48  0      0 59025188   1624 1157632    0    0     0     0 13788 158151 12  5 83  0  0  0
56  0      0 59030132   1624 1157632    0    0     0     0 13375 156730 11  6 83  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
52  0      0 59022192   1624 1157632    0    0     0     0 12919 156452 11  5 84  0  0  0
63  0      0 59016580   1624 1157636    0    0     0     0 12566 156060 11  5 84  0  0  0
56  0      0 59004192   1624 1157636    0    0     0     0 13404 157434 11  5 84  0  0  0
71  0      0 58992324   1624 1157636    0    0     0     0 13147 156938 11  5 83  0  0  0
39  0      0 58990152   1624 1157636    0    0     0     0 13110 158248 11  5 84  0  0  0
 1  0      0 58985000   1624 1157636    0    0     0     0 13191 155829 11  5 84  0  0  0
72  0      0 58984424   1624 1157636    0    0     0     0 13581 158584 11  5 84  0  0  0
56  0      0 58981096   1624 1157636    0    0     0     0 13578 158183 11  5 84  0  0  0
55  0      0 58973728   1624 1157640    0    0     0   408 13881 159959 11  5 84  0  0  0
56  0      0 58971404   1624 1157644    0    0     0     0 13993 159684 11  5 84  0  0  0
45  0      0 58961848   1624 1157644    0    0     0     0 13920 159674 11  5 84  0  0  0
29  0      0 58957112   1624 1157644    0    0     0     0 13564 158503 11  6 84  0  0  0
11  0      0 58955668   1624 1157644    0    0     0     0 13489 158019 11  6 84  0  0  0
 1  0      0 58953908   1624 1157644    0    0     0     0 13220 157371 11  5 84  0  0  0
 1  0      0 58947492   1624 1157644    0    0     0     0 13769 161388 11  5 84  0  0  0
58  0      0 58940808   1624 1157644    0    0     0     0 13869 156299 11  6 84  0  0  0
68  0      0 58937276   1624 1157644    0    0     0     0 14157 161950 11  5 84  0  0  0
91  0      0 58928312   1624 1157644    0    0     0     0 13600 158173 11  5 84  0  0  0
68  0      0 58923632   1624 1157644    0    0     0     0 14320 159851 11  5 84  0  0  0
